Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,5.38888,B3_32,0.099,,,,,,,,,,,,,,,,,,,,
,,5.39736,D2_33,0.015,,,,,,,,,,,,,,,,,,,,
,,5.39752,C1_31,0.019,,,,,,,,,,,,,,,,,,,,
,,5.39992,D5_31,0.024,,,,,,,,,,,,,,,,,,,,
,,5.40272,B3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,5.42248,A4_42,0.022,,,,,,,,,,,,,,,,,,,,
,,5.43632,B3_32,0.07,,,,,,,,,,,,,,,,,,,,
,,5.45896,A4_42,0.017,,,,,,,,,,,,,,,,,,,,
,,5.46224,C5_21,0.053,,,,,,,,,,,,,,,,,,,,
,,5.46992,B4_22,0.029,,,,,,,,,,,,,,,,,,,,
,,5.49192,B3_32,0.059,,,,,,,,,,,,,,,,,,,,
,,5.49592,A2_31,0.035,,,,,,,,,,,,,,,,,,,,
,,5.528,B3_32,0.045,,,,,,,,,,,,,,,,,,,,
,,5.54432,C2_33,0.013,,,,,,,,,,,,,,,,,,,,
,,5.54512,D5_31,0.024,,,,,,,,,,,,,,,,,,,,
,,5.56776,D4_31,0.025,,,,,,,,,,,,,,,,,,,,
,,5.57152,C5_21,0.052,,,,,,,,,,,,,,,,,,,,
,,5.57704,C5_21,0.045,,,,,,,,,,,,,,,,,,,,
,,5.5776,D2_33,0.015,,,,,,,,,,,,,,,,,,,,
,,5.58184,A5_41,0.011,,,,,,,,,,,,,,,,,,,,
,,5.58888,A2_42,0.02,,,,,,,,,,,,,,,,,,,,
,,5.61032,A2_12,0.027,,,,,,,,,,,,,,,,,,,,
,,5.6212,B4_22,0.024,,,,,,,,,,,,,,,,,,,,
,,5.62184,C2_33,0.013,,,,,,,,,,,,,,,,,,,,
,,5.67728,A2_31,0.029,,,,,,,,,,,,,,,,,,,,
,,5.67912,A2_32,0.021,,,,,,,,,,,,,,,,,,,,
,,5.67952,A2_31,0.028,,,,,,,,,,,,,,,,,,,,
,,5.69104,C5_21,0.049,,,,,,,,,,,,,,,,,,,,
,,5.69432,A2_23,0.023,,,,,,,,,,,,,,,,,,,,
,,5.71576,C2_33,0.014,,,,,,,,,,,,,,,,,,,,
,,5.71936,A2_31,0.02,,,,,,,,,,,,,,,,,,,,
,,5.72096,D2_33,0.026,,,,,,,,,,,,,,,,,,,,
,,5.72232,A2_21,0.027,,,,,,,,,,,,,,,,,,,,
,,5.73656,C5_21,0.076,,,,,,,,,,,,,,,,,,,,
,,5.74216,C1_31,0.027,,,,,,,,,,,,,,,,,,,,
,,5.74384,C2_33,0.015,,,,,,,,,,,,,,,,,,,,
,,5.75256,C5_21,0.073,,,,,,,,,,,,,,,,,,,,
,,5.75984,A2_31,0.025,,,,,,,,,,,,,,,,,,,,
,,5.77256,A2_22,0.019,,,,,,,,,,,,,,,,,,,,
,,5.79784,A2_31,0.03,,,,,,,,,,,,,,,,,,,,
,,5.80736,C1_31,0.021,,,,,,,,,,,,,,,,,,,,
,,5.81464,D2_21,0.022,,,,,,,,,,,,,,,,,,,,
,,5.83776,A2_23,0.024,,,,,,,,,,,,,,,,,,,,
,,5.84592,C5_21,0.058,,,,,,,,,,,,,,,,,,,,
,,5.84688,C1_31,0.021,,,,,,,,,,,,,,,,,,,,
,,5.874,A2_31,0.025,,,,,,,,,,,,,,,,,,,,
,,5.88504,B4_22,0.029,,,,,,,,,,,,,,,,,,,,
,,5.89896,C2_33,0.014,,,,,,,,,,,,,,,,,,,,
,,5.90096,A2_12,0.031,,,,,,,,,,,,,,,,,,,,
,,5.90336,A1_31,0.015,,,,,,,,,,,,,,,,,,,,
,,5.90416,D5_31,0.011,,,,,,,,,,,,,,,,,,,,
,,5.91024,C5_21,0.028,,,,,,,,,,,,,,,,,,,,
,,5.91696,A2_31,0.029,,,,,,,,,,,,,,,,,,,,
,,5.9212,D4_31,0.023,,,,,,,,,,,,,,,,,,,,
,,5.93672,A2_31,0.031,,,,,,,,,,,,,,,,,,,,
,,5.93872,A2_32,0.024,,,,,,,,,,,,,,,,,,,,
,,5.95424,A2_21,0.027,,,,,,,,,,,,,,,,,,,,
,,5.95808,A2_23,0.05,,,,,,,,,,,,,,,,,,,,
,,5.96152,D2_21,0.021,,,,,,,,,,,,,,,,,,,,
,,5.96608,A2_31,0.023,,,,,,,,,,,,,,,,,,,,
,,5.97152,C5_21,0.06,,,,,,,,,,,,,,,,,,,,
,,5.9884,A5_22,0.011,,,,,,,,,,,,,,,,,,,,
,,5.99472,B3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,6.01216,D3_11,0.011,,,,,,,,,,,,,,,,,,,,
,,6.03184,A2_22,0.019,,,,,,,,,,,,,,,,,,,,
,,6.05136,B4_42,0.019,,,,,,,,,,,,,,,,,,,,
,,6.05248,A4_42,0.017,,,,,,,,,,,,,,,,,,,,
,,6.0544,D2_21,0.023,,,,,,,,,,,,,,,,,,,,
,,6.06264,A2_31,0.024,,,,,,,,,,,,,,,,,,,,
,,6.0768,D5_31,0.022,,,,,,,,,,,,,,,,,,,,
,,6.10104,A2_12,0.03,,,,,,,,,,,,,,,,,,,,
,,6.10688,A2_31,0.048,,,,,,,,,,,,,,,,,,,,
,,6.10992,D4_31,0.026,,,,,,,,,,,,,,,,,,,,
,,6.11024,A2_42,0.026,,,,,,,,,,,,,,,,,,,,
,,6.1444,B3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,6.1504,A2_21,0.022,,,,,,,,,,,,,,,,,,,,
,,6.18896,D3_22,0.017,,,,,,,,,,,,,,,,,,,,
,,6.20168,C5_21,0.026,,,,,,,,,,,,,,,,,,,,
,,6.22176,C5_21,0.055,,,,,,,,,,,,,,,,,,,,
,,6.234,D4_31,0.018,,,,,,,,,,,,,,,,,,,,
,,6.2348,A2_23,0.035,,,,,,,,,,,,,,,,,,,,
,,6.23992,A2_12,0.027,,,,,,,,,,,,,,,,,,,,
,,6.24128,A2_31,0.029,,,,,,,,,,,,,,,,,,,,
,,6.25656,C5_21,0.067,,,,,,,,,,,,,,,,,,,,
,,6.25888,C5_21,0.021,,,,,,,,,,,,,,,,,,,,
,,6.27128,A2_23,0.048,,,,,,,,,,,,,,,,,,,,
,,6.27496,C5_21,0.057,,,,,,,,,,,,,,,,,,,,
,,6.27824,D2_21,0.035,,,,,,,,,,,,,,,,,,,,
,,6.284,D2_33,0.028,,,,,,,,,,,,,,,,,,,,
,,6.30192,A2_21,0.02,,,,,,,,,,,,,,,,,,,,
,,6.32144,A2_21,0.022,,,,,,,,,,,,,,,,,,,,
,,6.3568,A2_31,0.034,,,,,,,,,,,,,,,,,,,,
,,6.39568,A2_31,0.047,,,,,,,,,,,,,,,,,,,,
,,6.40048,D4_31,0.017,,,,,,,,,,,,,,,,,,,,
,,6.40816,C5_21,0.035,,,,,,,,,,,,,,,,,,,,
,,6.42096,C5_21,0.049,,,,,,,,,,,,,,,,,,,,
,,6.42208,D4_31,0.024,,,,,,,,,,,,,,,,,,,,
,,6.43208,D2_21,0.032,,,,,,,,,,,,,,,,,,,,
,,6.456,D4_31,0.019,,,,,,,,,,,,,,,,,,,,
,,6.45968,D3_22,0.034,,,,,,,,,,,,,,,,,,,,
,,6.47352,C5_21,0.06,,,,,,,,,,,,,,,,,,,,
,,6.50768,A2_23,0.026,,,,,,,,,,,,,,,,,,,,
,,6.5108,C5_21,0.049,,,,,,,,,,,,,,,,,,,,
,,6.53088,C5_21,0.046,,,,,,,,,,,,,,,,,,,,
,,6.53168,D5_31,0.019,,,,,,,,,,,,,,,,,,,,
,,6.56856,A2_31,0.061,,,,,,,,,,,,,,,,,,,,
,,6.57056,D2_21,0.025,,,,,,,,,,,,,,,,,,,,
,,6.57136,A2_31,0.018,,,,,,,,,,,,,,,,,,,,
,,6.59064,A2_22,0.025,,,,,,,,,,,,,,,,,,,,
,,6.6204,C1_31,0.026,,,,,,,,,,,,,,,,,,,,
,,6.62704,C5_21,0.099,,,,,,,,,,,,,,,,,,,,
,,6.64296,A2_23,0.048,,,,,,,,,,,,,,,,,,,,
,,6.66784,D4_31,0.031,,,,,,,,,,,,,,,,,,,,
,,6.668,A2_31,0.04,,,,,,,,,,,,,,,,,,,,
,,6.67056,C5_21,0.049,,,,,,,,,,,,,,,,,,,,
,,6.67296,C5_21,0.023,,,,,,,,,,,,,,,,,,,,
,,6.6776,B4_32,0.014,,,,,,,,,,,,,,,,,,,,
,,6.68464,C5_21,0.064,,,,,,,,,,,,,,,,,,,,
,,6.688,B3_42,0.025,,,,,,,,,,,,,,,,,,,,
,,6.69056,B4_22,0.02,,,,,,,,,,,,,,,,,,,,
,,6.69216,D4_31,0.026,,,,,,,,,,,,,,,,,,,,
,,6.70296,A2_42,0.018,,,,,,,,,,,,,,,,,,,,
,,6.71936,A2_23,0.024,,,,,,,,,,,,,,,,,,,,
,,6.72472,A2_21,0.033,,,,,,,,,,,,,,,,,,,,
,,6.73248,A2_31,0.043,,,,,,,,,,,,,,,,,,,,
,,6.75256,A2_23,0.023,,,,,,,,,,,,,,,,,,,,
,,6.78472,C5_21,0.05,,,,,,,,,,,,,,,,,,,,
,,6.79336,D5_31,0.027,,,,,,,,,,,,,,,,,,,,
,,6.8296,A2_31,0.045,,,,,,,,,,,,,,,,,,,,
,,6.84312,D4_31,0.025,,,,,,,,,,,,,,,,,,,,
,,6.84552,C5_21,0.06,,,,,,,,,,,,,,,,,,,,
,,6.8716,A2_31,0.021,,,,,,,,,,,,,,,,,,,,
,,6.87264,D2_33,0.024,,,,,,,,,,,,,,,,,,,,
,,6.88552,A2_42,0.021,,,,,,,,,,,,,,,,,,,,
,,6.89752,A2_12,0.024,,,,,,,,,,,,,,,,,,,,
,,6.90904,B4_32,0.013,,,,,,,,,,,,,,,,,,,,
,,6.91808,D5_31,0.021,,,,,,,,,,,,,,,,,,,,
,,6.9192,A2_23,0.03,,,,,,,,,,,,,,,,,,,,
,,6.92464,C1_31,0.014,,,,,,,,,,,,,,,,,,,,
,,6.93232,A2_23,0.021,,,,,,,,,,,,,,,,,,,,
,,6.98768,A2_23,0.025,,,,,,,,,,,,,,,,,,,,
,,6.99144,B4_22,0.026,,,,,,,,,,,,,,,,,,,,
,,7.00248,C5_21,0.081,,,,,,,,,,,,,,,,,,,,
,,7.04848,A4_42,0.018,,,,,,,,,,,,,,,,,,,,
,,7.04992,C5_21,0.056,,,,,,,,,,,,,,,,,,,,
,,7.09744,D5_31,0.018,,,,,,,,,,,,,,,,,,,,
,,7.09816,D4_31,0.031,,,,,,,,,,,,,,,,,,,,
,,7.10256,C5_21,0.032,,,,,,,,,,,,,,,,,,,,
,,7.11344,D4_31,0.026,,,,,,,,,,,,,,,,,,,,
,,7.13952,A2_31,0.034,,,,,,,,,,,,,,,,,,,,
,,7.14152,B3_32,0.028,,,,,,,,,,,,,,,,,,,,
,,7.14232,A2_31,0.023,,,,,,,,,,,,,,,,,,,,
,,7.15016,A2_31,0.017,,,,,,,,,,,,,,,,,,,,
,,7.17536,A2_12,0.032,,,,,,,,,,,,,,,,,,,,
,,7.19496,C5_31,0.013,,,,,,,,,,,,,,,,,,,,
,,7.19648,C4_23,0.015,,,,,,,,,,,,,,,,,,,,
,,7.20328,D5_31,0.021,,,,,,,,,,,,,,,,,,,,
,,7.20512,C5_21,0.051,,,,,,,,,,,,,,,,,,,,
,,7.20792,C4_42,0.016,,,,,,,,,,,,,,,,,,,,
,,7.2088,C5_31,0.019,,,,,,,,,,,,,,,,,,,,
,,7.21328,A2_23,0.032,,,,,,,,,,,,,,,,,,,,
,,7.22488,C5_31,0.015,,,,,,,,,,,,,,,,,,,,
,,7.23168,B2_22,0.014,,,,,,,,,,,,,,,,,,,,
,,7.23264,B3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,7.24448,A2_31,0.026,,,,,,,,,,,,,,,,,,,,
,,7.26248,B4_42,0.016,,,,,,,,,,,,,,,,,,,,
,,7.2664,C5_21,0.024,,,,,,,,,,,,,,,,,,,,
,,7.26912,C5_21,0.047,,,,,,,,,,,,,,,,,,,,
,,7.27632,A2_31,0.018,,,,,,,,,,,,,,,,,,,,
,,7.28824,C5_21,0.032,,,,,,,,,,,,,,,,,,,,
,,7.3,B3_32,0.094,,,,,,,,,,,,,,,,,,,,
,,7.30304,D2_33,0.021,,,,,,,,,,,,,,,,,,,,
,,7.31008,D3_22,0.038,,,,,,,,,,,,,,,,,,,,
,,7.35904,B3_32,0.073,,,,,,,,,,,,,,,,,,,,
,,7.36568,A2_31,0.023,,,,,,,,,,,,,,,,,,,,
,,7.39536,A2_12,0.028,,,,,,,,,,,,,,,,,,,,
,,7.40448,B4_22,0.019,,,,,,,,,,,,,,,,,,,,
,,7.40816,B3_32,0.05,,,,,,,,,,,,,,,,,,,,
,,7.42784,C4_23,0.014,,,,,,,,,,,,,,,,,,,,
,,7.43072,C5_21,0.079,,,,,,,,,,,,,,,,,,,,
,,7.45104,B3_32,0.046,,,,,,,,,,,,,,,,,,,,
,,7.46136,D4_31,0.023,,,,,,,,,,,,,,,,,,,,
,,7.4728,A2_31,0.049,,,,,,,,,,,,,,,,,,,,
,,7.4824,C5_21,0.053,,,,,,,,,,,,,,,,,,,,
,,7.48936,B3_32,0.035,,,,,,,,,,,,,,,,,,,,
,,7.49248,A1_31,0.016,,,,,,,,,,,,,,,,,,,,
,,7.50216,C5_21,0.054,,,,,,,,,,,,,,,,,,,,
,,7.50272,A4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,7.51704,A2_21,0.021,,,,,,,,,,,,,,,,,,,,
,,7.51768,C5_21,0.026,,,,,,,,,,,,,,,,,,,,
,,7.52456,C5_21,0.065,,,,,,,,,,,,,,,,,,,,
,,7.5284,B3_32,0.018,,,,,,,,,,,,,,,,,,,,
,,7.52904,C1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,7.5424,A5_32,0.016,,,,,,,,,,,,,,,,,,,,
,,7.57448,C3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,7.58696,D4_31,0.03,,,,,,,,,,,,,,,,,,,,
,,7.59296,A2_31,0.029,,,,,,,,,,,,,,,,,,,,
,,7.61216,C5_21,0.073,,,,,,,,,,,,,,,,,,,,
,,7.61664,A1_31,0.014,,,,,,,,,,,,,,,,,,,,
,,7.61808,A2_23,0.027,,,,,,,,,,,,,,,,,,,,
,,7.62848,A2_31,0.035,,,,,,,,,,,,,,,,,,,,
,,7.62856,A2_32,0.024,,,,,,,,,,,,,,,,,,,,
,,7.6476,C3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,7.66072,C1_31,0.022,,,,,,,,,,,,,,,,,,,,
,,7.67048,D3_22,0.026,,,,,,,,,,,,,,,,,,,,
,,7.6904,C1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,7.6952,C5_21,0.056,,,,,,,,,,,,,,,,,,,,
,,7.73552,C5_21,0.061,,,,,,,,,,,,,,,,,,,,
,,7.74304,A2_11,0.012,,,,,,,,,,,,,,,,,,,,
,,7.75184,A2_42,0.024,,,,,,,,,,,,,,,,,,,,
,,7.766,B4_22,0.026,,,,,,,,,,,,,,,,,,,,
,,7.76864,A5_32,0.016,,,,,,,,,,,,,,,,,,,,
,,7.79232,B4_22,0.017,,,,,,,,,,,,,,,,,,,,
,,7.79544,D2_33,0.02,,,,,,,,,,,,,,,,,,,,
,,7.79808,A2_21,0.054,,,,,,,,,,,,,,,,,,,,
,,7.80016,C5_21,0.05,,,,,,,,,,,,,,,,,,,,
,,7.80672,C5_21,0.067,,,,,,,,,,,,,,,,,,,,
,,7.80952,C3_42,0.02,,,,,,,,,,,,,,,,,,,,
,,7.81048,C5_21,0.033,,,,,,,,,,,,,,,,,,,,
,,7.81536,D2_33,0.018,,,,,,,,,,,,,,,,,,,,
,,7.83472,A2_42,0.017,,,,,,,,,,,,,,,,,,,,
,,7.84496,C3_42,0.018,,,,,,,,,,,,,,,,,,,,
,,7.8776,C2_33,0.015,,,,,,,,,,,,,,,,,,,,
,,7.88368,D5_31,0.014,,,,,,,,,,,,,,,,,,,,
,,7.91808,C5_21,0.047,,,,,,,,,,,,,,,,,,,,
,,7.9416,D2_32,0.016,,,,,,,,,,,,,,,,,,,,
,,7.94216,C3_42,0.015,,,,,,,,,,,,,,,,,,,,
,,7.94464,A2_21,0.026,,,,,,,,,,,,,,,,,,,,
,,7.9456,C5_21,0.055,,,,,,,,,,,,,,,,,,,,
,,7.95696,D2_21,0.02,,,,,,,,,,,,,,,,,,,,
,,7.99656,B3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,7.99744,D2_33,0.018,,,,,,,,,,,,,,,,,,,,
,,8.00008,C5_21,0.049,,,,,,,,,,,,,,,,,,,,
,,8.01416,A2_31,0.022,,,,,,,,,,,,,,,,,,,,
,,8.01856,D3_33,0.014,,,,,,,,,,,,,,,,,,,,
,,8.02136,C3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,8.02952,A2_23,0.025,,,,,,,,,,,,,,,,,,,,
,,8.03744,D4_31,0.026,,,,,,,,,,,,,,,,,,,,
,,8.04744,D4_31,0.025,,,,,,,,,,,,,,,,,,,,
,,8.05504,A2_31,0.025,,,,,,,,,,,,,,,,,,,,
,,8.05824,C5_21,0.054,,,,,,,,,,,,,,,,,,,,
,,8.06312,C3_42,0.015,,,,,,,,,,,,,,,,,,,,
,,8.0688,C2_33,0.015,,,,,,,,,,,,,,,,,,,,
,,8.07296,A2_32,0.015,,,,,,,,,,,,,,,,,,,,
,,8.07304,C5_21,0.025,,,,,,,,,,,,,,,,,,,,
,,8.0792,A2_23,0.022,,,,,,,,,,,,,,,,,,,,
,,8.08608,C3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,8.09384,C2_33,0.016,,,,,,,,,,,,,,,,,,,,
,,8.10512,D5_31,0.023,,,,,,,,,,,,,,,,,,,,
,,8.1176,A4_42,0.021,,,,,,,,,,,,,,,,,,,,
,,8.14576,A2_12,0.021,,,,,,,,,,,,,,,,,,,,
,,8.148,A2_31,0.014,,,,,,,,,,,,,,,,,,,,
,,8.15392,C2_33,0.014,,,,,,,,,,,,,,,,,,,,
,,8.16104,A2_22,0.022,,,,,,,,,,,,,,,,,,,,
,,8.17872,D2_21,0.02,,,,,,,,,,,,,,,,,,,,
,,8.18056,D2_33,0.016,,,,,,,,,,,,,,,,,,,,
,,8.182,A2_21,0.041,,,,,,,,,,,,,,,,,,,,
,,8.18752,A2_22,0.023,,,,,,,,,,,,,,,,,,,,
,,8.20632,C5_21,0.05,,,,,,,,,,,,,,,,,,,,
,,8.20696,A2_21,0.055,,,,,,,,,,,,,,,,,,,,
,,8.22992,A2_42,0.024,,,,,,,,,,,,,,,,,,,,
,,8.23856,A2_31,0.023,,,,,,,,,,,,,,,,,,,,
,,8.24064,C2_33,0.014,,,,,,,,,,,,,,,,,,,,
,,8.24096,A1_31,0.016,,,,,,,,,,,,,,,,,,,,
,,8.26384,A2_31,0.021,,,,,,,,,,,,,,,,,,,,
,,8.26424,D2_21,0.022,,,,,,,,,,,,,,,,,,,,
,,8.27232,D2_21,0.028,,,,,,,,,,,,,,,,,,,,
,,8.27624,A2_23,0.024,,,,,,,,,,,,,,,,,,,,
,,8.28896,C2_33,0.013,,,,,,,,,,,,,,,,,,,,
,,8.31424,C2_33,0.018,,,,,,,,,,,,,,,,,,,,
,,8.3208,C5_21,0.049,,,,,,,,,,,,,,,,,,,,
,,8.32864,D2_21,0.016,,,,,,,,,,,,,,,,,,,,
,,8.34016,C5_21,0.024,,,,,,,,,,,,,,,,,,,,
,,8.34544,A2_21,0.024,,,,,,,,,,,,,,,,,,,,
,,8.35808,A2_31,0.045,,,,,,,,,,,,,,,,,,,,
,,8.3712,A2_32,0.018,,,,,,,,,,,,,,,,,,,,
,,8.38968,D2_21,0.022,,,,,,,,,,,,,,,,,,,,
,,8.40424,B4_22,0.016,,,,,,,,,,,,,,,,,,,,
,,8.40832,D2_21,0.029,,,,,,,,,,,,,,,,,,,,
,,8.4104,A2_12,0.025,,,,,,,,,,,,,,,,,,,,
,,8.41456,C5_21,0.083,,,,,,,,,,,,,,,,,,,,
,,8.41776,A2_42,0.017,,,,,,,,,,,,,,,,,,,,
,,8.426,D2_33,0.021,,,,,,,,,,,,,,,,,,,,
,,8.4308,C2_33,0.014,,,,,,,,,,,,,,,,,,,,
,,8.43336,D3_22,0.029,,,,,,,,,,,,,,,,,,,,
,,8.43608,A2_31,0.015,,,,,,,,,,,,,,,,,,,,
,,8.44736,A2_31,0.027,,,,,,,,,,,,,,,,,,,,
,,8.47216,B4_32,0.011,,,,,,,,,,,,,,,,,,,,
,,8.4784,C5_21,0.047,,,,,,,,,,,,,,,,,,,,
,,8.4852,A4_42,0.025,,,,,,,,,,,,,,,,,,,,
,,8.4936,A2_31,0.054,,,,,,,,,,,,,,,,,,,,
,,8.50464,D2_21,0.028,,,,,,,,,,,,,,,,,,,,
,,8.5068,D2_32,0.019,,,,,,,,,,,,,,,,,,,,
,,8.50768,A2_42,0.022,,,,,,,,,,,,,,,,,,,,
,,8.52432,C1_31,0.016,,,,,,,,,,,,,,,,,,,,
,,8.55904,C5_21,0.025,,,,,,,,,,,,,,,,,,,,
,,8.56624,D2_33,0.019,,,,,,,,,,,,,,,,,,,,
,,8.58072,A2_32,0.022,,,,,,,,,,,,,,,,,,,,
,,8.61136,D1_23,0.019,,,,,,,,,,,,,,,,,,,,
,,8.61472,B4_32,0.013,,,,,,,,,,,,,,,,,,,,
,,8.61944,A2_31,0.026,,,,,,,,,,,,,,,,,,,,
,,8.65504,D2_33,0.019,,,,,,,,,,,,,,,,,,,,
,,8.66128,A2_31,0.025,,,,,,,,,,,,,,,,,,,,
,,8.664,C5_21,0.043,,,,,,,,,,,,,,,,,,,,
,,8.66848,A4_43,0.021,,,,,,,,,,,,,,,,,,,,
,,8.67768,A2_12,0.025,,,,,,,,,,,,,,,,,,,,
,,8.6876,D2_21,0.032,,,,,,,,,,,,,,,,,,,,
,,8.69,A2_22,0.019,,,,,,,,,,,,,,,,,,,,
,,8.69872,A2_23,0.033,,,,,,,,,,,,,,,,,,,,
,,8.7004,C5_21,0.055,,,,,,,,,,,,,,,,,,,,
,,8.73688,D2_21,0.017,,,,,,,,,,,,,,,,,,,,
,,8.74,A4_42,0.023,,,,,,,,,,,,,,,,,,,,
,,8.74392,D3_22,0.023,,,,,,,,,,,,,,,,,,,,
,,8.74456,C1_31,0.027,,,,,,,,,,,,,,,,,,,,
,,8.78352,C5_21,0.042,,,,,,,,,,,,,,,,,,,,
,,8.7952,B4_32,0.012,,,,,,,,,,,,,,,,,,,,
,,8.79776,D2_21,0.028,,,,,,,,,,,,,,,,,,,,
,,8.81504,B3_32,0.094,,,,,,,,,,,,,,,,,,,,
,,8.8268,A2_31,0.021,,,,,,,,,,,,,,,,,,,,
,,8.8612,B3_32,0.063,,,,,,,,,,,,,,,,,,,,
,,8.87008,D3_22,0.027,,,,,,,,,,,,,,,,,,,,
,,8.87272,A2_12,0.026,,,,,,,,,,,,,,,,,,,,
,,8.87304,C1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,8.8864,C5_21,0.03,,,,,,,,,,,,,,,,,,,,
,,8.8944,D2_33,0.025,,,,,,,,,,,,,,,,,,,,
,,8.90112,C5_21,0.055,,,,,,,,,,,,,,,,,,,,
,,8.90328,B3_32,0.049,,,,,,,,,,,,,,,,,,,,
,,8.90552,A2_12,0.019,,,,,,,,,,,,,,,,,,,,
,,8.91728,C5_21,0.055,,,,,,,,,,,,,,,,,,,,
,,8.92152,C5_21,0.043,,,,,,,,,,,,,,,,,,,,
,,8.93456,D2_21,0.044,,,,,,,,,,,,,,,,,,,,
,,8.93672,B4_22,0.025,,,,,,,,,,,,,,,,,,,,
,,8.944,B3_32,0.031,,,,,,,,,,,,,,,,,,,,
,,8.96784,A2_22,0.023,,,,,,,,,,,,,,,,,,,,
,,8.9792,B3_32,0.03,,,,,,,,,,,,,,,,,,,,
,,8.98856,A2_21,0.032,,,,,,,,,,,,,,,,,,,,
,,8.99392,A2_21,0.052,,,,,,,,,,,,,,,,,,,,
,,8.99576,C4_41,0.009,,,,,,,,,,,,,,,,,,,,
,,9.02576,C5_21,0.038,,,,,,,,,,,,,,,,,,,,
,,9.03248,C5_21,0.047,,,,,,,,,,,,,,,,,,,,
,,9.06896,A1_31,0.016,,,,,,,,,,,,,,,,,,,,
,,9.06952,D2_33,0.021,,,,,,,,,,,,,,,,,,,,
,,9.0744,D3_11,0.009,,,,,,,,,,,,,,,,,,,,
,,9.08536,A4_42,0.026,,,,,,,,,,,,,,,,,,,,
,,9.11104,C5_21,0.047,,,,,,,,,,,,,,,,,,,,
,,9.13712,D5_22,0.014,,,,,,,,,,,,,,,,,,,,
,,9.2084,C5_21,0.049,,,,,,,,,,,,,,,,,,,,
,,9.23832,A2_31,0.03,,,,,,,,,,,,,,,,,,,,
,,9.2456,D2_21,0.022,,,,,,,,,,,,,,,,,,,,
,,9.25152,A2_12,0.021,,,,,,,,,,,,,,,,,,,,
,,9.25336,A2_42,0.019,,,,,,,,,,,,,,,,,,,,
,,9.26416,D2_21,0.02,,,,,,,,,,,,,,,,,,,,
,,9.27064,B4_22,0.017,,,,,,,,,,,,,,,,,,,,
,,9.29008,A4_42,0.021,,,,,,,,,,,,,,,,,,,,
,,9.29032,D2_21,0.021,,,,,,,,,,,,,,,,,,,,
,,9.2912,C5_21,0.042,,,,,,,,,,,,,,,,,,,,
,,9.29216,A2_21,0.023,,,,,,,,,,,,,,,,,,,,
,,9.30592,C5_21,0.062,,,,,,,,,,,,,,,,,,,,
,,9.30648,D1_23,0.017,,,,,,,,,,,,,,,,,,,,
,,9.33824,B3_42,0.014,,,,,,,,,,,,,,,,,,,,
,,9.36632,D2_33,0.024,,,,,,,,,,,,,,,,,,,,
,,9.39864,C5_21,0.04,,,,,,,,,,,,,,,,,,,,
,,9.40792,A2_22,0.021,,,,,,,,,,,,,,,,,,,,
,,9.42048,D3_22,0.021,,,,,,,,,,,,,,,,,,,,
,,9.43144,D3_33,0.019,,,,,,,,,,,,,,,,,,,,
,,9.44872,D2_21,0.022,,,,,,,,,,,,,,,,,,,,
,,9.46224,C5_21,0.024,,,,,,,,,,,,,,,,,,,,
,,9.47744,A2_42,0.021,,,,,,,,,,,,,,,,,,,,
,,9.48336,D4_31,0.024,,,,,,,,,,,,,,,,,,,,
,,9.50568,C1_31,0.016,,,,,,,,,,,,,,,,,,,,
,,9.50712,C5_21,0.042,,,,,,,,,,,,,,,,,,,,
,,9.50888,A2_23,0.022,,,,,,,,,,,,,,,,,,,,
,,9.52096,B4_22,0.023,,,,,,,,,,,,,,,,,,,,
,,9.5564,D2_33,0.017,,,,,,,,,,,,,,,,,,,,
,,9.55664,D2_21,0.025,,,,,,,,,,,,,,,,,,,,
,,9.5776,C5_21,0.053,,,,,,,,,,,,,,,,,,,,
,,9.58648,D5_31,0.014,,,,,,,,,,,,,,,,,,,,
,,9.58656,D2_33,0.022,,,,,,,,,,,,,,,,,,,,
,,9.59928,B4_32,0.012,,,,,,,,,,,,,,,,,,,,
,,9.60624,C5_21,0.091,,,,,,,,,,,,,,,,,,,,
,,9.60872,B4_42,0.016,,,,,,,,,,,,,,,,,,,,
,,9.61144,C1_31,0.019,,,,,,,,,,,,,,,,,,,,
,,9.62048,A2_23,0.034,,,,,,,,,,,,,,,,,,,,
,,9.6268,C5_21,0.072,,,,,,,,,,,,,,,,,,,,
,,9.6616,C5_21,0.033,,,,,,,,,,,,,,,,,,,,
,,9.67968,A2_31,0.051,,,,,,,,,,,,,,,,,,,,
,,9.68816,B3_42,0.014,,,,,,,,,,,,,,,,,,,,
