Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,473.60056,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,473.67184,A2_11,0.016,,,,,,,,,,,,,,,,,,,,
,,474.77808,A1_33,0.014,,,,,,,,,,,,,,,,,,,,
,,475.01528,A5_22,0.012,,,,,,,,,,,,,,,,,,,,
,,475.64232,C1_34,0.017,,,,,,,,,,,,,,,,,,,,
,,475.7064,C5_44,0.012,,,,,,,,,,,,,,,,,,,,
,,476.29592,C5_34,0.014,,,,,,,,,,,,,,,,,,,,
,,476.70072,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,476.7496,B2_24,0.017,,,,,,,,,,,,,,,,,,,,
,,477.27712,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,477.51624,C1_44,0.011,,,,,,,,,,,,,,,,,,,,
,,477.72464,C6_22,0.011,,,,,,,,,,,,,,,,,,,,
,,477.85456,C5_22,0.012,,,,,,,,,,,,,,,,,,,,
,,478.60344,A5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,478.83288,C1_23,0.011,,,,,,,,,,,,,,,,,,,,
,,478.94888,C5_44,0.015,,,,,,,,,,,,,,,,,,,,
,,479.42128,D5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,479.48984,C3_22,0.014,,,,,,,,,,,,,,,,,,,,
,,479.80912,C5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,480.368,D5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,480.612,A1_34,0.016,,,,,,,,,,,,,,,,,,,,
,,481.12848,A2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,481.30368,C5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,482.0012,B1_44,0.014,,,,,,,,,,,,,,,,,,,,
,,482.41504,D5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,482.51808,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,482.6864,D4_24,0.014,,,,,,,,,,,,,,,,,,,,
,,483.04736,C1_34,0.017,,,,,,,,,,,,,,,,,,,,
,,483.49144,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,483.7068,A1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,483.86464,C5_32,0.017,,,,,,,,,,,,,,,,,,,,
,,484.39432,D5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,485.1184,A1_33,0.014,,,,,,,,,,,,,,,,,,,,
,,486.5644,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,487.37152,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,487.61408,D3_42,0.014,,,,,,,,,,,,,,,,,,,,
,,488.5788,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,489.16016,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,489.69472,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,489.9108,C5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,490.87552,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,491.1576,D5_32,0.014,,,,,,,,,,,,,,,,,,,,
,,492.40848,D4_34,0.015,,,,,,,,,,,,,,,,,,,,
,,492.56608,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,493.05264,A1_24,0.019,,,,,,,,,,,,,,,,,,,,
,,493.38976,A1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,493.4336,A1_24,0.019,,,,,,,,,,,,,,,,,,,,
,,493.54608,A1_24,0.016,,,,,,,,,,,,,,,,,,,,
,,494.69184,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,495.12768,C3_22,0.014,,,,,,,,,,,,,,,,,,,,
,,495.20136,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,495.52568,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,495.69656,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,496.24656,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,496.31536,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,496.36896,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,499.62952,A3_22,0.013,,,,,,,,,,,,,,,,,,,,
,,500.03816,A2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,500.65848,A3_22,0.013,,,,,,,,,,,,,,,,,,,,
,,501.39976,A1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,503.168,A1_23,0.023,,,,,,,,,,,,,,,,,,,,
,,503.26192,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,505.8056,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,506.22408,C5_43,0.013,,,,,,,,,,,,,,,,,,,,
,,506.22896,A3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,506.24856,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,506.47968,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,506.6596,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,506.73904,D4_23,0.014,,,,,,,,,,,,,,,,,,,,
,,507.00896,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,507.06016,A5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,507.49584,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,507.98352,A5_22,0.011,,,,,,,,,,,,,,,,,,,,
,,508.14232,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,509.2,C1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,510.97528,A1_23,0.023,,,,,,,,,,,,,,,,,,,,
,,511.03944,D2_24,0.016,,,,,,,,,,,,,,,,,,,,
,,512.2428,B5_21,0.014,,,,,,,,,,,,,,,,,,,,
,,512.38416,A2_23,0.011,,,,,,,,,,,,,,,,,,,,
,,512.51368,D3_42,0.02,,,,,,,,,,,,,,,,,,,,
,,512.54928,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,512.75848,D4_23,0.016,,,,,,,,,,,,,,,,,,,,
,,512.77032,D3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,512.86656,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,512.89176,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,513.59024,C3_22,0.018,,,,,,,,,,,,,,,,,,,,
,,514.19264,C3_22,0.016,,,,,,,,,,,,,,,,,,,,
,,514.5996,D4_23,0.017,,,,,,,,,,,,,,,,,,,,
,,514.88416,D4_34,0.016,,,,,,,,,,,,,,,,,,,,
,,515.29952,A2_12,0.019,,,,,,,,,,,,,,,,,,,,
,,515.4416,A3_23,0.017,,,,,,,,,,,,,,,,,,,,
,,515.6788,D5_32,0.013,,,,,,,,,,,,,,,,,,,,
,,515.97824,A1_23,0.016,,,,,,,,,,,,,,,,,,,,
,,516.29624,A1_34,0.017,,,,,,,,,,,,,,,,,,,,
,,516.61576,C5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,517.28272,A2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,517.35856,D4_23,0.016,,,,,,,,,,,,,,,,,,,,
,,517.58248,D4_23,0.016,,,,,,,,,,,,,,,,,,,,
,,517.61296,A2_11,0.012,,,,,,,,,,,,,,,,,,,,
,,517.81888,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,518.1444,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,518.24096,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,518.41568,C5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,519.29936,A1_34,0.014,,,,,,,,,,,,,,,,,,,,
,,519.42128,A2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,519.43576,A2_33,0.011,,,,,,,,,,,,,,,,,,,,
,,519.64888,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,520.07944,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,520.66624,D2_43,0.016,,,,,,,,,,,,,,,,,,,,
,,520.73984,D4_24,0.015,,,,,,,,,,,,,,,,,,,,
,,521.02656,D4_34,0.017,,,,,,,,,,,,,,,,,,,,
,,521.36016,A2_31,0.013,,,,,,,,,,,,,,,,,,,,
,,521.60112,A1_23,0.017,,,,,,,,,,,,,,,,,,,,
,,522.81472,D4_23,0.015,,,,,,,,,,,,,,,,,,,,
,,523.08432,A5_22,0.012,,,,,,,,,,,,,,,,,,,,
,,523.29016,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,523.53248,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,523.76208,C5_42,0.016,,,,,,,,,,,,,,,,,,,,
,,525.19864,A6_21,0.011,,,,,,,,,,,,,,,,,,,,
,,526.24664,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,526.4296,C3_23,0.011,,,,,,,,,,,,,,,,,,,,
,,526.68936,A1_23,0.019,,,,,,,,,,,,,,,,,,,,
,,527.15584,B5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,527.25176,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,527.83112,D4_23,0.015,,,,,,,,,,,,,,,,,,,,
,,527.90488,A2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,528.57136,A1_23,0.025,,,,,,,,,,,,,,,,,,,,
,,528.578,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,529.18672,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,529.31896,D3_42,0.016,,,,,,,,,,,,,,,,,,,,
,,529.48056,A2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,529.58672,D4_23,0.012,,,,,,,,,,,,,,,,,,,,
,,529.69712,A2_21,0.014,,,,,,,,,,,,,,,,,,,,
,,529.94968,A3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,530.98904,A1_34,0.018,,,,,,,,,,,,,,,,,,,,
,,531.12088,A1_23,0.02,,,,,,,,,,,,,,,,,,,,
,,531.434,D4_34,0.017,,,,,,,,,,,,,,,,,,,,
,,532.2932,A3_23,0.015,,,,,,,,,,,,,,,,,,,,
,,532.66432,B4_24,0.011,,,,,,,,,,,,,,,,,,,,
,,533.37832,C3_23,0.01,,,,,,,,,,,,,,,,,,,,
,,533.6068,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,533.67016,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,533.6744,B2_24,0.012,,,,,,,,,,,,,,,,,,,,
,,533.7144,A2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,533.76576,C5_43,0.016,,,,,,,,,,,,,,,,,,,,
,,533.95016,D3_42,0.022,,,,,,,,,,,,,,,,,,,,
,,534.53272,B2_24,0.013,,,,,,,,,,,,,,,,,,,,
,,534.98696,D6_41,0.011,,,,,,,,,,,,,,,,,,,,
,,535.2516,A1_23,0.017,,,,,,,,,,,,,,,,,,,,
,,535.25248,A1_34,0.018,,,,,,,,,,,,,,,,,,,,
,,535.61264,A3_44,0.01,,,,,,,,,,,,,,,,,,,,
,,535.79976,A2_12,0.013,,,,,,,,,,,,,,,,,,,,
,,536.40992,C1_44,0.014,,,,,,,,,,,,,,,,,,,,
,,537.94504,A1_23,0.024,,,,,,,,,,,,,,,,,,,,
,,538.70272,A2_23,0.014,,,,,,,,,,,,,,,,,,,,
,,541.02936,D4_23,0.015,,,,,,,,,,,,,,,,,,,,
,,541.52776,D3_12,0.017,,,,,,,,,,,,,,,,,,,,
,,541.64512,A2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,542.46328,C1_44,0.014,,,,,,,,,,,,,,,,,,,,
,,542.56024,D3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,542.78224,A1_33,0.012,,,,,,,,,,,,,,,,,,,,
,,543.10672,D3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,543.92696,C1_44,0.01,,,,,,,,,,,,,,,,,,,,
,,544.14408,D4_23,0.014,,,,,,,,,,,,,,,,,,,,
,,544.1736,A2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,544.28248,D3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,545.85936,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,546.0156,D3_12,0.015,,,,,,,,,,,,,,,,,,,,
,,546.09096,A5_22,0.012,,,,,,,,,,,,,,,,,,,,
,,546.10032,C5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,546.99392,D4_23,0.015,,,,,,,,,,,,,,,,,,,,
,,547.98176,A1_34,0.015,,,,,,,,,,,,,,,,,,,,
,,548.74416,B3_34,0.013,,,,,,,,,,,,,,,,,,,,
,,548.94792,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,549.01024,D3_42,0.021,,,,,,,,,,,,,,,,,,,,
,,549.58232,C5_43,0.018,,,,,,,,,,,,,,,,,,,,
,,549.71992,C2_13,0.012,,,,,,,,,,,,,,,,,,,,
,,549.90192,D4_23,0.013,,,,,,,,,,,,,,,,,,,,
,,550.48728,A2_13,0.014,,,,,,,,,,,,,,,,,,,,
,,550.64096,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,551.49016,C1_22,0.013,,,,,,,,,,,,,,,,,,,,
,,551.63168,A2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,555.84592,C5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,556.45704,C1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,556.56784,C1_22,0.011,,,,,,,,,,,,,,,,,,,,
,,556.71576,A5_41,0.008,,,,,,,,,,,,,,,,,,,,
,,557.33536,A1_23,0.012,,,,,,,,,,,,,,,,,,,,
,,558.77664,B3_23,0.013,,,,,,,,,,,,,,,,,,,,
,,558.78304,B3_23,0.011,,,,,,,,,,,,,,,,,,,,
,,558.95288,C6_22,0.011,,,,,,,,,,,,,,,,,,,,
,,559.71232,A2_12,0.015,,,,,,,,,,,,,,,,,,,,
,,561.08816,A5_22,0.015,,,,,,,,,,,,,,,,,,,,
,,562.54832,C5_43,0.017,,,,,,,,,,,,,,,,,,,,
,,563.13536,A5_22,0.01,,,,,,,,,,,,,,,,,,,,
,,563.36848,A2_13,0.012,,,,,,,,,,,,,,,,,,,,
,,564.59928,A2_12,0.017,,,,,,,,,,,,,,,,,,,,
,,566.13096,A5_22,0.014,,,,,,,,,,,,,,,,,,,,
,,566.73872,A5_22,0.012,,,,,,,,,,,,,,,,,,,,
,,567.8632,C5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,569.26568,A2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,570.11216,D1_42,0.016,,,,,,,,,,,,,,,,,,,,
,,570.7404,B1_44,0.013,,,,,,,,,,,,,,,,,,,,
,,571.21728,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,571.39456,A1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,571.48224,B5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,571.50592,C5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,572.06016,A1_23,0.015,,,,,,,,,,,,,,,,,,,,
,,572.42608,A1_23,0.02,,,,,,,,,,,,,,,,,,,,
,,573.04624,D1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,573.8648,D4_34,0.017,,,,,,,,,,,,,,,,,,,,
,,574.46312,B5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,574.81464,B5_33,0.01,,,,,,,,,,,,,,,,,,,,
,,577.36624,A1_23,0.014,,,,,,,,,,,,,,,,,,,,
,,577.52824,C1_44,0.011,,,,,,,,,,,,,,,,,,,,
,,577.68896,A5_22,0.018,,,,,,,,,,,,,,,,,,,,
,,578.45392,A1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,580.14432,A5_23,0.012,,,,,,,,,,,,,,,,,,,,
,,580.15656,C5_43,0.015,,,,,,,,,,,,,,,,,,,,
,,580.6796,C5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,580.77992,B2_24,0.011,,,,,,,,,,,,,,,,,,,,
,,582.60984,A5_22,0.013,,,,,,,,,,,,,,,,,,,,
,,585.11056,A1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,585.38432,A1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,586.14016,C6_21,0.015,,,,,,,,,,,,,,,,,,,,
,,586.20224,A3_42,0.011,,,,,,,,,,,,,,,,,,,,
,,586.46304,C5_34,0.013,,,,,,,,,,,,,,,,,,,,
,,586.6312,D4_13,0.014,,,,,,,,,,,,,,,,,,,,
,,586.85688,A3_44,0.011,,,,,,,,,,,,,,,,,,,,
,,586.88392,D4_24,0.015,,,,,,,,,,,,,,,,,,,,
,,587.26264,D4_24,0.013,,,,,,,,,,,,,,,,,,,,
,,587.52096,A1_23,0.013,,,,,,,,,,,,,,,,,,,,
,,588.03688,C1_44,0.01,,,,,,,,,,,,,,,,,,,,
,,588.26136,C5_43,0.014,,,,,,,,,,,,,,,,,,,,
,,589.7128,C5_34,0.013,,,,,,,,,,,,,,,,,,,,
,,589.99256,A5_22,0.013,,,,,,,,,,,,,,,,,,,,
,,590.75744,C6_22,0.011,,,,,,,,,,,,,,,,,,,,
,,591.44544,A1_23,0.022,,,,,,,,,,,,,,,,,,,,
,,591.61968,D4_34,0.014,,,,,,,,,,,,,,,,,,,,
,,591.67192,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,591.79352,A5_22,0.015,,,,,,,,,,,,,,,,,,,,
,,591.94496,A5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,592.11416,A3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,592.29576,D5_32,0.015,,,,,,,,,,,,,,,,,,,,
,,592.50432,C1_44,0.011,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Well Information,,,,,,,,,,,,,,,,,,,,,,,,
Well,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
Active,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Well Coloring,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#FF7E05,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00,#00FF00
Control,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Treatment,,,,,,,,,,,,,,,,,,,,,,,,
Concentration,,,,,,,,,,,,,,,,,,,,,,,,
Additional Information,,,,,,,,,,,,,,,,,,,,,,,,
