Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,00009.479040,C2_32,0.02
,,00009.487120,D1_33,0.044
,,00009.518320,C5_32,0.015
,,00009.519040,D1_33,0.028
,,00009.534080,B6_32,0.021
,,00009.579280,D1_33,0.075
,,00009.608720,D3_12,0.03
,,00009.616000,A4_44,0.059
,,00009.622160,C6_43,0.033
,,00009.632320,D4_42,0.021
,,00009.633920,A3_11,0.034
,,00009.635760,D1_23,0.02
,,00009.639920,A4_11,0.041
,,00009.664000,C6_31,0.02
,,00009.668960,A1_33,0.032
,,00009.698240,B6_32,0.018
,,00009.732560,D4_33,0.016
,,00009.768560,D1_22,0.033
,,00009.790720,A3_32,0.038
,,00009.796640,D1_33,0.035
,,00009.824000,A1_21,0.031
,,00009.825840,A1_22,0.034
,,00009.831600,A4_44,0.021
,,00009.861600,C1_44,0.084
,,00009.873200,B5_33,0.021
,,00009.881760,C2_23,0.02
,,00009.883040,A4_21,0.017
,,00009.895600,D3_12,0.019
,,00009.912960,A3_12,0.028
,,00009.913040,C4_22,0.029
,,00009.935680,D1_33,0.052
,,00009.961200,D6_32,0.028
,,00009.964960,C1_32,0.017
,,00009.971920,B5_32,0.022
,,00009.987520,B5_32,0.027
,,00010.011600,B5_32,0.024
,,00010.036080,C4_22,0.02
,,00010.038320,A3_32,0.021
,,00010.039920,D1_24,0.019
,,00010.048240,A3_32,0.04
,,00010.080720,C6_44,0.024
,,00010.101600,A4_32,0.02
,,00010.102080,A3_22,0.028
,,00010.120480,C6_42,0.022
,,00010.134800,C6_31,0.023
,,00010.164000,A1_21,0.032
,,00010.168240,C1_44,0.023
,,00010.194160,A4_32,0.02
,,00010.197360,B3_44,0.025
,,00010.198160,B1_31,0.019
,,00010.238000,C4_23,0.041
,,00010.247360,C6_44,0.028
,,00010.257440,D1_33,0.045
,,00010.269200,B6_23,0.02
,,00010.326720,C4_22,0.049
,,00010.331760,B5_33,0.021
,,00010.341920,D1_33,0.071
,,00010.351520,C6_31,0.027
,,00010.366160,C6_31,0.021
,,00010.373280,D1_33,0.062
,,00010.381280,C4_12,0.034
,,00010.387840,D3_12,0.027
,,00010.395120,D2_31,0.026
,,00010.413120,D1_33,0.053
,,00010.418080,A3_32,0.024
,,00010.424640,C6_44,0.029
,,00010.429200,D6_32,0.027
,,00010.461280,D1_33,0.054
,,00010.474320,C4_13,0.023
,,00010.479440,D1_33,0.06
,,00010.481040,B5_33,0.02
,,00010.523680,D6_43,0.02
,,00010.529120,A1_32,0.022
,,00010.532880,B1_31,0.029
,,00010.545600,D4_33,0.016
,,00010.546160,D1_33,0.106
,,00010.558240,A1_21,0.03
,,00010.573200,D1_33,0.045
,,00010.590560,A1_32,0.024
,,00010.606400,D4_42,0.025
,,00010.623360,A3_33,0.047
,,00010.664320,D1_22,0.035
,,00010.675680,C4_14,0.038
,,00010.697040,A3_33,0.025
,,00010.707760,C1_32,0.021
,,00010.709680,A2_21,0.024
,,00010.775360,C4_14,0.037
,,00010.777760,C5_33,0.017
,,00010.845520,C6_43,0.034
,,00010.879600,A5_21,0.02
,,00010.882160,C6_22,0.031
,,00010.891040,A1_22,0.032
,,00010.898400,C6_31,0.023
,,00010.915360,D6_43,0.021
,,00010.917200,C6_22,0.029
,,00010.923280,C4_14,0.084
,,00010.962160,D6_23,0.015
,,00010.962560,C4_23,0.039
,,00010.965520,C1_44,0.032
,,00010.969600,A3_12,0.031
,,00010.979040,B5_33,0.027
,,00011.001040,D1_33,0.039
,,00011.020960,C6_43,0.028
,,00011.032880,B6_23,0.016
,,00011.065680,D2_42,0.024
,,00011.067040,A1_31,0.022
,,00011.074640,C2_32,0.023
,,00011.084160,C6_31,0.024
,,00011.091200,C6_22,0.02
,,00011.098480,D6_43,0.024
,,00011.106640,A5_44,0.033
,,00011.113920,D1_23,0.018
,,00011.127520,A3_33,0.021
,,00011.145440,A3_11,0.026
,,00011.203760,C6_32,0.016
,,00011.220240,A3_32,0.025
,,00011.226400,C4_14,0.055
,,00011.228000,C6_42,0.02
,,00011.260160,A2_14,0.028
,,00011.272960,C6_44,0.023
,,00011.303520,A3_12,0.026
,,00011.340080,C6_21,0.017
,,00011.345120,D2_31,0.028
,,00011.358960,B3_34,0.032
,,00011.361520,B6_42,0.027
,,00011.370800,A2_11,0.02
,,00011.373920,C4_11,0.038
,,00011.377600,D1_33,0.032
,,00011.453040,A1_32,0.052
,,00011.454320,B4_13,0.021
,,00011.492000,D1_34,0.017
,,00011.493200,D6_43,0.024
,,00011.502080,D4_33,0.016
,,00011.522480,C6_21,0.015
,,00011.539440,A3_31,0.027
,,00011.548000,D3_34,0.026
,,00011.582880,B1_31,0.035
,,00011.594400,C4_12,0.062
,,00011.602880,C1_44,0.03
,,00011.661840,A3_32,0.033
,,00011.669040,B1_31,0.038
,,00011.684160,C4_12,0.055
,,00011.688080,C2_32,0.02
,,00011.700560,C3_22,0.011
,,00011.706480,C4_11,0.034
,,00011.709680,B3_34,0.017
,,00011.741360,C4_22,0.06
,,00011.753600,A1_33,0.023
,,00011.766160,C6_32,0.019
,,00011.779360,C6_33,0.016
,,00011.795040,C6_22,0.018
,,00011.811040,C6_44,0.022
,,00011.866560,D1_13,0.022
,,00011.881040,A4_32,0.019
,,00011.885120,C6_31,0.022
,,00011.885680,C6_24,0.016
,,00011.886000,C4_14,0.089
,,00011.888720,B5_33,0.032
,,00011.889040,A3_12,0.027
,,00011.893280,D2_31,0.02
,,00011.908240,A1_33,0.029
,,00011.939200,A4_32,0.017
,,00011.940080,C4_12,0.055
,,00011.962960,C4_12,0.052
,,00011.985920,C4_12,0.039
,,00011.995360,C4_11,0.042
,,00012.002480,C4_14,0.078
,,00012.015360,D5_34,0.021
,,00012.017760,A3_33,0.018
,,00012.041120,C2_43,0.019
,,00012.055520,A4_11,0.034
,,00012.067120,C4_12,0.03
,,00012.096080,D1_34,0.015
,,00012.122320,C4_12,0.031
,,00012.122800,A3_11,0.028
,,00012.133120,C6_44,0.026
,,00012.138080,C6_22,0.023
,,00012.145360,C6_32,0.018
,,00012.154080,C4_12,0.047
,,00012.169760,D1_33,0.104
,,00012.176320,C5_32,0.013
,,00012.191760,D1_33,0.042
,,00012.213920,A1_22,0.029
,,00012.238320,C6_33,0.012
,,00012.242240,A3_32,0.025
,,00012.250560,D1_22,0.033
,,00012.275040,C4_12,0.039
,,00012.290960,D3_12,0.03
,,00012.295040,C6_31,0.025
,,00012.305760,A1_21,0.043
,,00012.309040,C4_11,0.034
,,00012.357840,C4_13,0.029
,,00012.364720,C6_42,0.02
,,00012.375680,C6_43,0.036
,,00012.386640,D1_23,0.023
,,00012.413440,D3_32,0.112
,,00012.467680,D6_43,0.031
,,00012.483920,C6_44,0.049
,,00012.497120,C6_43,0.031
,,00012.500480,C4_22,0.058
,,00012.531760,A3_11,0.023
,,00012.539680,B3_44,0.023
,,00012.546080,D1_33,0.071
,,00012.548320,C6_44,0.023
,,00012.575440,A3_33,0.041
,,00012.593520,A3_31,0.029
,,00012.646480,A3_33,0.053
,,00012.647760,A5_44,0.031
,,00012.657840,A3_11,0.021
,,00012.662960,C6_42,0.059
,,00012.674400,C6_32,0.017
,,00012.684800,C4_44,0.029
,,00012.698640,B5_32,0.027
,,00012.702080,A3_33,0.03
,,00012.708800,C3_22,0.012
,,00012.710960,C1_32,0.019
,,00012.712320,C1_44,0.046
,,00012.758400,D4_42,0.021
,,00012.758960,A3_32,0.032
,,00012.774560,A3_33,0.036
,,00012.784480,D3_43,0.022
,,00012.784720,D3_12,0.017
,,00012.786400,C6_44,0.025
,,00012.797840,D1_13,0.025
,,00012.816880,A3_33,0.039
,,00012.834000,C3_22,0.013
,,00012.839440,D2_31,0.023
,,00012.861760,A3_33,0.039
,,00012.864160,D2_32,0.016
,,00012.880400,A3_33,0.023
,,00012.886160,D1_33,0.098
,,00012.899440,D1_13,0.019
,,00012.906560,C6_32,0.018
,,00012.924080,D1_13,0.019
,,00012.939680,C6_44,0.046
,,00012.948240,B3_44,0.024
,,00012.948880,D1_23,0.03
,,00012.950160,C6_21,0.019
,,00012.951600,B5_32,0.02
,,00012.970000,A3_21,0.021
,,00012.985760,A3_31,0.029
,,00012.993520,A3_33,0.039
,,00012.993920,C6_43,0.02
,,00013.014480,A3_33,0.024
,,00013.018800,A4_11,0.036
,,00013.022800,D1_34,0.016
,,00013.024640,A1_32,0.034
,,00013.034160,D1_33,0.044
,,00013.044240,D3_32,0.104
,,00013.061760,A1_32,0.023
,,00013.069600,C4_14,0.066
,,00013.082000,D1_13,0.022
,,00013.095600,A1_32,0.029
,,00013.102240,D6_23,0.016
,,00013.113040,C6_32,0.021
,,00013.117680,C4_14,0.075
,,00013.144560,A3_33,0.026
,,00013.151600,C4_14,0.075
,,00013.155040,B5_33,0.022
,,00013.161200,D2_32,0.019
,,00013.177120,C4_14,0.058
,,00013.190400,A1_32,0.032
,,00013.195600,C4_14,0.062
,,00013.201600,D1_33,0.103
,,00013.211360,C1_44,0.076
,,00013.212640,A3_33,0.039
,,00013.217040,C4_14,0.062
,,00013.226560,A3_32,0.026
,,00013.227120,B5_32,0.043
,,00013.232640,B1_31,0.018
,,00013.236880,B3_42,0.029
,,00013.251840,B5_33,0.019
,,00013.256480,B5_32,0.026
,,00013.259680,D3_44,0.018
,,00013.260240,D1_13,0.022
,,00013.277440,A1_32,0.031
,,00013.293200,B5_32,0.032
,,00013.310080,B1_31,0.037
,,00013.330000,A4_32,0.021
,,00013.335520,C6_22,0.038
,,00013.335840,D2_32,0.021
,,00013.342400,D2_31,0.03
,,00013.352800,A3_33,0.038
,,00013.357440,B6_13,0.029
,,00013.365760,C6_22,0.03
,,00013.368160,C6_32,0.013
,,00013.374160,A4_42,0.024
,,00013.379280,D1_33,0.038
,,00013.379760,B5_32,0.034
,,00013.383920,A4_32,0.024
,,00013.386800,C4_23,0.034
,,00013.400400,A2_11,0.018
,,00013.408800,B5_23,0.02
,,00013.426400,D2_32,0.018
,,00013.436640,B1_42,0.016
,,00013.438320,C4_14,0.025
,,00013.441280,B1_31,0.036
,,00013.451840,A1_32,0.027
,,00013.454240,D3_44,0.023
,,00013.460080,A1_31,0.018
,,00013.479120,D1_23,0.023
,,00013.484640,A1_32,0.026
,,00013.489520,A3_33,0.039
,,00013.517120,D4_33,0.017
,,00013.518880,B6_11,0.03
,,00013.522240,C6_42,0.015
,,00013.538560,A4_42,0.022
,,00013.555840,D1_23,0.019
,,00013.556080,A4_32,0.017
,,00013.574880,D1_24,0.015
,,00013.578080,D1_22,0.032
,,00013.602720,B3_22,0.018
,,00013.603520,A3_33,0.038
,,00013.608000,A1_32,0.053
,,00013.624320,A1_32,0.029
,,00013.632880,A2_11,0.02
,,00013.639600,B5_32,0.031
,,00013.649120,D1_33,0.038
,,00013.660000,C2_32,0.017
,,00013.674880,B1_31,0.019
,,00013.682000,A4_42,0.022
,,00013.683040,A3_32,0.026
,,00013.684480,B5_32,0.033
,,00013.685200,D1_24,0.016
,,00013.705440,D3_12,0.028
,,00013.706160,C4_12,0.034
,,00013.730000,A3_33,0.037
,,00013.730400,D4_42,0.025
,,00013.739040,A3_42,0.017
,,00013.791920,C6_31,0.033
,,00013.840640,D3_43,0.025
,,00013.842320,B3_34,0.032
,,00013.848320,D1_33,0.061
,,00013.871600,C4_14,0.042
,,00013.876240,C6_44,0.035
,,00013.902320,B4_44,0.029
,,00013.903200,A3_21,0.024
,,00013.905360,D6_43,0.018
,,00013.910960,C6_43,0.031
,,00013.921280,C6_44,0.027
,,00013.931120,B5_32,0.023
,,00013.968160,B3_22,0.019
,,00013.971040,A3_33,0.041
,,00014.003680,A5_44,0.04
,,00014.003680,C4_34,0.027
,,00014.003920,D3_32,0.108
,,00014.013920,C6_44,0.032
,,00014.019200,B5_32,0.023
,,00014.034800,C6_32,0.018
,,00014.041440,D1_14,0.02
,,00014.072720,C6_32,0.019
,,00014.074640,C1_44,0.087
,,00014.087040,A1_31,0.016
,,00014.088960,C6_43,0.034
,,00014.089280,D4_33,0.016
,,00014.120720,C1_44,0.039
,,00014.134400,B5_32,0.029
,,00014.146480,D4_32,0.034
,,00014.198800,A1_33,0.022
,,00014.199920,A1_21,0.032
,,00014.237920,C6_42,0.062
,,00014.238800,C1_32,0.018
,,00014.248160,A3_33,0.039
,,00014.253760,C4_12,0.071
,,00014.277120,B5_32,0.023
,,00014.308480,C6_42,0.061
,,00014.313520,A3_33,0.034
,,00014.325920,D1_33,0.105
,,00014.334800,C6_31,0.024
,,00014.348800,A3_32,0.033
,,00014.381280,B1_31,0.032
,,00014.399680,D6_43,0.02
,,00014.403280,D1_23,0.018
,,00014.414400,A2_31,0.019
,,00014.432080,A1_21,0.024
,,00014.448160,A1_22,0.033
,,00014.450800,A3_33,0.036
,,00014.463440,B1_31,0.018
,,00014.485360,D1_33,0.057
,,00014.495360,B3_44,0.03
,,00014.495920,A3_31,0.035
,,00014.506240,B4_43,0.021
,,00014.510720,A3_33,0.038
,,00014.523040,A1_21,0.026
,,00014.536640,A1_21,0.035
,,00014.558160,A2_31,0.019
,,00014.561920,A2_11,0.022
,,00014.580240,A3_33,0.041
,,00014.582480,B5_23,0.044
,,00014.603760,D3_13,0.021
,,00014.611040,C6_33,0.014
,,00014.614880,D1_23,0.02
,,00014.625920,D1_33,0.045
,,00014.629040,D1_13,0.022
,,00014.640320,A3_33,0.033
,,00014.646800,A2_11,0.018
,,00014.648320,C4_22,0.062
,,00014.659040,B1_31,0.02
,,00014.663920,A1_22,0.019
,,00014.667440,C1_34,0.025
,,00014.668640,A1_22,0.03
,,00014.673600,C2_32,0.02
,,00014.686560,C4_22,0.024
,,00014.688800,C6_44,0.05
,,00014.705120,A3_33,0.031
,,00014.712240,C6_22,0.018
,,00014.713440,A5_43,0.02
,,00014.718960,B3_13,0.031
,,00014.729360,A3_33,0.034
,,00014.734800,A2_11,0.027
,,00014.744640,A1_22,0.027
,,00014.748000,C4_22,0.025
,,00014.751520,B3_34,0.034
,,00014.774160,B5_33,0.024
,,00014.817120,B3_42,0.031
,,00014.821920,C6_33,0.014
,,00014.824960,D3_43,0.057
,,00014.831840,A3_12,0.023
,,00014.832880,C6_42,0.019
,,00014.835600,D4_33,0.018
,,00014.850240,D4_42,0.025
,,00014.854560,A3_33,0.03
,,00014.895680,C6_31,0.021
,,00014.899680,B3_22,0.018
,,00014.905680,B5_31,0.037
,,00014.917840,A4_11,0.041
,,00014.924960,C6_22,0.02
,,00014.947360,B5_22,0.024
,,00014.956640,D3_44,0.022
,,00014.957280,C1_44,0.04
,,00014.959600,C6_43,0.072
,,00014.967360,A3_33,0.048
,,00014.970160,A3_32,0.037
,,00014.971840,C6_32,0.017
,,00014.972960,C4_22,0.022
,,00014.974400,A3_33,0.024
,,00015.000000,D1_13,0.023
,,00015.002000,D1_33,0.028
,,00015.022480,A3_12,0.028
,,00015.029760,C4_12,0.047
,,00015.036240,D1_22,0.039
,,00015.054480,C6_21,0.012
,,00015.066400,B3_13,0.026
,,00015.072000,C3_22,0.015
,,00015.078080,B3_43,0.028
,,00015.095840,C4_14,0.08
,,00015.099200,C6_31,0.031
,,00015.099680,C6_43,0.035
,,00015.116640,A2_11,0.02
,,00015.118400,A3_42,0.017
,,00015.120160,D4_32,0.023
,,00015.126400,D3_13,0.021
,,00015.151040,A2_11,0.016
,,00015.221600,D1_33,0.062
,,00015.228560,B5_32,0.026
,,00015.240080,C6_32,0.018
,,00015.246080,B3_42,0.033
,,00015.276000,D3_24,0.018
,,00015.286880,C4_13,0.025
,,00015.305040,C6_43,0.033
,,00015.368720,D2_31,0.017
,,00015.419600,C4_13,0.022
,,00015.443920,C4_23,0.032
,,00015.453200,C1_44,0.026
,,00015.466480,D2_42,0.024
,,00015.476320,B3_43,0.028
,,00015.489600,D4_33,0.02
,,00015.492960,A3_11,0.028
,,00015.501760,B4_13,0.025
,,00015.510000,C5_21,0.015
,,00015.515600,B4_44,0.029
,,00015.528080,D3_12,0.028
,,00015.552720,C1_44,0.03
,,00015.560240,C6_31,0.026
,,00015.563520,A4_44,0.021
,,00015.586560,A4_11,0.035
,,00015.600720,C1_32,0.019
,,00015.614080,D3_43,0.045
,,00015.616560,D1_23,0.023
,,00015.634080,A3_32,0.025
,,00015.675920,C6_33,0.013
,,00015.681760,B3_43,0.023
,,00015.684480,C4_42,0.02
,,00015.691600,A2_11,0.015
,,00015.692800,C6_43,0.038
,,00015.702720,B3_42,0.024
,,00015.705280,A3_11,0.027
,,00015.723760,C6_42,0.019
,,00015.729600,C1_22,0.018
,,00015.762080,A3_32,0.041
,,00015.801600,B6_23,0.02
,,00015.816240,B3_43,0.025
,,00015.833840,D2_31,0.021
,,00015.853440,B6_11,0.025
,,00015.858000,B1_31,0.031
,,00015.860800,D1_13,0.023
,,00015.903440,D1_44,0.011
,,00015.909760,C4_44,0.03
,,00015.911440,D1_33,0.04
,,00015.911520,A1_32,0.027
,,00015.914800,D6_22,0.018
,,00015.949280,A3_22,0.025
,,00015.981120,C4_12,0.05
,,00015.981280,A3_12,0.022
,,00016.004960,B5_33,0.022
,,00016.009360,C4_12,0.039
,,00016.011200,D1_22,0.029
,,00016.015040,C6_44,0.032
,,00016.050000,C4_12,0.063
,,00016.054240,A4_32,0.034
,,00016.088400,D2_31,0.024
,,00016.097600,A1_21,0.035
,,00016.124000,C6_44,0.031
,,00016.145840,D1_33,0.041
,,00016.155600,D3_12,0.032
,,00016.162880,C4_14,0.081
,,00016.169760,D4_32,0.038
,,00016.189760,A3_33,0.03
,,00016.210400,C4_14,0.068
,,00016.215040,D4_33,0.018
,,00016.218960,D1_34,0.021
,,00016.219360,C6_31,0.021
,,00016.252320,D4_42,0.021
,,00016.261200,A4_32,0.017
,,00016.262400,D1_23,0.021
,,00016.266240,C4_14,0.079
,,00016.326000,D1_23,0.022
,,00016.328960,B5_32,0.03
,,00016.335120,A3_33,0.029
,,00016.338320,A4_32,0.02
,,00016.340480,D1_34,0.019
,,00016.360000,A3_31,0.03
,,00016.404160,B4_44,0.024
,,00016.417600,D6_23,0.025
,,00016.426400,A2_11,0.023
,,00016.449120,B5_32,0.031
,,00016.467440,C6_24,0.011
,,00016.468640,D3_12,0.026
,,00016.500400,A3_11,0.022
,,00016.501360,D1_33,0.033
,,00016.512080,B3_43,0.025
,,00016.528400,D1_33,0.047
,,00016.530240,A4_44,0.036
,,00016.543200,A1_21,0.022
,,00016.554400,C6_31,0.022
,,00016.577840,C6_33,0.013
,,00016.588560,C1_44,0.047
,,00016.607440,C4_11,0.028
,,00016.608240,D6_43,0.022
,,00016.627200,D2_31,0.029
,,00016.630480,A1_32,0.058
,,00016.648400,C2_32,0.023
,,00016.648960,C4_14,0.032
,,00016.672080,D1_33,0.027
,,00016.684400,A4_31,0.026
,,00016.698320,A1_33,0.024
,,00016.721520,A4_31,0.022
,,00016.738240,C6_42,0.018
,,00016.750800,D1_33,0.104
,,00016.754800,C6_42,0.017
,,00016.757200,D1_33,0.034
,,00016.762880,A4_31,0.025
,,00016.772000,C4_12,0.033
,,00016.778960,C6_43,0.038
,,00016.798640,B5_31,0.044
,,00016.803680,D2_31,0.027
,,00016.813360,D6_34,0.014
,,00016.846320,C4_12,0.039
,,00016.849760,A1_21,0.027
,,00016.857360,C6_43,0.071
,,00016.863280,A3_21,0.019
,,00016.874400,D1_33,0.035
,,00016.877760,C4_22,0.066
,,00016.890800,C6_42,0.022
,,00016.894080,B4_44,0.022
,,00016.904160,A4_11,0.035
,,00016.917040,A3_22,0.022
,,00016.921440,C6_43,0.035
,,00016.943040,C4_12,0.037
,,00016.969520,D1_33,0.025
,,00016.997280,D1_33,0.042
,,00017.015200,C6_43,0.033
,,00017.031600,A1_31,0.019
,,00017.040240,B4_44,0.031
,,00017.048320,B3_33,0.017
,,00017.056800,D1_33,0.035
,,00017.084560,D1_33,0.066
,,00017.085680,A3_42,0.022
,,00017.113840,A5_44,0.036
,,00017.120320,A2_11,0.018
,,00017.124160,A3_32,0.038
,,00017.124640,D1_24,0.017
,,00017.153360,D1_13,0.021
,,00017.154560,D5_21,0.011
,,00017.157840,D1_24,0.017
,,00017.176880,D1_22,0.035
,,00017.179200,C1_32,0.021
,,00017.205040,B6_11,0.03
,,00017.222560,D1_23,0.016
,,00017.234480,A4_43,0.018
,,00017.236720,D1_24,0.019
,,00017.263760,A1_21,0.021
,,00017.274000,C6_22,0.016
,,00017.290240,B5_23,0.02
,,00017.326800,B1_31,0.037
,,00017.344000,D1_24,0.019
,,00017.344720,C5_32,0.012
,,00017.345680,C4_14,0.041
,,00017.356560,A3_31,0.029
,,00017.373040,D4_33,0.018
,,00017.384560,D1_23,0.021
,,00017.389680,C6_22,0.016
,,00017.393280,B6_11,0.028
,,00017.393680,D1_24,0.015
,,00017.397120,C6_31,0.021
,,00017.404000,A3_33,0.032
,,00017.408800,C4_14,0.031
,,00017.410320,C4_12,0.039
,,00017.434320,D1_33,0.042
,,00017.438880,A3_32,0.036
,,00017.461920,D6_22,0.015
,,00017.493040,B3_44,0.025
,,00017.504400,C1_44,0.076
,,00017.505440,B6_23,0.021
,,00017.507600,B3_22,0.024
,,00017.515360,A3_33,0.032
,,00017.538720,D1_33,0.046
,,00017.549280,C6_32,0.021
,,00017.550640,D1_33,0.053
,,00017.559280,C6_44,0.028
,,00017.606160,A3_33,0.021
,,00017.608480,A1_32,0.022
,,00017.622960,D1_33,0.061
,,00017.630960,A1_21,0.031
,,00017.631520,D4_42,0.023
,,00017.635520,C4_22,0.068
,,00017.659040,B5_41,0.01
,,00017.670560,D1_33,0.048
,,00017.741920,A1_33,0.027
,,00017.751520,C4_14,0.082
,,00017.792880,B3_23,0.017
,,00017.799760,B3_22,0.021
,,00017.801600,D1_33,0.08
,,00017.803120,C4_14,0.058
,,00017.809040,D1_22,0.02
,,00017.821360,B3_22,0.02
,,00017.833440,C4_14,0.069
,,00017.837600,B3_42,0.032
,,00017.839600,C4_43,0.021
,,00017.850720,B3_22,0.018
,,00017.862240,C4_14,0.068
,,00017.883520,C4_14,0.071
,,00017.903440,C4_14,0.066
,,00017.907360,D1_33,0.044
,,00017.921200,B3_22,0.018
,,00017.948480,A4_11,0.038
,,00017.954240,C4_14,0.08
,,00017.959040,B6_13,0.053
,,00017.962080,C6_22,0.034
,,00017.984320,D1_22,0.03
,,00017.988080,C6_22,0.03
,,00018.001360,C6_42,0.019
,,00018.021600,C5_42,0.029
,,00018.025680,A1_32,0.021
,,00018.033280,D1_33,0.059
,,00018.039840,C6_32,0.019
,,00018.040240,C6_22,0.028
,,00018.041200,A3_31,0.029
,,00018.062560,C6_32,0.018
,,00018.079280,C6_31,0.021
,,00018.085280,D2_31,0.025
,,00018.111520,A1_33,0.027
,,00018.118080,C6_42,0.016
,,00018.125440,D1_24,0.018
,,00018.137440,C4_12,0.043
,,00018.156560,C1_32,0.016
,,00018.157840,C6_43,0.031
,,00018.168240,D1_23,0.04
,,00018.197200,C2_32,0.021
,,00018.198800,A2_11,0.022
,,00018.229920,C1_44,0.026
,,00018.241840,C6_43,0.032
,,00018.246000,D4_33,0.017
,,00018.250480,C1_32,0.02
,,00018.293280,C6_44,0.035
,,00018.326240,D5_34,0.022
,,00018.353120,D1_23,0.025
,,00018.361120,C6_22,0.023
,,00018.365200,A4_32,0.018
,,00018.449840,C1_44,0.079
,,00018.472000,B5_31,0.036
,,00018.478960,A5_44,0.029
,,00018.480240,D3_12,0.015
,,00018.485440,D1_34,0.019
,,00018.487280,B3_42,0.034
,,00018.492640,C4_12,0.054
,,00018.502480,C4_33,0.028
,,00018.523920,C4_12,0.04
,,00018.526000,D1_33,0.074
,,00018.528960,A2_11,0.017
,,00018.531120,C6_32,0.016
,,00018.545200,A1_21,0.042
,,00018.552000,D1_33,0.043
,,00018.561920,D1_14,0.016
,,00018.562800,D1_24,0.015
,,00018.566000,D1_34,0.017
,,00018.566320,C6_31,0.025
,,00018.571120,D1_34,0.026
,,00018.571200,D1_24,0.022
,,00018.571760,A3_31,0.03
,,00018.576560,C5_21,0.017
,,00018.588240,D1_24,0.019
,,00018.588960,D1_34,0.019
,,00018.590800,C1_44,0.035
,,00018.595840,D1_14,0.031
,,00018.596800,D1_34,0.021
,,00018.596880,D1_24,0.026
,,00018.600320,D1_24,0.017
,,00018.604000,C6_42,0.019
,,00018.605360,D1_14,0.024
,,00018.607040,D1_24,0.023
,,00018.608160,D1_14,0.047
,,00018.608640,D1_13,0.027
,,00018.610560,D1_14,0.021
,,00018.610640,D1_34,0.027
,,00018.611120,D1_13,0.027
,,00018.612640,C4_12,0.042
,,00018.614080,D1_23,0.023
,,00018.614960,D1_14,0.022
,,00018.615280,D1_24,0.017
,,00018.617120,D1_34,0.029
,,00018.618480,D1_23,0.023
,,00018.621280,D1_33,0.168
,,00018.621360,D1_14,0.02
,,00018.621600,D1_24,0.018
,,00018.621760,D1_13,0.042
,,00018.623680,A1_21,0.034
,,00018.624320,B6_11,0.032
,,00018.627840,D1_33,0.035
,,00018.628480,D1_24,0.026
,,00018.630400,D1_14,0.032
,,00018.633120,D1_24,0.015
,,00018.638800,A1_33,0.029
,,00018.646720,D1_34,0.016
,,00018.647440,D1_13,0.028
,,00018.649760,D1_23,0.027
,,00018.650720,D1_33,0.107
,,00018.652800,D1_14,0.018
,,00018.653440,C4_14,0.037
,,00018.657520,D1_34,0.017
,,00018.665920,D1_34,0.026
,,00018.666800,D1_23,0.019
,,00018.684320,D1_23,0.02
,,00018.692480,D1_13,0.068
,,00018.698160,D2_31,0.021
,,00018.699200,D3_22,0.016
,,00018.701200,C4_12,0.039
,,00018.702400,D1_13,0.023
,,00018.703360,D1_23,0.022
,,00018.703360,D1_33,0.093
,,00018.704480,D1_14,0.021
,,00018.718080,D1_14,0.017
,,00018.718080,D1_24,0.015
,,00018.739040,D1_23,0.021
,,00018.743600,C6_32,0.021
,,00018.749280,D1_14,0.02
,,00018.773840,B3_44,0.026
,,00018.775680,D1_34,0.017
,,00018.776720,D1_23,0.017
,,00018.785520,D1_24,0.015
,,00018.795440,D1_14,0.016
,,00018.796160,D1_33,0.068
,,00018.797760,A3_12,0.031
,,00018.798400,D1_33,0.029
,,00018.803360,D1_22,0.034
,,00018.804960,D1_14,0.017
,,00018.821760,D1_23,0.022
,,00018.851280,A3_31,0.034
,,00018.872240,D1_23,0.021
,,00018.892000,D1_24,0.016
,,00018.893600,A3_32,0.021
,,00018.901200,B3_33,0.018
,,00018.910800,D1_23,0.027
,,00018.911600,B5_32,0.027
,,00018.930640,B3_42,0.031
,,00018.935600,D1_33,0.1
,,00018.938400,B5_32,0.028
,,00018.942080,D4_33,0.018
,,00018.942400,B1_31,0.018
,,00018.974800,C4_23,0.035
