Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,229.8128,B4_43,0.01,,,,,,,,,,,,,,,,,,,,
,,229.90984,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,230.0648,B4_13,0.015,,,,,,,,,,,,,,,,,,,,
,,230.12,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,230.23136,B4_12,0.016,,,,,,,,,,,,,,,,,,,,
,,230.37776,A4_21,0.011,,,,,,,,,,,,,,,,,,,,
,,230.41496,D3_24,0.009,,,,,,,,,,,,,,,,,,,,
,,231.15192,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,231.4592,A4_24,0.009,,,,,,,,,,,,,,,,,,,,
,,231.5532,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,231.69784,A4_24,0.012,,,,,,,,,,,,,,,,,,,,
,,231.73424,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,232.00832,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,232.19304,D3_24,0.013,,,,,,,,,,,,,,,,,,,,
,,232.31248,B3_34,0.012,,,,,,,,,,,,,,,,,,,,
,,232.38568,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,232.57944,B4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,232.81248,B3_22,0.016,,,,,,,,,,,,,,,,,,,,
,,232.81752,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,233.26952,C3_12,0.011,,,,,,,,,,,,,,,,,,,,
,,234.11528,B4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,234.19176,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,234.43888,A4_23,0.025,,,,,,,,,,,,,,,,,,,,
,,234.45224,A4_23,0.03,,,,,,,,,,,,,,,,,,,,
,,234.87576,B4_12,0.011,,,,,,,,,,,,,,,,,,,,
,,234.96584,A5_12,0.013,,,,,,,,,,,,,,,,,,,,
,,235.43568,B4_14,0.011,,,,,,,,,,,,,,,,,,,,
,,235.88728,A1_13,0.011,,,,,,,,,,,,,,,,,,,,
,,235.95136,C1_11,0.012,,,,,,,,,,,,,,,,,,,,
,,236.08872,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,236.5732,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,237.10832,B4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,237.69344,B4_12,0.017,,,,,,,,,,,,,,,,,,,,
,,238.586,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,238.62576,B4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,238.71256,D3_24,0.013,,,,,,,,,,,,,,,,,,,,
,,238.78536,B4_12,0.012,,,,,,,,,,,,,,,,,,,,
,,239.43552,B1_34,0.012,,,,,,,,,,,,,,,,,,,,
,,239.56896,B3_22,0.019,,,,,,,,,,,,,,,,,,,,
,,239.66416,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,239.67432,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,240.41224,A4_24,0.011,,,,,,,,,,,,,,,,,,,,
,,240.45552,B3_22,0.015,,,,,,,,,,,,,,,,,,,,
,,240.45704,B3_12,0.016,,,,,,,,,,,,,,,,,,,,
,,240.84248,D3_11,0.01,,,,,,,,,,,,,,,,,,,,
,,241.15928,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,241.9004,B2_11,0.012,,,,,,,,,,,,,,,,,,,,
,,241.95312,C3_12,0.011,,,,,,,,,,,,,,,,,,,,
,,242.23736,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,242.24712,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,242.37784,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,242.38944,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,244.05896,D3_11,0.01,,,,,,,,,,,,,,,,,,,,
,,244.2204,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,244.22968,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,244.67728,C5_12,0.012,,,,,,,,,,,,,,,,,,,,
,,244.9228,B2_32,0.012,,,,,,,,,,,,,,,,,,,,
,,245.31992,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,245.60144,B2_44,0.013,,,,,,,,,,,,,,,,,,,,
,,245.86424,A5_14,0.011,,,,,,,,,,,,,,,,,,,,
,,246.16224,B3_22,0.015,,,,,,,,,,,,,,,,,,,,
,,246.16384,B3_12,0.01,,,,,,,,,,,,,,,,,,,,
,,246.4168,B6_12,0.017,,,,,,,,,,,,,,,,,,,,
,,246.64176,B4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,246.97936,B4_43,0.023,,,,,,,,,,,,,,,,,,,,
,,247.10536,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,247.36144,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,247.81472,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,247.8256,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,248.43304,B4_12,0.011,,,,,,,,,,,,,,,,,,,,
,,248.73664,B4_43,0.012,,,,,,,,,,,,,,,,,,,,
,,249.2956,B4_22,0.013,,,,,,,,,,,,,,,,,,,,
,,250.13792,A5_14,0.011,,,,,,,,,,,,,,,,,,,,
,,250.27904,B3_22,0.016,,,,,,,,,,,,,,,,,,,,
,,250.28048,B3_12,0.015,,,,,,,,,,,,,,,,,,,,
,,250.32824,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,250.39344,A4_23,0.028,,,,,,,,,,,,,,,,,,,,
,,250.58472,D3_24,0.01,,,,,,,,,,,,,,,,,,,,
,,251.41776,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,251.4276,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,251.5308,B4_12,0.017,,,,,,,,,,,,,,,,,,,,
,,251.56392,B4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,251.7012,D3_24,0.013,,,,,,,,,,,,,,,,,,,,
,,251.8504,B4_43,0.011,,,,,,,,,,,,,,,,,,,,
,,252.1508,B4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,252.27584,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,252.32936,B4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,252.33712,B4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,252.59016,A1_23,0.009,,,,,,,,,,,,,,,,,,,,
,,252.93472,B2_31,0.014,,,,,,,,,,,,,,,,,,,,
,,253.27256,B4_43,0.011,,,,,,,,,,,,,,,,,,,,
,,253.30304,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,253.31488,B4_43,0.012,,,,,,,,,,,,,,,,,,,,
,,254.37888,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,254.59112,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,255.04472,D3_24,0.015,,,,,,,,,,,,,,,,,,,,
,,255.51544,A4_23,0.011,,,,,,,,,,,,,,,,,,,,
,,255.91272,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,256.16608,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,256.6036,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,256.80168,A2_31,0.014,,,,,,,,,,,,,,,,,,,,
,,256.8816,C3_21,0.012,,,,,,,,,,,,,,,,,,,,
,,257.23592,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,257.29616,B6_22,0.013,,,,,,,,,,,,,,,,,,,,
,,257.3036,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,257.34592,D3_24,0.012,,,,,,,,,,,,,,,,,,,,
,,257.34632,D3_14,0.011,,,,,,,,,,,,,,,,,,,,
,,257.4232,A1_23,0.009,,,,,,,,,,,,,,,,,,,,
,,257.42448,B4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,257.68912,B4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,257.81688,B3_22,0.017,,,,,,,,,,,,,,,,,,,,
,,257.8536,B4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,258.17696,B4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,258.38088,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,258.4764,A1_12,0.011,,,,,,,,,,,,,,,,,,,,
,,258.47792,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,258.62816,B4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,258.85584,B4_22,0.013,,,,,,,,,,,,,,,,,,,,
,,259.04952,B2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,259.162,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,260.15656,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,260.16728,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,260.2596,B6_11,0.012,,,,,,,,,,,,,,,,,,,,
,,260.29032,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,260.56856,B4_12,0.016,,,,,,,,,,,,,,,,,,,,
,,261.51656,B4_12,0.016,,,,,,,,,,,,,,,,,,,,
,,261.66256,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,262.0404,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,262.1592,B2_12,0.016,,,,,,,,,,,,,,,,,,,,
,,262.26832,B4_12,0.017,,,,,,,,,,,,,,,,,,,,
,,262.32552,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,263.01024,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,263.02112,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,263.63872,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,263.65056,B4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,265.05608,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,265.81112,B4_13,0.01,,,,,,,,,,,,,,,,,,,,
,,265.98184,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,266.09616,D3_11,0.012,,,,,,,,,,,,,,,,,,,,
,,266.12976,B4_22,0.013,,,,,,,,,,,,,,,,,,,,
,,266.42216,B4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,266.46784,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,267.58112,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,267.58304,B1_34,0.012,,,,,,,,,,,,,,,,,,,,
,,267.68192,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,267.78128,B4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,268.33776,B4_12,0.01,,,,,,,,,,,,,,,,,,,,
,,268.86984,D3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,268.89528,B4_12,0.017,,,,,,,,,,,,,,,,,,,,
,,269.6528,B4_22,0.011,,,,,,,,,,,,,,,,,,,,
,,269.84648,D3_33,0.012,,,,,,,,,,,,,,,,,,,,
,,270.19888,B2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,270.80456,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,270.81416,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,271.14984,B4_43,0.012,,,,,,,,,,,,,,,,,,,,
,,271.16032,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,271.34888,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,271.44664,B4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,271.71968,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,271.73128,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,271.96576,B4_43,0.024,,,,,,,,,,,,,,,,,,,,
,,272.0056,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,272.13792,A5_14,0.013,,,,,,,,,,,,,,,,,,,,
,,272.34264,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,272.39176,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,272.45296,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,272.60392,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,272.76056,D3_33,0.011,,,,,,,,,,,,,,,,,,,,
,,273.54,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,274.8408,A4_34,0.012,,,,,,,,,,,,,,,,,,,,
,,275.11608,A5_13,0.011,,,,,,,,,,,,,,,,,,,,
,,275.7104,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,276.00496,B2_11,0.013,,,,,,,,,,,,,,,,,,,,
,,276.57984,B4_43,0.022,,,,,,,,,,,,,,,,,,,,
,,276.68712,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,276.7208,B4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,277.56296,B3_22,0.016,,,,,,,,,,,,,,,,,,,,
,,278.03824,A5_13,0.015,,,,,,,,,,,,,,,,,,,,
,,278.86504,A4_23,0.013,,,,,,,,,,,,,,,,,,,,
,,278.94128,A4_23,0.026,,,,,,,,,,,,,,,,,,,,
,,279.04632,D3_11,0.011,,,,,,,,,,,,,,,,,,,,
,,279.16048,B4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,279.60696,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,279.82952,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,279.99432,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,280.0308,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,280.2088,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,280.496,A4_23,0.026,,,,,,,,,,,,,,,,,,,,
,,280.5224,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,281.24496,B4_43,0.01,,,,,,,,,,,,,,,,,,,,
,,281.48768,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,281.56144,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,281.66496,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,281.71776,B1_34,0.013,,,,,,,,,,,,,,,,,,,,
,,281.76992,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,281.78192,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,282.60288,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,282.61504,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,283.2176,A4_23,0.014,,,,,,,,,,,,,,,,,,,,
,,284.53096,B3_22,0.015,,,,,,,,,,,,,,,,,,,,
,,284.53312,B3_12,0.009,,,,,,,,,,,,,,,,,,,,
,,284.61544,B4_12,0.016,,,,,,,,,,,,,,,,,,,,
,,284.99872,B4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,285.01736,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,285.02672,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,285.62848,B4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,285.71368,B4_22,0.012,,,,,,,,,,,,,,,,,,,,
,,287.10688,B4_22,0.013,,,,,,,,,,,,,,,,,,,,
,,287.16112,B4_22,0.013,,,,,,,,,,,,,,,,,,,,
,,287.22984,B4_12,0.015,,,,,,,,,,,,,,,,,,,,
,,287.73032,A4_44,0.011,,,,,,,,,,,,,,,,,,,,
,,287.89712,A2_31,0.012,,,,,,,,,,,,,,,,,,,,
,,287.93744,B4_22,0.012,,,,,,,,,,,,,,,,,,,,
,,288.15576,A1_23,0.029,,,,,,,,,,,,,,,,,,,,
,,288.23728,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,288.44184,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,288.6684,B4_22,0.013,,,,,,,,,,,,,,,,,,,,
,,288.7516,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,288.7628,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,288.8168,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,288.864,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,288.88432,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,289.02648,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,290.20968,D3_33,0.01,,,,,,,,,,,,,,,,,,,,
,,290.32664,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,290.36472,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,290.72368,C3_32,0.011,,,,,,,,,,,,,,,,,,,,
,,291.13056,B4_43,0.02,,,,,,,,,,,,,,,,,,,,
,,291.31016,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,291.57136,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,291.74544,B4_13,0.015,,,,,,,,,,,,,,,,,,,,
,,291.81376,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,291.82408,B4_22,0.014,,,,,,,,,,,,,,,,,,,,
,,291.8952,B6_13,0.014,,,,,,,,,,,,,,,,,,,,
,,292.00736,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,292.5396,D3_24,0.014,,,,,,,,,,,,,,,,,,,,
,,292.86792,B4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,292.91416,B4_12,0.016,,,,,,,,,,,,,,,,,,,,
,,293.2532,B4_12,0.01,,,,,,,,,,,,,,,,,,,,
,,293.52208,A4_22,0.01,,,,,,,,,,,,,,,,,,,,
,,293.60712,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,293.68088,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,293.69392,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,293.79488,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,293.9484,B4_12,0.016,,,,,,,,,,,,,,,,,,,,
,,294.07528,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,294.15448,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,294.29952,B4_22,0.012,,,,,,,,,,,,,,,,,,,,
,,294.3932,B2_12,0.012,,,,,,,,,,,,,,,,,,,,
,,295.00568,D4_43,0.01,,,,,,,,,,,,,,,,,,,,
,,295.02736,D4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,295.04272,D4_43,0.012,,,,,,,,,,,,,,,,,,,,
,,295.05496,D4_31,0.015,,,,,,,,,,,,,,,,,,,,
,,295.05728,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,295.05904,D4_43,0.02,,,,,,,,,,,,,,,,,,,,
,,295.06352,D4_43,0.009,,,,,,,,,,,,,,,,,,,,
,,295.07464,D4_43,0.01,,,,,,,,,,,,,,,,,,,,
,,295.5148,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,295.6752,D3_24,0.009,,,,,,,,,,,,,,,,,,,,
,,295.72672,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,295.73416,A4_24,0.011,,,,,,,,,,,,,,,,,,,,
,,295.8892,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,295.98496,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,296.00672,D3_11,0.011,,,,,,,,,,,,,,,,,,,,
,,296.0204,D3_21,0.009,,,,,,,,,,,,,,,,,,,,
,,296.02088,D3_11,0.012,,,,,,,,,,,,,,,,,,,,
,,296.06856,B4_22,0.015,,,,,,,,,,,,,,,,,,,,
,,296.4564,A1_12,0.01,,,,,,,,,,,,,,,,,,,,
,,296.4824,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,297.00032,B3_12,0.012,,,,,,,,,,,,,,,,,,,,
,,297.00304,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,297.20376,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,297.28008,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,297.34064,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,297.4892,B6_12,0.021,,,,,,,,,,,,,,,,,,,,
,,298.0748,A4_23,0.028,,,,,,,,,,,,,,,,,,,,
,,298.50848,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,298.51344,B3_22,0.01,,,,,,,,,,,,,,,,,,,,
,,299.20024,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,299.21248,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,299.29352,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,299.32512,D5_24,0.012,,,,,,,,,,,,,,,,,,,,
,,299.34656,B4_43,0.019,,,,,,,,,,,,,,,,,,,,
,,299.37312,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,299.57296,B4_43,0.018,,,,,,,,,,,,,,,,,,,,
,,299.57792,A5_14,0.012,,,,,,,,,,,,,,,,,,,,
,,300.44544,B3_12,0.01,,,,,,,,,,,,,,,,,,,,
,,300.49376,C2_41,0.01,,,,,,,,,,,,,,,,,,,,
,,301.39272,B3_22,0.013,,,,,,,,,,,,,,,,,,,,
,,301.80128,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,301.84328,A5_13,0.014,,,,,,,,,,,,,,,,,,,,
,,302.0348,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,302.19024,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,302.22816,B3_22,0.01,,,,,,,,,,,,,,,,,,,,
,,302.57096,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,302.67632,D3_11,0.012,,,,,,,,,,,,,,,,,,,,
,,302.85096,A5_12,0.013,,,,,,,,,,,,,,,,,,,,
,,303.20472,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,303.57032,B2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,303.97984,B4_13,0.012,,,,,,,,,,,,,,,,,,,,
,,304.0972,D3_33,0.011,,,,,,,,,,,,,,,,,,,,
,,304.31424,A5_14,0.014,,,,,,,,,,,,,,,,,,,,
,,304.83504,B4_12,0.01,,,,,,,,,,,,,,,,,,,,
,,305.0936,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,305.57328,A4_23,0.025,,,,,,,,,,,,,,,,,,,,
,,305.62192,B4_43,0.013,,,,,,,,,,,,,,,,,,,,
,,305.87048,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,305.9976,B4_43,0.012,,,,,,,,,,,,,,,,,,,,
,,306.09352,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,306.58416,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,306.76888,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,306.91208,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,307.0428,D3_24,0.01,,,,,,,,,,,,,,,,,,,,
,,307.04728,B2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,307.06592,D3_11,0.016,,,,,,,,,,,,,,,,,,,,
,,307.22256,B2_43,0.012,,,,,,,,,,,,,,,,,,,,
,,307.29392,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,307.47784,B4_13,0.014,,,,,,,,,,,,,,,,,,,,
,,307.7908,A5_12,0.017,,,,,,,,,,,,,,,,,,,,
,,307.98648,D3_24,0.013,,,,,,,,,,,,,,,,,,,,
,,308.1988,D3_11,0.011,,,,,,,,,,,,,,,,,,,,
,,309.1832,D3_11,0.01,,,,,,,,,,,,,,,,,,,,
,,309.50912,A5_13,0.013,,,,,,,,,,,,,,,,,,,,
,,309.5148,A4_23,0.027,,,,,,,,,,,,,,,,,,,,
,,310.13168,B4_13,0.012,,,,,,,,,,,,,,,,,,,,
,,310.76256,B4_13,0.012,,,,,,,,,,,,,,,,,,,,
,,310.84784,B4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,310.92288,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,311.40992,A4_23,0.027,,,,,,,,,,,,,,,,,,,,
,,311.55872,D3_11,0.011,,,,,,,,,,,,,,,,,,,,
,,311.56,B4_22,0.014,,,,,,,,,,,,,,,,,,,,
,,312.32128,B6_12,0.018,,,,,,,,,,,,,,,,,,,,
,,312.8956,A4_42,0.01,,,,,,,,,,,,,,,,,,,,
,,313.05416,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,313.15424,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,313.18968,B4_22,0.012,,,,,,,,,,,,,,,,,,,,
,,314.05136,B4_43,0.012,,,,,,,,,,,,,,,,,,,,
,,314.49144,D5_24,0.01,,,,,,,,,,,,,,,,,,,,
,,315.7812,B4_43,0.02,,,,,,,,,,,,,,,,,,,,
,,315.83056,B6_12,0.021,,,,,,,,,,,,,,,,,,,,
,,315.83128,B3_22,0.014,,,,,,,,,,,,,,,,,,,,
,,315.85472,B2_31,0.014,,,,,,,,,,,,,,,,,,,,
,,316.3268,B4_43,0.017,,,,,,,,,,,,,,,,,,,,
,,316.59944,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,316.73336,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,316.7628,B4_22,0.012,,,,,,,,,,,,,,,,,,,,
,,316.83696,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,316.95184,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,316.95912,D3_11,0.01,,,,,,,,,,,,,,,,,,,,
,,317.46976,B4_43,0.021,,,,,,,,,,,,,,,,,,,,
,,317.60296,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,318.06136,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,318.41376,B2_11,0.015,,,,,,,,,,,,,,,,,,,,
,,318.5716,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,318.79824,B2_31,0.015,,,,,,,,,,,,,,,,,,,,
,,319.17024,A2_31,0.015,,,,,,,,,,,,,,,,,,,,
,,319.64488,D3_11,0.034,,,,,,,,,,,,,,,,,,,,
,,320.30848,B4_13,0.011,,,,,,,,,,,,,,,,,,,,
,,320.32064,A4_23,0.011,,,,,,,,,,,,,,,,,,,,
,,320.3288,D3_11,0.034,,,,,,,,,,,,,,,,,,,,
,,320.4508,A5_12,0.015,,,,,,,,,,,,,,,,,,,,
,,320.80888,B4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,321.03776,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,321.42448,D3_11,0.011,,,,,,,,,,,,,,,,,,,,
,,321.6136,B4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,321.64352,A4_23,0.026,,,,,,,,,,,,,,,,,,,,
,,322.35128,B4_12,0.017,,,,,,,,,,,,,,,,,,,,
,,322.5784,B2_11,0.012,,,,,,,,,,,,,,,,,,,,
,,322.72128,B2_11,0.017,,,,,,,,,,,,,,,,,,,,
,,323.13784,B2_11,0.014,,,,,,,,,,,,,,,,,,,,
,,323.17376,D3_21,0.011,,,,,,,,,,,,,,,,,,,,
,,323.71808,B2_11,0.019,,,,,,,,,,,,,,,,,,,,
,,324.61056,B4_13,0.012,,,,,,,,,,,,,,,,,,,,
,,324.73872,A4_23,0.024,,,,,,,,,,,,,,,,,,,,
,,324.8032,A4_23,0.029,,,,,,,,,,,,,,,,,,,,
,,324.88736,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,324.89768,B4_43,0.014,,,,,,,,,,,,,,,,,,,,
,,325.29456,B4_22,0.014,,,,,,,,,,,,,,,,,,,,
,,325.5336,D5_42,0.011,,,,,,,,,,,,,,,,,,,,
,,325.54792,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,325.55888,B4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,325.75952,B4_43,0.016,,,,,,,,,,,,,,,,,,,,
,,325.77032,B3_22,0.012,,,,,,,,,,,,,,,,,,,,
,,325.77152,B3_12,0.012,,,,,,,,,,,,,,,,,,,,
,,325.9528,B3_12,0.008,,,,,,,,,,,,,,,,,,,,
,,326.1388,B4_43,0.012,,,,,,,,,,,,,,,,,,,,
,,326.16648,B4_43,0.019,,,,,,,,,,,,,,,,,,,,
