Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,30.544,A5_23,0.025,,,,,,,,,,,,,,,,,,,,
,,30.5572,A5_11,0.019,,,,,,,,,,,,,,,,,,,,
,,30.56384,A6_21,0.015,,,,,,,,,,,,,,,,,,,,
,,30.6056,B3_31,0.017,,,,,,,,,,,,,,,,,,,,
,,30.62112,D6_32,0.015,,,,,,,,,,,,,,,,,,,,
,,30.68088,A5_23,0.024,,,,,,,,,,,,,,,,,,,,
,,30.71104,A4_13,0.014,,,,,,,,,,,,,,,,,,,,
,,30.71712,A5_23,0.019,,,,,,,,,,,,,,,,,,,,
,,30.76352,A5_11,0.013,,,,,,,,,,,,,,,,,,,,
,,30.78048,B3_34,0.011,,,,,,,,,,,,,,,,,,,,
,,30.86152,A5_23,0.022,,,,,,,,,,,,,,,,,,,,
,,30.88544,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,30.9484,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,30.99592,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,31.03664,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,31.06056,A6_32,0.018,,,,,,,,,,,,,,,,,,,,
,,31.06536,A5_23,0.022,,,,,,,,,,,,,,,,,,,,
,,31.094,B1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,31.1008,A5_23,0.025,,,,,,,,,,,,,,,,,,,,
,,31.12232,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,31.13232,D6_23,0.014,,,,,,,,,,,,,,,,,,,,
,,31.16056,A5_23,0.025,,,,,,,,,,,,,,,,,,,,
,,31.19584,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,31.21056,A5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,31.23384,B1_14,0.016,,,,,,,,,,,,,,,,,,,,
,,31.24352,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,31.31424,B1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,31.36016,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,31.43528,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,31.516,B3_34,0.016,,,,,,,,,,,,,,,,,,,,
,,31.5756,A5_23,0.02,,,,,,,,,,,,,,,,,,,,
,,31.58488,A4_11,0.014,,,,,,,,,,,,,,,,,,,,
,,31.61632,A4_12,0.024,,,,,,,,,,,,,,,,,,,,
,,31.63024,B1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,31.68216,B2_33,0.017,,,,,,,,,,,,,,,,,,,,
,,31.8512,A5_11,0.016,,,,,,,,,,,,,,,,,,,,
,,31.85984,A4_13,0.015,,,,,,,,,,,,,,,,,,,,
,,31.9032,B1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,31.90936,A4_13,0.018,,,,,,,,,,,,,,,,,,,,
,,31.9132,A5_23,0.025,,,,,,,,,,,,,,,,,,,,
,,31.95072,A4_13,0.014,,,,,,,,,,,,,,,,,,,,
,,31.99128,A4_13,0.016,,,,,,,,,,,,,,,,,,,,
,,32.0256,A4_13,0.014,,,,,,,,,,,,,,,,,,,,
,,32.03792,D6_32,0.02,,,,,,,,,,,,,,,,,,,,
,,32.06416,A4_13,0.014,,,,,,,,,,,,,,,,,,,,
,,32.10784,A4_13,0.012,,,,,,,,,,,,,,,,,,,,
,,32.1096,D6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,32.12088,A5_23,0.017,,,,,,,,,,,,,,,,,,,,
,,32.15816,A4_13,0.016,,,,,,,,,,,,,,,,,,,,
,,32.16648,B1_43,0.011,,,,,,,,,,,,,,,,,,,,
,,32.20088,A4_13,0.016,,,,,,,,,,,,,,,,,,,,
,,32.27432,A4_13,0.016,,,,,,,,,,,,,,,,,,,,
,,32.44616,D6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,32.46776,D3_32,0.012,,,,,,,,,,,,,,,,,,,,
,,32.53568,B3_32,0.017,,,,,,,,,,,,,,,,,,,,
,,32.55304,A4_12,0.023,,,,,,,,,,,,,,,,,,,,
,,32.76048,D3_22,0.015,,,,,,,,,,,,,,,,,,,,
,,32.76304,D4_12,0.012,,,,,,,,,,,,,,,,,,,,
,,33.048,C4_24,0.017,,,,,,,,,,,,,,,,,,,,
,,33.10712,D6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,33.22256,A4_12,0.02,,,,,,,,,,,,,,,,,,,,
,,33.32168,D6_12,0.015,,,,,,,,,,,,,,,,,,,,
,,33.47584,B1_43,0.011,,,,,,,,,,,,,,,,,,,,
,,33.57112,B1_31,0.013,,,,,,,,,,,,,,,,,,,,
,,33.60856,B3_14,0.02,,,,,,,,,,,,,,,,,,,,
,,33.63928,A6_11,0.023,,,,,,,,,,,,,,,,,,,,
,,33.74048,A5_13,0.012,,,,,,,,,,,,,,,,,,,,
,,33.82064,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,34.06608,A5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,34.06648,A5_31,0.022,,,,,,,,,,,,,,,,,,,,
,,34.24032,A5_13,0.013,,,,,,,,,,,,,,,,,,,,
,,34.44136,C3_11,0.011,,,,,,,,,,,,,,,,,,,,
,,34.56168,C6_42,0.015,,,,,,,,,,,,,,,,,,,,
,,34.56864,A4_21,0.019,,,,,,,,,,,,,,,,,,,,
,,34.62264,A5_11,0.019,,,,,,,,,,,,,,,,,,,,
,,34.70376,D6_43,0.012,,,,,,,,,,,,,,,,,,,,
,,34.70408,D6_33,0.017,,,,,,,,,,,,,,,,,,,,
,,34.84936,B1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,34.99712,B1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,35.14528,B1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,35.2292,B1_13,0.011,,,,,,,,,,,,,,,,,,,,
,,35.346,B1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,35.3504,B1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,35.4876,B3_14,0.014,,,,,,,,,,,,,,,,,,,,
,,35.5344,B1_43,0.016,,,,,,,,,,,,,,,,,,,,
,,35.59336,B1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,35.6508,A4_21,0.02,,,,,,,,,,,,,,,,,,,,
,,35.6936,B1_43,0.014,,,,,,,,,,,,,,,,,,,,
,,35.70792,B1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,35.7868,B1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,36.09408,B1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,36.11224,A6_11,0.019,,,,,,,,,,,,,,,,,,,,
,,36.29608,A5_11,0.013,,,,,,,,,,,,,,,,,,,,
,,36.3012,A4_21,0.018,,,,,,,,,,,,,,,,,,,,
,,36.55368,A5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,36.65352,A5_13,0.012,,,,,,,,,,,,,,,,,,,,
,,37.03312,C4_14,0.016,,,,,,,,,,,,,,,,,,,,
,,37.55496,A4_21,0.021,,,,,,,,,,,,,,,,,,,,
,,37.6124,D6_33,0.017,,,,,,,,,,,,,,,,,,,,
,,37.6248,B1_31,0.013,,,,,,,,,,,,,,,,,,,,
,,37.63016,C4_24,0.021,,,,,,,,,,,,,,,,,,,,
,,37.64408,B1_11,0.018,,,,,,,,,,,,,,,,,,,,
,,37.72952,B2_31,0.015,,,,,,,,,,,,,,,,,,,,
,,37.76648,B1_43,0.009,,,,,,,,,,,,,,,,,,,,
,,37.85696,B1_43,0.011,,,,,,,,,,,,,,,,,,,,
,,37.86392,B1_31,0.015,,,,,,,,,,,,,,,,,,,,
,,38.01888,A5_13,0.01,,,,,,,,,,,,,,,,,,,,
,,38.16872,D6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,38.20816,A4_11,0.012,,,,,,,,,,,,,,,,,,,,
,,38.33208,D4_12,0.013,,,,,,,,,,,,,,,,,,,,
,,38.37432,B1_44,0.012,,,,,,,,,,,,,,,,,,,,
,,38.38552,D4_12,0.016,,,,,,,,,,,,,,,,,,,,
,,38.40536,B1_11,0.014,,,,,,,,,,,,,,,,,,,,
,,38.42376,A5_23,0.027,,,,,,,,,,,,,,,,,,,,
,,38.47968,B1_31,0.012,,,,,,,,,,,,,,,,,,,,
,,38.49328,D4_12,0.014,,,,,,,,,,,,,,,,,,,,
,,38.5268,B3_11,0.019,,,,,,,,,,,,,,,,,,,,
,,38.7256,A4_13,0.012,,,,,,,,,,,,,,,,,,,,
,,38.73968,B1_31,0.016,,,,,,,,,,,,,,,,,,,,
,,38.88024,A5_11,0.013,,,,,,,,,,,,,,,,,,,,
,,38.91968,D6_23,0.012,,,,,,,,,,,,,,,,,,,,
,,38.98936,A5_23,0.023,,,,,,,,,,,,,,,,,,,,
,,39.00392,A5_23,0.024,,,,,,,,,,,,,,,,,,,,
,,39.06072,A5_23,0.018,,,,,,,,,,,,,,,,,,,,
,,39.08376,A5_23,0.011,,,,,,,,,,,,,,,,,,,,
,,39.13976,B1_31,0.013,,,,,,,,,,,,,,,,,,,,
,,39.17488,A5_22,0.012,,,,,,,,,,,,,,,,,,,,
,,39.18568,A4_23,0.016,,,,,,,,,,,,,,,,,,,,
,,39.19496,B3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,39.35384,A4_13,0.013,,,,,,,,,,,,,,,,,,,,
,,39.35456,B3_14,0.016,,,,,,,,,,,,,,,,,,,,
,,39.40256,A4_12,0.022,,,,,,,,,,,,,,,,,,,,
,,39.41216,A4_44,0.021,,,,,,,,,,,,,,,,,,,,
,,39.45008,A4_21,0.015,,,,,,,,,,,,,,,,,,,,
,,39.46136,B3_32,0.016,,,,,,,,,,,,,,,,,,,,
,,39.66648,A5_22,0.011,,,,,,,,,,,,,,,,,,,,
,,39.70072,B1_14,0.018,,,,,,,,,,,,,,,,,,,,
,,39.7232,A5_22,0.014,,,,,,,,,,,,,,,,,,,,
,,39.9352,B3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,39.97368,A4_21,0.017,,,,,,,,,,,,,,,,,,,,
,,40.1192,D6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,40.2676,B1_11,0.014,,,,,,,,,,,,,,,,,,,,
,,40.38712,B1_11,0.018,,,,,,,,,,,,,,,,,,,,
,,40.41616,A5_23,0.027,,,,,,,,,,,,,,,,,,,,
,,40.50376,B3_11,0.012,,,,,,,,,,,,,,,,,,,,
,,40.56368,A5_11,0.014,,,,,,,,,,,,,,,,,,,,
,,40.7172,A5_23,0.021,,,,,,,,,,,,,,,,,,,,
,,40.78992,B3_32,0.014,,,,,,,,,,,,,,,,,,,,
,,40.87264,A5_22,0.012,,,,,,,,,,,,,,,,,,,,
,,40.95848,D6_32,0.013,,,,,,,,,,,,,,,,,,,,
,,40.98104,B1_43,0.012,,,,,,,,,,,,,,,,,,,,
,,41.15344,A5_23,0.014,,,,,,,,,,,,,,,,,,,,
,,41.18304,B3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,41.19048,A5_23,0.015,,,,,,,,,,,,,,,,,,,,
,,41.19528,A4_43,0.015,,,,,,,,,,,,,,,,,,,,
,,41.33384,A6_11,0.018,,,,,,,,,,,,,,,,,,,,
,,41.4832,A4_12,0.024,,,,,,,,,,,,,,,,,,,,
,,41.56008,B3_32,0.015,,,,,,,,,,,,,,,,,,,,
,,41.59896,A5_23,0.022,,,,,,,,,,,,,,,,,,,,
,,41.70408,D1_43,0.017,,,,,,,,,,,,,,,,,,,,
,,41.78296,B1_43,0.013,,,,,,,,,,,,,,,,,,,,
,,41.80504,B3_14,0.016,,,,,,,,,,,,,,,,,,,,
,,41.80968,A5_23,0.013,,,,,,,,,,,,,,,,,,,,
,,41.81336,D1_43,0.015,,,,,,,,,,,,,,,,,,,,
,,41.85744,B3_11,0.034,,,,,,,,,,,,,,,,,,,,
,,41.8576,B3_13,0.018,,,,,,,,,,,,,,,,,,,,
,,41.858,B3_12,0.023,,,,,,,,,,,,,,,,,,,,
,,41.8588,B3_14,0.015,,,,,,,,,,,,,,,,,,,,
,,41.86032,B3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,41.86096,B3_21,0.016,,,,,,,,,,,,,,,,,,,,
,,41.86168,B3_13,0.024,,,,,,,,,,,,,,,,,,,,
,,41.86568,B3_13,0.054,,,,,,,,,,,,,,,,,,,,
,,41.8668,B3_12,0.017,,,,,,,,,,,,,,,,,,,,
,,41.868,B3_14,0.025,,,,,,,,,,,,,,,,,,,,
,,41.86872,B3_13,0.022,,,,,,,,,,,,,,,,,,,,
,,41.86968,B3_12,0.014,,,,,,,,,,,,,,,,,,,,
,,41.86976,B3_41,0.011,,,,,,,,,,,,,,,,,,,,
,,41.87104,B3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,41.87136,B3_13,0.025,,,,,,,,,,,,,,,,,,,,
,,41.87288,B3_11,0.028,,,,,,,,,,,,,,,,,,,,
,,41.874,B3_12,0.044,,,,,,,,,,,,,,,,,,,,
,,41.874,B3_41,0.013,,,,,,,,,,,,,,,,,,,,
,,41.87408,B3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,41.87488,B3_13,0.045,,,,,,,,,,,,,,,,,,,,
,,41.8756,B3_11,0.039,,,,,,,,,,,,,,,,,,,,
,,41.8764,B3_21,0.024,,,,,,,,,,,,,,,,,,,,
,,41.87768,B3_13,0.044,,,,,,,,,,,,,,,,,,,,
,,41.87824,B3_12,0.021,,,,,,,,,,,,,,,,,,,,
,,41.8804,B3_21,0.014,,,,,,,,,,,,,,,,,,,,
,,41.88064,B3_12,0.031,,,,,,,,,,,,,,,,,,,,
,,41.88072,B3_13,0.038,,,,,,,,,,,,,,,,,,,,
,,41.88152,B3_22,0.022,,,,,,,,,,,,,,,,,,,,
,,41.88176,B3_14,0.022,,,,,,,,,,,,,,,,,,,,
,,41.88184,B3_41,0.024,,,,,,,,,,,,,,,,,,,,
,,41.88192,B3_11,0.015,,,,,,,,,,,,,,,,,,,,
,,41.8828,B3_32,0.045,,,,,,,,,,,,,,,,,,,,
,,41.88296,B3_12,0.031,,,,,,,,,,,,,,,,,,,,
,,41.88344,B3_21,0.02,,,,,,,,,,,,,,,,,,,,
,,41.88464,B3_31,0.022,,,,,,,,,,,,,,,,,,,,
,,41.88536,B3_12,0.033,,,,,,,,,,,,,,,,,,,,
,,41.88608,B3_13,0.03,,,,,,,,,,,,,,,,,,,,
,,41.88688,B3_14,0.022,,,,,,,,,,,,,,,,,,,,
,,41.88704,B3_11,0.024,,,,,,,,,,,,,,,,,,,,
,,41.8872,B3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,41.8876,B3_12,0.019,,,,,,,,,,,,,,,,,,,,
,,41.88864,B3_41,0.011,,,,,,,,,,,,,,,,,,,,
,,41.88904,B3_13,0.025,,,,,,,,,,,,,,,,,,,,
,,41.88912,B3_14,0.018,,,,,,,,,,,,,,,,,,,,
,,41.88944,B3_32,0.023,,,,,,,,,,,,,,,,,,,,
,,41.88992,B3_12,0.02,,,,,,,,,,,,,,,,,,,,
,,41.89024,B3_11,0.039,,,,,,,,,,,,,,,,,,,,
,,41.8904,B3_21,0.018,,,,,,,,,,,,,,,,,,,,
,,41.89136,B3_13,0.027,,,,,,,,,,,,,,,,,,,,
,,41.89336,B3_41,0.012,,,,,,,,,,,,,,,,,,,,
,,41.89504,B3_32,0.063,,,,,,,,,,,,,,,,,,,,
,,41.89512,B3_34,0.025,,,,,,,,,,,,,,,,,,,,
,,41.89584,B3_12,0.066,,,,,,,,,,,,,,,,,,,,
,,41.89584,B3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,41.89584,B3_41,0.019,,,,,,,,,,,,,,,,,,,,
,,41.896,B3_13,0.024,,,,,,,,,,,,,,,,,,,,
,,41.896,B3_42,0.027,,,,,,,,,,,,,,,,,,,,
,,41.89656,B3_11,0.023,,,,,,,,,,,,,,,,,,,,
,,41.89736,B3_21,0.018,,,,,,,,,,,,,,,,,,,,
,,41.89736,B3_31,0.015,,,,,,,,,,,,,,,,,,,,
,,41.89736,B3_32,0.032,,,,,,,,,,,,,,,,,,,,
,,41.89792,B3_22,0.022,,,,,,,,,,,,,,,,,,,,
,,41.89824,B3_13,0.054,,,,,,,,,,,,,,,,,,,,
,,41.8984,B3_14,0.025,,,,,,,,,,,,,,,,,,,,
,,41.89856,B3_12,0.045,,,,,,,,,,,,,,,,,,,,
,,41.89896,B3_11,0.025,,,,,,,,,,,,,,,,,,,,
,,41.8996,B3_42,0.03,,,,,,,,,,,,,,,,,,,,
,,41.89968,B3_23,0.017,,,,,,,,,,,,,,,,,,,,
,,41.90064,B3_13,0.043,,,,,,,,,,,,,,,,,,,,
,,41.90136,B3_21,0.017,,,,,,,,,,,,,,,,,,,,
,,41.90168,B3_22,0.031,,,,,,,,,,,,,,,,,,,,
,,41.9024,B3_11,0.023,,,,,,,,,,,,,,,,,,,,
,,41.90256,B3_41,0.014,,,,,,,,,,,,,,,,,,,,
,,41.90264,B3_12,0.049,,,,,,,,,,,,,,,,,,,,
,,41.90288,B3_31,0.023,,,,,,,,,,,,,,,,,,,,
,,41.90312,B3_13,0.021,,,,,,,,,,,,,,,,,,,,
,,41.9032,B3_33,0.019,,,,,,,,,,,,,,,,,,,,
,,41.90336,B3_32,0.023,,,,,,,,,,,,,,,,,,,,
,,41.90408,B3_22,0.02,,,,,,,,,,,,,,,,,,,,
,,41.90456,B3_14,0.029,,,,,,,,,,,,,,,,,,,,
,,41.9048,B3_42,0.019,,,,,,,,,,,,,,,,,,,,
,,41.90544,B3_13,0.032,,,,,,,,,,,,,,,,,,,,
,,41.90568,B3_12,0.023,,,,,,,,,,,,,,,,,,,,
,,41.90656,B3_41,0.017,,,,,,,,,,,,,,,,,,,,
,,41.90688,B3_21,0.021,,,,,,,,,,,,,,,,,,,,
,,41.90696,B3_14,0.018,,,,,,,,,,,,,,,,,,,,
,,41.90792,B3_42,0.025,,,,,,,,,,,,,,,,,,,,
,,41.9084,B3_11,0.023,,,,,,,,,,,,,,,,,,,,
,,41.90864,B3_13,0.053,,,,,,,,,,,,,,,,,,,,
,,41.90904,B3_12,0.041,,,,,,,,,,,,,,,,,,,,
,,41.90904,B3_32,0.039,,,,,,,,,,,,,,,,,,,,
,,41.90912,B3_22,0.024,,,,,,,,,,,,,,,,,,,,
,,41.9092,B3_23,0.015,,,,,,,,,,,,,,,,,,,,
,,41.90928,B3_41,0.009,,,,,,,,,,,,,,,,,,,,
,,41.90944,B3_14,0.025,,,,,,,,,,,,,,,,,,,,
,,41.91072,B3_11,0.019,,,,,,,,,,,,,,,,,,,,
,,41.91112,B3_13,0.035,,,,,,,,,,,,,,,,,,,,
,,41.91176,B3_21,0.02,,,,,,,,,,,,,,,,,,,,
,,41.91176,B3_42,0.027,,,,,,,,,,,,,,,,,,,,
,,41.91184,B3_34,0.019,,,,,,,,,,,,,,,,,,,,
,,41.91208,B3_14,0.02,,,,,,,,,,,,,,,,,,,,
,,41.91232,B3_31,0.027,,,,,,,,,,,,,,,,,,,,
,,41.91296,B3_12,0.021,,,,,,,,,,,,,,,,,,,,
,,41.91328,B3_33,0.019,,,,,,,,,,,,,,,,,,,,
,,41.9136,B3_41,0.012,,,,,,,,,,,,,,,,,,,,
,,41.914,B3_13,0.015,,,,,,,,,,,,,,,,,,,,
,,41.91408,B3_22,0.025,,,,,,,,,,,,,,,,,,,,
,,41.9148,B3_14,0.026,,,,,,,,,,,,,,,,,,,,
,,41.91488,B3_23,0.011,,,,,,,,,,,,,,,,,,,,
,,41.91536,B3_32,0.065,,,,,,,,,,,,,,,,,,,,
,,41.91552,B3_11,0.026,,,,,,,,,,,,,,,,,,,,
,,41.91576,B3_34,0.016,,,,,,,,,,,,,,,,,,,,
,,41.91712,B3_21,0.02,,,,,,,,,,,,,,,,,,,,
,,41.91808,B3_14,0.022,,,,,,,,,,,,,,,,,,,,
,,41.91824,B3_13,0.02,,,,,,,,,,,,,,,,,,,,
,,41.91848,B3_11,0.019,,,,,,,,,,,,,,,,,,,,
,,41.91904,B3_12,0.019,,,,,,,,,,,,,,,,,,,,
,,41.91912,B3_22,0.021,,,,,,,,,,,,,,,,,,,,
,,41.92088,B3_13,0.029,,,,,,,,,,,,,,,,,,,,
,,41.92128,B3_34,0.03,,,,,,,,,,,,,,,,,,,,
,,41.92176,B3_12,0.063,,,,,,,,,,,,,,,,,,,,
,,41.92208,B3_11,0.037,,,,,,,,,,,,,,,,,,,,
,,41.92256,B3_14,0.02,,,,,,,,,,,,,,,,,,,,
,,41.92264,B3_41,0.016,,,,,,,,,,,,,,,,,,,,
,,41.924,B3_13,0.029,,,,,,,,,,,,,,,,,,,,
,,41.92432,B3_12,0.037,,,,,,,,,,,,,,,,,,,,
,,41.92448,B3_31,0.03,,,,,,,,,,,,,,,,,,,,
,,41.92448,B3_32,0.055,,,,,,,,,,,,,,,,,,,,
,,41.9248,B3_22,0.026,,,,,,,,,,,,,,,,,,,,
,,41.92552,B3_11,0.022,,,,,,,,,,,,,,,,,,,,
,,41.92568,B3_41,0.021,,,,,,,,,,,,,,,,,,,,
,,41.92664,B3_12,0.018,,,,,,,,,,,,,,,,,,,,
,,41.9268,B3_32,0.043,,,,,,,,,,,,,,,,,,,,
,,41.92816,B3_21,0.019,,,,,,,,,,,,,,,,,,,,
,,41.9284,B3_13,0.017,,,,,,,,,,,,,,,,,,,,
,,41.9296,B3_11,0.02,,,,,,,,,,,,,,,,,,,,
,,41.92992,B3_22,0.02,,,,,,,,,,,,,,,,,,,,
,,41.93064,B3_44,0.02,,,,,,,,,,,,,,,,,,,,
,,41.93168,B3_12,0.014,,,,,,,,,,,,,,,,,,,,
,,41.932,B3_41,0.018,,,,,,,,,,,,,,,,,,,,
,,41.9324,B3_33,0.021,,,,,,,,,,,,,,,,,,,,
,,41.93248,B3_32,0.045,,,,,,,,,,,,,,,,,,,,
,,41.93248,B3_34,0.016,,,,,,,,,,,,,,,,,,,,
,,41.9332,B3_22,0.024,,,,,,,,,,,,,,,,,,,,
,,41.93336,B3_13,0.03,,,,,,,,,,,,,,,,,,,,
,,41.93368,B3_31,0.018,,,,,,,,,,,,,,,,,,,,
,,41.93456,B3_14,0.021,,,,,,,,,,,,,,,,,,,,
,,41.93472,B3_32,0.016,,,,,,,,,,,,,,,,,,,,
,,41.93488,B3_12,0.025,,,,,,,,,,,,,,,,,,,,
,,41.93568,B3_13,0.039,,,,,,,,,,,,,,,,,,,,
,,41.9364,B3_11,0.029,,,,,,,,,,,,,,,,,,,,
,,41.93688,B3_21,0.017,,,,,,,,,,,,,,,,,,,,
,,41.93704,B3_42,0.037,,,,,,,,,,,,,,,,,,,,
,,41.9376,B3_14,0.03,,,,,,,,,,,,,,,,,,,,
,,41.93792,B3_41,0.009,,,,,,,,,,,,,,,,,,,,
,,41.93808,B3_13,0.036,,,,,,,,,,,,,,,,,,,,
,,41.93832,B3_31,0.016,,,,,,,,,,,,,,,,,,,,
,,41.93928,B3_21,0.021,,,,,,,,,,,,,,,,,,,,
,,41.93936,B3_42,0.025,,,,,,,,,,,,,,,,,,,,
,,41.93976,B3_11,0.013,,,,,,,,,,,,,,,,,,,,
,,41.93976,B3_12,0.018,,,,,,,,,,,,,,,,,,,,
,,41.94048,B3_13,0.029,,,,,,,,,,,,,,,,,,,,
,,41.94056,B3_44,0.022,,,,,,,,,,,,,,,,,,,,
,,41.94072,B3_31,0.018,,,,,,,,,,,,,,,,,,,,
,,41.94104,B3_14,0.029,,,,,,,,,,,,,,,,,,,,
,,41.9416,B3_41,0.018,,,,,,,,,,,,,,,,,,,,
,,41.94232,B3_32,0.054,,,,,,,,,,,,,,,,,,,,
,,41.94296,B3_21,0.023,,,,,,,,,,,,,,,,,,,,
,,41.94352,B3_13,0.018,,,,,,,,,,,,,,,,,,,,
,,41.94384,B3_44,0.017,,,,,,,,,,,,,,,,,,,,
,,41.94416,B3_11,0.027,,,,,,,,,,,,,,,,,,,,
,,41.9452,B3_21,0.02,,,,,,,,,,,,,,,,,,,,
,,41.94544,B3_12,0.018,,,,,,,,,,,,,,,,,,,,
,,41.94568,B3_32,0.021,,,,,,,,,,,,,,,,,,,,
,,41.94592,B3_41,0.014,,,,,,,,,,,,,,,,,,,,
,,41.946,B3_14,0.028,,,,,,,,,,,,,,,,,,,,
,,41.94656,B3_13,0.026,,,,,,,,,,,,,,,,,,,,
,,41.94824,B3_34,0.018,,,,,,,,,,,,,,,,,,,,
,,41.94944,B3_13,0.035,,,,,,,,,,,,,,,,,,,,
,,41.94976,B3_21,0.024,,,,,,,,,,,,,,,,,,,,
,,41.94984,B3_12,0.018,,,,,,,,,,,,,,,,,,,,
,,41.94984,B3_42,0.017,,,,,,,,,,,,,,,,,,,,
,,41.95016,B3_41,0.02,,,,,,,,,,,,,,,,,,,,
,,41.95024,B3_14,0.017,,,,,,,,,,,,,,,,,,,,
,,41.95072,B3_23,0.014,,,,,,,,,,,,,,,,,,,,
,,41.95088,B3_11,0.028,,,,,,,,,,,,,,,,,,,,
,,41.95128,B3_32,0.042,,,,,,,,,,,,,,,,,,,,
,,41.95224,B3_31,0.021,,,,,,,,,,,,,,,,,,,,
,,41.95264,B3_13,0.02,,,,,,,,,,,,,,,,,,,,
,,41.95344,B3_12,0.019,,,,,,,,,,,,,,,,,,,,
,,41.95376,B3_11,0.026,,,,,,,,,,,,,,,,,,,,
,,41.95464,B3_31,0.016,,,,,,,,,,,,,,,,,,,,
,,41.95512,B3_42,0.014,,,,,,,,,,,,,,,,,,,,
,,41.95664,B3_21,0.021,,,,,,,,,,,,,,,,,,,,
,,41.95696,B3_14,0.015,,,,,,,,,,,,,,,,,,,,
,,41.9576,B3_44,0.023,,,,,,,,,,,,,,,,,,,,
,,41.9584,B3_32,0.056,,,,,,,,,,,,,,,,,,,,
,,41.95864,B3_11,0.018,,,,,,,,,,,,,,,,,,,,
,,41.95936,B3_42,0.023,,,,,,,,,,,,,,,,,,,,
,,41.96008,B3_21,0.014,,,,,,,,,,,,,,,,,,,,
,,41.96032,B3_34,0.02,,,,,,,,,,,,,,,,,,,,
,,41.9604,B3_41,0.018,,,,,,,,,,,,,,,,,,,,
,,41.96056,B3_14,0.02,,,,,,,,,,,,,,,,,,,,
,,41.96088,B3_32,0.04,,,,,,,,,,,,,,,,,,,,
,,41.96112,B3_22,0.021,,,,,,,,,,,,,,,,,,,,
,,41.9624,B3_13,0.028,,,,,,,,,,,,,,,,,,,,
,,41.96352,B3_11,0.026,,,,,,,,,,,,,,,,,,,,
,,41.96384,B3_12,0.026,,,,,,,,,,,,,,,,,,,,
,,41.96488,B3_31,0.026,,,,,,,,,,,,,,,,,,,,
,,41.9656,B3_14,0.019,,,,,,,,,,,,,,,,,,,,
,,41.96576,B3_42,0.022,,,,,,,,,,,,,,,,,,,,
,,41.96584,B3_33,0.021,,,,,,,,,,,,,,,,,,,,
,,41.96624,B3_32,0.019,,,,,,,,,,,,,,,,,,,,
,,41.96648,B3_12,0.029,,,,,,,,,,,,,,,,,,,,
,,41.96656,B3_11,0.022,,,,,,,,,,,,,,,,,,,,
,,41.96656,B3_21,0.016,,,,,,,,,,,,,,,,,,,,
,,41.96712,B3_13,0.025,,,,,,,,,,,,,,,,,,,,
,,41.96768,B3_41,0.013,,,,,,,,,,,,,,,,,,,,
,,41.96832,B3_34,0.014,,,,,,,,,,,,,,,,,,,,
,,41.96832,B3_44,0.022,,,,,,,,,,,,,,,,,,,,
,,41.9688,B3_32,0.023,,,,,,,,,,,,,,,,,,,,
,,41.96888,B3_11,0.019,,,,,,,,,,,,,,,,,,,,
,,41.96912,B3_21,0.02,,,,,,,,,,,,,,,,,,,,
