Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,185.56176,C5_34,0.021
,,185.56272,C5_24,0.016
,,185.56864,C5_42,0.016
,,185.57616,C4_24,0.033
,,185.65256,C5_44,0.031
,,185.68144,C2_21,0.02
,,185.68888,C4_24,0.018
,,185.70528,C3_32,0.028
,,185.76312,C2_23,0.022
,,185.76384,C2_13,0.018
,,185.85928,C4_12,0.023
,,185.9804,C4_33,0.03
,,185.99248,C5_44,0.025
,,185.99344,C4_12,0.021
,,185.99656,C3_32,0.021
,,186.00776,C5_34,0.018
,,186.0084,C2_23,0.049
,,186.00864,C5_24,0.014
,,186.0412,C2_23,0.044
,,186.04144,C3_31,0.034
,,186.06056,C4_11,0.014
,,186.07816,C2_23,0.041
,,186.11744,C4_12,0.02
,,186.12408,C2_23,0.035
,,186.13864,C4_12,0.015
,,186.18272,C2_13,0.024
,,186.18832,C2_23,0.035
,,186.2404,C4_12,0.018
,,186.24192,C2_23,0.036
,,186.24688,C5_21,0.016
,,186.28864,C1_13,0.017
,,186.29424,C2_23,0.02
,,186.29632,C1_14,0.02
,,186.30176,C4_33,0.026
,,186.32832,C1_43,0.023
,,186.36168,C1_43,0.016
,,186.36296,C2_23,0.03
,,186.3636,C4_22,0.017
,,186.37176,C1_44,0.027
,,186.39512,C4_22,0.019
,,186.40048,C3_31,0.015
,,186.41472,C2_21,0.019
,,186.47664,C5_34,0.023
,,186.4776,C5_24,0.015
,,186.49528,C3_32,0.021
,,186.50336,C5_42,0.014
,,186.5292,C1_43,0.016
,,186.57376,C4_12,0.02
,,186.58008,C1_44,0.047
,,186.60144,C2_13,0.027
,,186.63016,C4_33,0.029
,,186.6704,C4_41,0.015
,,186.69936,C4_22,0.02
,,186.75728,C2_21,0.018
,,186.77944,C5_43,0.02
,,186.82288,C3_31,0.031
,,186.83408,C5_44,0.033
,,186.84256,C5_14,0.028
,,186.84496,C5_34,0.024
,,186.84584,C5_24,0.017
,,186.90176,C4_13,0.021
,,186.93216,C2_13,0.028
,,186.94024,C3_31,0.015
,,186.9752,C4_12,0.02
,,187.02208,C5_34,0.015
,,187.03152,C4_41,0.015
,,187.03768,C5_34,0.019
,,187.0608,C4_41,0.014
,,187.07072,C3_32,0.022
,,187.08416,C3_31,0.027
,,187.10464,C5_43,0.018
,,187.15016,C4_22,0.018
,,187.19848,C2_21,0.024
,,187.2356,C5_42,0.018
,,187.27176,C2_23,0.021
,,187.27248,C2_13,0.025
,,187.28144,C5_34,0.025
,,187.2824,C5_24,0.016
,,187.34632,C3_32,0.019
,,187.39208,C1_13,0.031
,,187.54936,C4_12,0.018
,,187.56568,C4_33,0.03
,,187.66424,C2_13,0.023
,,187.67512,C5_21,0.016
,,187.69552,C5_44,0.024
,,187.742,C4_22,0.021
,,187.77288,C3_32,0.029
,,187.82536,C2_32,0.021
,,187.82616,C5_34,0.025
,,187.8268,C1_13,0.018
,,187.82704,C5_24,0.019
,,187.83968,C1_13,0.028
,,187.84376,C2_32,0.017
,,187.86848,C2_32,0.014
,,188.01408,C1_34,0.019
,,188.02352,C2_32,0.021
,,188.03688,C5_42,0.019
,,188.0568,C3_31,0.028
,,188.06328,C5_34,0.017
,,188.08344,C5_34,0.022
,,188.09096,C2_32,0.017
,,188.0952,C4_22,0.018
,,188.09976,C2_21,0.025
,,188.10264,C5_44,0.033
,,188.1152,C2_13,0.024
,,188.12048,C3_32,0.022
,,188.16568,C6_42,0.022
,,188.17296,C2_43,0.018
,,188.17312,C5_34,0.021
,,188.17416,C5_24,0.015
,,188.1784,C3_31,0.028
,,188.20632,C2_43,0.018
,,188.35416,C3_31,0.035
,,188.45192,C2_21,0.021
,,188.48392,C4_33,0.035
,,188.5076,C2_13,0.028
,,188.55648,C3_31,0.014
,,188.58096,C4_22,0.023
,,188.61976,C1_44,0.038
,,188.738,C3_31,0.017
,,188.77312,C5_21,0.016
,,188.79096,C5_34,0.021
,,188.79184,C5_24,0.014
,,188.81896,C2_21,0.021
,,188.85624,C3_31,0.019
,,188.89752,C3_32,0.033
,,188.92968,C1_13,0.028
,,188.93968,C5_11,0.012
,,189.00424,C4_22,0.019
,,189.00768,C2_23,0.021
,,189.00848,C2_13,0.021
,,189.03256,C2_21,0.02
,,189.03272,C4_12,0.017
,,189.05192,C5_44,0.028
,,189.05792,C1_13,0.026
,,189.15296,C5_34,0.019
,,189.15392,C5_24,0.018
,,189.1612,C3_32,0.019
,,189.2112,C1_13,0.028
,,189.2928,C4_12,0.02
,,189.29776,C4_22,0.02
,,189.32696,C1_13,0.025
,,189.36832,C5_34,0.02
,,189.37392,C2_13,0.017
,,189.38064,C5_21,0.014
,,189.38576,C5_34,0.016
,,189.40584,C3_32,0.021
,,189.49904,C2_21,0.017
,,189.57392,C6_42,0.025
,,189.6276,C2_43,0.018
,,189.72056,C5_34,0.021
,,189.72144,C5_24,0.017
,,189.72568,C4_33,0.031
,,189.74008,C3_32,0.021
,,189.79152,C2_23,0.021
,,189.79224,C2_13,0.019
,,189.85816,C5_44,0.031
,,189.90336,C2_21,0.016
,,189.91656,C1_13,0.017
,,190.0152,C3_32,0.019
,,190.03072,C3_32,0.019
,,190.034,C5_42,0.02
,,190.03616,C4_12,0.019
,,190.05568,C4_22,0.021
,,190.06744,C5_21,0.017
,,190.19896,C2_23,0.019
,,190.19968,C2_13,0.024
,,190.23016,C3_31,0.016
,,190.27912,C5_34,0.021
,,190.28016,C5_24,0.015
,,190.29976,C2_21,0.018
,,190.34568,C2_23,0.021
,,190.3464,C2_13,0.025
,,190.36592,C3_31,0.018
,,190.42672,C3_43,0.014
,,190.43344,C3_32,0.021
,,190.44784,C3_32,0.021
,,190.4668,C3_43,0.015
,,190.52752,C3_42,0.011
,,190.52912,C3_43,0.015
,,190.55096,C3_31,0.017
,,190.56496,C3_31,0.016
,,190.60704,C3_32,0.022
,,190.61408,C4_33,0.033
,,190.6216,C5_34,0.022
,,190.62248,C1_44,0.047
,,190.62256,C5_24,0.013
,,190.64112,C3_31,0.016
,,190.64344,C3_32,0.021
,,190.7196,C3_32,0.018
,,190.79888,C2_23,0.018
,,190.79952,C2_13,0.024
,,190.82608,C4_12,0.019
,,190.83288,C3_43,0.014
,,190.8448,C3_32,0.021
,,190.8564,C1_13,0.032
,,190.88384,C5_34,0.017
,,190.90192,C5_34,0.017
,,190.90272,C5_24,0.012
,,190.91408,C3_32,0.024
,,190.92416,C3_31,0.035
,,190.93248,C3_33,0.018
,,190.93336,C5_21,0.017
,,190.99216,C1_13,0.017
,,191.0132,C1_42,0.014
,,191.0192,C5_42,0.015
,,191.03576,C1_43,0.022
,,191.0508,C4_22,0.021
,,191.06544,C1_43,0.023
,,191.07248,C5_44,0.013
,,191.11488,C1_43,0.017
,,191.12664,C3_32,0.023
,,191.18584,C2_23,0.02
,,191.18664,C2_13,0.022
,,191.19752,C5_34,0.029
,,191.21512,C1_34,0.016
,,191.33232,C5_44,0.031
,,191.4756,C6_42,0.022
,,191.47704,C4_12,0.018
,,191.47712,C5_34,0.021
,,191.47808,C5_24,0.017
,,191.50736,C4_33,0.035
,,191.59384,C5_44,0.023
,,191.6024,C2_13,0.028
,,191.7356,C3_31,0.027
,,191.80864,C2_32,0.018
,,191.82752,C2_32,0.015
,,191.85184,C2_32,0.018
,,191.85952,C4_22,0.019
,,191.91056,C2_32,0.018
,,191.92168,C3_32,0.019
,,191.93816,C2_13,0.023
,,191.94816,C2_32,0.016
,,191.97328,C5_42,0.02
,,191.97992,C5_34,0.022
,,191.98096,C5_24,0.014
,,191.98424,C2_32,0.018
,,192.01632,C2_21,0.026
,,192.02768,C2_32,0.019
,,192.07928,C2_32,0.02
,,192.12504,C2_32,0.015
,,192.16328,C4_22,0.021
,,192.19216,C3_32,0.019
,,192.2076,C2_32,0.018
,,192.31272,C2_13,0.02
,,192.32312,C4_12,0.019
,,192.34472,C4_22,0.018
,,192.37736,C4_12,0.019
,,192.41,C4_33,0.03
,,192.46216,C2_23,0.017
,,192.46856,C2_32,0.019
,,192.49552,C2_24,0.023
,,192.53424,C5_34,0.025
,,192.5352,C5_24,0.015
,,192.58656,C2_24,0.02
,,192.6464,C4_22,0.02
,,192.64776,C4_21,0.02
,,192.64968,C2_21,0.016
,,192.69272,C4_12,0.018
,,192.69672,C2_24,0.016
,,192.70744,C1_44,0.044
,,192.73704,C2_22,0.033
,,192.73744,C2_32,0.019
,,192.76056,C3_32,0.028
,,192.77336,C2_23,0.022
,,192.77416,C2_13,0.022
,,192.80208,C1_34,0.013
,,192.8424,C2_24,0.018
,,192.84504,C5_42,0.02
,,192.87008,C5_12,0.014
,,192.87944,C5_34,0.02
,,192.88048,C4_12,0.02
,,192.88144,C4_22,0.017
,,192.8928,C4_12,0.022
,,192.9024,C5_34,0.019
,,192.95072,C1_24,0.012
,,192.99904,C5_34,0.024
,,193,C5_24,0.015
,,193.0748,C5_44,0.03
,,193.11232,C5_21,0.016
,,193.16048,C1_13,0.018
,,193.20424,C1_43,0.019
,,193.3112,C2_13,0.023
,,193.3192,C2_31,0.015
,,193.32912,C2_43,0.02
,,193.40296,C4_33,0.035
,,193.50456,C1_31,0.022
,,193.5436,C1_31,0.018
,,193.57616,C1_31,0.021
,,193.60072,C4_12,0.02
,,193.6076,C1_31,0.022
,,193.62816,C4_22,0.018
,,193.63728,C1_31,0.02
,,193.63952,C4_12,0.023
,,193.6404,C4_22,0.018
,,193.64792,C5_34,0.022
,,193.64888,C5_24,0.016
,,193.66648,C1_31,0.018
,,193.686,C2_13,0.026
,,193.69176,C3_32,0.022
,,193.69656,C1_31,0.022
,,193.6996,C3_31,0.03
,,193.72192,C1_31,0.025
,,193.75136,C4_22,0.019
,,193.7516,C1_31,0.02
,,193.78,C1_31,0.025
,,193.78728,C1_13,0.021
,,193.80552,C1_31,0.02
,,193.83016,C1_31,0.021
,,193.84552,C2_21,0.019
,,193.85408,C1_31,0.021
,,193.87712,C1_31,0.024
,,193.90008,C1_31,0.019
,,193.90632,C5_42,0.018
,,193.92304,C1_31,0.018
,,193.94216,C2_21,0.024
,,193.94408,C1_31,0.02
,,193.96216,C5_44,0.032
,,193.96328,C1_31,0.017
,,193.96504,C4_22,0.021
,,193.98264,C1_31,0.017
,,194.00248,C1_31,0.019
,,194.01552,C3_31,0.018
,,194.02256,C1_31,0.022
,,194.03272,C5_34,0.023
,,194.03376,C5_24,0.012
,,194.04224,C1_31,0.019
,,194.06264,C1_31,0.019
,,194.06656,C2_44,0.034
,,194.08152,C1_31,0.019
,,194.0992,C2_13,0.023
,,194.10136,C1_31,0.018
,,194.12232,C1_31,0.016
,,194.14096,C1_31,0.018
,,194.15976,C1_31,0.022
,,194.17848,C1_31,0.019
,,194.18928,C5_12,0.013
,,194.1968,C1_31,0.018
,,194.20152,C4_22,0.02
,,194.21608,C1_31,0.017
,,194.23456,C1_31,0.022
,,194.25336,C1_31,0.015
,,194.27216,C1_31,0.02
,,194.28064,C2_21,0.016
,,194.28976,C1_31,0.018
,,194.29056,C5_44,0.033
,,194.30008,C4_33,0.031
,,194.30752,C1_31,0.021
,,194.31328,C5_34,0.023
,,194.31408,C5_24,0.013
,,194.32456,C1_31,0.018
,,194.34352,C5_34,0.018
,,194.34408,C1_31,0.02
,,194.36216,C1_31,0.021
,,194.36648,C1_43,0.024
,,194.38016,C1_31,0.019
,,194.40032,C1_31,0.021
,,194.40248,C1_43,0.023
,,194.41856,C1_31,0.019
,,194.42536,C1_43,0.019
,,194.42704,C3_32,0.026
,,194.43608,C1_31,0.017
,,194.45336,C1_31,0.016
,,194.4588,C1_34,0.015
,,194.46176,C2_23,0.02
,,194.46256,C2_13,0.019
,,194.47088,C1_31,0.02
,,194.48096,C3_31,0.022
,,194.48264,C4_22,0.02
,,194.48728,C1_31,0.019
,,194.50448,C1_31,0.014
,,194.52224,C1_31,0.019
,,194.52864,C4_12,0.018
,,194.53952,C1_31,0.016
,,194.55736,C1_31,0.019
,,194.57376,C1_44,0.044
,,194.57728,C4_11,0.018
,,194.57736,C1_31,0.021
,,194.60208,C1_31,0.019
,,194.62144,C1_31,0.018
,,194.63584,C2_21,0.019
,,194.66016,C1_31,0.017
,,194.66176,C2_21,0.021
,,194.68368,C1_31,0.019
,,194.706,C1_31,0.02
,,194.73024,C1_31,0.019
,,194.7536,C1_31,0.015
,,194.76584,C2_13,0.018
,,194.77888,C1_31,0.015
,,194.81088,C1_31,0.021
,,194.81352,C5_21,0.015
,,194.82832,C3_31,0.03
,,194.8376,C3_32,0.023
,,194.84056,C5_34,0.025
,,194.84256,C1_31,0.021
,,194.87304,C5_42,0.016
,,194.87648,C1_31,0.024
,,194.95464,C2_21,0.019
,,195.03672,C2_13,0.02
,,195.03752,C4_33,0.036
,,195.38856,C2_23,0.021
,,195.38936,C2_13,0.02
,,195.41352,C2_21,0.022
,,195.42536,C5_21,0.018
,,195.50968,C5_34,0.025
,,195.51072,C5_24,0.013
,,195.56824,C4_22,0.022
,,195.59864,C4_12,0.021
,,195.61272,C4_12,0.018
,,195.61408,C1_13,0.031
,,195.62304,C5_43,0.014
,,195.64152,C2_21,0.018
,,195.7184,C2_13,0.024
,,195.81032,C4_12,0.023
,,195.81344,C2_32,0.02
,,195.85616,C2_32,0.013
,,195.86368,C3_31,0.038
,,195.8656,C4_33,0.035
,,195.88368,C2_32,0.016
,,195.9676,C5_34,0.024
,,195.96776,C2_32,0.016
,,195.96856,C5_24,0.014
,,196.00936,C2_32,0.018
,,196.0176,C5_34,0.019
,,196.04312,C2_23,0.017
,,196.04384,C2_13,0.021
,,196.0684,C5_21,0.015
,,196.07216,C2_32,0.02
,,196.10208,C4_22,0.02
,,196.12648,C5_42,0.016
,,196.22728,C5_44,0.022
,,196.276,C1_44,0.046
,,196.31488,C4_21,0.02
,,196.37008,C5_43,0.015
,,196.45664,C5_34,0.024
,,196.4576,C5_24,0.014
,,196.47,C2_13,0.022
,,196.50928,C2_43,0.022
,,196.55296,C1_13,0.018
,,196.65352,C4_22,0.022
,,196.68616,C4_41,0.011
,,196.71816,C5_43,0.02
,,196.76616,C5_42,0.017
,,196.85968,C2_13,0.024
,,196.88392,C4_33,0.032
,,196.93096,C5_43,0.014
,,196.95736,C4_22,0.021
,,196.98504,C1_13,0.022
,,197.02392,C3_31,0.014
,,197.058,C5_34,0.023
,,197.06072,C5_34,0.018
,,197.06616,C2_21,0.018
,,197.08152,C5_21,0.017
,,197.17992,C4_12,0.018
,,197.2104,C5_12,0.014
,,197.21856,C2_13,0.02
,,197.23472,C3_32,0.022
,,197.24368,C5_44,0.031
,,197.25984,C5_34,0.021
,,197.27728,C4_22,0.016
,,197.27736,C5_34,0.018
,,197.31904,C5_21,0.015
,,197.3948,C5_34,0.021
,,197.39568,C5_24,0.018
,,197.43576,C2_21,0.016
,,197.46592,C5_42,0.018
,,197.49536,C4_12,0.02
,,197.56216,C2_21,0.019
,,197.61296,C1_13,0.019
,,197.64864,C2_13,0.021
,,197.74048,C4_33,0.03
,,197.74056,C5_43,0.015
,,197.82808,C4_21,0.018
,,197.84696,C2_21,0.013
,,197.87192,C4_12,0.019
,,197.9364,C5_34,0.025
,,197.93736,C5_24,0.014
,,197.964,C1_43,0.021
,,197.97936,C5_43,0.015
,,197.98552,C1_43,0.018
,,198.01392,C2_13,0.018
,,198.01952,C1_34,0.017
,,198.0608,C1_44,0.041
,,198.08568,C3_31,0.029
,,198.16296,C5_21,0.018
,,198.2424,C3_31,0.033
,,198.31576,C3_31,0.032
,,198.3168,C5_34,0.028
,,198.31776,C5_24,0.018
,,198.34296,C4_22,0.018
,,198.39808,C2_13,0.02
,,198.42896,C3_31,0.034
,,198.53288,C4_22,0.02
,,198.56816,C2_32,0.019
,,198.58456,C5_12,0.015
,,198.59128,C2_32,0.017
,,198.60712,C5_34,0.019
,,198.60808,C5_24,0.016
,,198.61496,C3_31,0.033
,,198.61712,C2_32,0.019
,,198.62056,C5_21,0.018
,,198.64176,C4_33,0.032
,,198.64872,C2_42,0.016
,,198.64944,C2_32,0.016
,,198.68744,C2_32,0.015
,,198.702,C5_42,0.017
,,198.71672,C2_21,0.027
,,198.7264,C2_32,0.015
,,198.73112,C2_23,0.02
,,198.74408,C2_23,0.019
,,198.7448,C2_13,0.022
,,198.75904,C2_21,0.022
,,198.76976,C3_31,0.02
,,198.7756,C2_23,0.018
,,198.7768,C2_32,0.014
,,198.78664,C4_12,0.019
,,198.78776,C3_31,0.026
,,198.8276,C2_32,0.016
,,198.8484,C2_24,0.021
,,198.86592,C2_33,0.013
,,198.86696,C5_44,0.03
,,198.88536,C2_32,0.023
,,198.94432,C2_32,0.018
,,198.946,C2_24,0.02
,,198.97816,C5_43,0.017
,,198.97832,C3_31,0.026
,,198.9864,C2_24,0.019
,,199.01064,C5_34,0.02
,,199.01088,C2_32,0.017
,,199.02632,C5_34,0.017
,,199.0324,C2_23,0.021
,,199.03312,C2_13,0.019
,,199.05152,C4_22,0.018
,,199.06704,C2_32,0.016
,,199.09584,C5_34,0.021
,,199.09672,C5_24,0.016
,,199.20608,C2_32,0.02
,,199.31032,C4_33,0.03
,,199.32976,C3_32,0.02
,,199.3372,C1_34,0.019
,,199.34448,C5_21,0.018
,,199.42968,C2_13,0.027
,,199.43208,C2_23,0.055
,,199.46336,C2_23,0.044
,,199.4952,C2_23,0.033
,,199.49864,C2_24,0.014
,,199.5296,C2_21,0.02
,,199.5404,C2_23,0.041
,,199.54928,C5_21,0.018
,,199.57608,C5_11,0.016
,,199.57856,C1_34,0.015
,,199.59064,C5_34,0.025
,,199.5916,C5_24,0.019
,,199.59184,C2_23,0.034
,,199.60152,C5_11,0.015
,,199.63512,C4_12,0.018
,,199.6588,C3_31,0.018
,,199.65944,C2_23,0.034
,,199.66864,C5_13,0.011
,,199.69408,C2_43,0.019
,,199.6984,C3_32,0.019
,,199.70848,C2_23,0.034
,,199.77872,C2_23,0.033
,,199.79464,C1_44,0.046
,,199.8124,C2_23,0.02
,,199.81312,C2_13,0.021
,,199.82776,C2_23,0.031
,,199.9036,C4_22,0.019
,,199.92064,C5_42,0.016
,,200.02984,C1_13,0.017
,,200.0424,C1_43,0.019
,,200.1456,C4_22,0.02
,,200.21688,C2_13,0.022
,,200.32072,C5_34,0.019
,,200.3216,C5_24,0.019
,,200.3616,C5_44,0.028
,,200.36632,C1_21,0.017
,,200.38632,C4_22,0.02
,,200.42328,C3_31,0.038
,,200.4428,C4_33,0.026
,,200.48488,C5_34,0.019
,,200.50792,C5_34,0.019
,,200.50888,C5_24,0.013
,,200.51416,C2_21,0.018
,,200.51688,C5_42,0.017
,,200.53792,C5_34,0.019
,,200.5388,C5_24,0.013
,,200.56256,C3_31,0.032
,,200.57768,C5_14,0.03
,,200.57912,C5_21,0.017
,,200.6172,C2_23,0.019
,,200.61792,C2_13,0.023
,,200.65304,C5_34,0.02
,,200.66064,C5_21,0.016
,,200.69936,C3_31,0.036
,,200.7164,C3_32,0.023
,,200.79824,C2_21,0.021
,,200.86936,C3_31,0.036
,,200.97264,C2_23,0.021
,,200.97336,C2_13,0.02
,,200.99648,C4_22,0.021
,,201.03584,C3_31,0.029
,,201.05168,C2_21,0.019
,,201.2488,C1_44,0.035
,,201.27272,C4_33,0.027
,,201.30376,C5_44,0.028
,,201.35856,C2_13,0.024
,,201.43096,C5_34,0.025
,,201.43192,C5_24,0.016
,,201.46144,C4_22,0.019
,,201.55248,C5_42,0.014
,,201.59408,C5_21,0.014
,,201.6924,C4_41,0.015
,,201.70928,C4_41,0.014
,,201.71256,C1_12,0.024
,,201.71888,C2_13,0.024
,,201.72104,C3_31,0.029
,,201.72648,C5_44,0.024
,,201.7364,C1_43,0.02
,,201.77392,C1_13,0.03
,,201.82856,C2_21,0.021
,,201.88152,C5_21,0.017
,,201.962,C3_31,0.018
,,201.97712,C4_22,0.019
,,202.02184,C4_41,0.016
,,202.03872,C5_34,0.023
,,202.0396,C5_24,0.018
,,202.05144,C5_34,0.019
,,202.08608,C5_34,0.016
,,202.1236,C2_23,0.018
,,202.12432,C2_13,0.022
,,202.15264,C4_22,0.022
,,202.17256,C3_31,0.029
,,202.27768,C3_32,0.022
,,202.29696,C4_12,0.019
,,202.32224,C4_21,0.017
,,202.396,C4_22,0.021
,,202.44832,C3_32,0.021
,,202.46808,C2_13,0.025
,,202.4848,C4_12,0.018
,,202.48816,C4_33,0.028
,,202.5416,C2_21,0.019
,,202.59888,C4_22,0.022
,,202.73712,C5_34,0.022
,,202.73808,C5_24,0.016
,,202.86192,C3_32,0.023
,,202.9064,C2_13,0.023
,,202.90656,C3_31,0.027
,,202.91248,C5_44,0.029
,,202.92272,C4_22,0.021
,,202.92376,C1_13,0.016
,,202.93928,C5_21,0.016
,,202.94384,C2_32,0.023
,,202.98656,C2_32,0.017
,,203.014,C2_32,0.017
,,203.044,C2_32,0.017
,,203.04592,C4_12,0.017
,,203.12216,C2_32,0.018
,,203.14624,C5_34,0.028
,,203.1472,C5_24,0.013
,,203.14888,C5_42,0.019
,,203.16536,C5_34,0.015
,,203.17992,C5_34,0.017
,,203.28656,C2_32,0.021
,,203.31624,C2_13,0.025
,,203.34744,C1_43,0.019
,,203.37872,C1_44,0.043
,,203.42696,C4_33,0.029
,,203.51,C1_43,0.023
,,203.51736,C2_32,0.018
,,203.52504,C1_43,0.019
,,203.53976,C5_44,0.028
,,203.54896,C5_21,0.016
,,203.5684,C1_34,0.016
,,203.58088,C4_22,0.018
,,203.5956,C1_43,0.021
,,203.5956,C2_32,0.018
,,203.59864,C4_21,0.018
,,203.61176,C2_34,0.016
,,203.63008,C2_43,0.019
,,203.65808,C5_43,0.017
,,203.6648,C2_24,0.021
,,203.66608,C2_32,0.018
,,203.69192,C2_23,0.02
,,203.71056,C5_34,0.028
,,203.71152,C5_24,0.018
,,203.72032,C4_12,0.023
,,203.73056,C3_31,0.014
,,203.77064,C2_23,0.02
,,203.77136,C2_13,0.021
,,203.77744,C2_24,0.018
,,203.83008,C3_32,0.022
,,203.84368,C2_24,0.017
,,203.87632,C3_32,0.021
,,203.87792,C1_13,0.023
,,203.9264,C2_24,0.018
,,203.96808,C3_32,0.028
,,203.97144,C2_32,0.024
,,204.02128,C5_34,0.024
,,204.0524,C2_13,0.023
,,204.066,C1_13,0.019
,,204.13072,C5_42,0.016
,,204.14768,C2_22,0.041
,,204.21,C3_31,0.03
,,204.21504,C4_33,0.029
,,204.254,C1_13,0.018
,,204.28048,C5_21,0.017
,,204.30552,C5_44,0.029
,,204.33992,C2_13,0.022
,,204.38944,C4_33,0.021
,,204.42752,C3_32,0.025
,,204.43032,C3_31,0.026
,,204.45208,C4_22,0.018
,,204.46296,C3_32,0.018
,,204.50232,C3_32,0.018
,,204.54944,C5_34,0.021
,,204.5584,C2_33,0.013
,,204.58176,C3_32,0.025
,,204.61048,C1_13,0.029
,,204.65192,C2_13,0.02
,,204.65664,C3_31,0.028
,,204.66312,C5_34,0.027
,,204.66408,C5_24,0.014
,,204.66544,C2_24,0.016
,,204.74816,C4_22,0.022
,,204.78208,C5_14,0.032
,,204.85904,C3_31,0.018
,,204.87624,C5_14,0.027
,,204.9264,C3_32,0.021
,,204.94408,C5_34,0.022
,,204.94512,C5_24,0.013
,,204.9688,C3_32,0.029
,,204.97088,C2_13,0.022
,,204.98864,C4_12,0.016
,,204.99016,C4_13,0.024
,,205.01512,C5_43,0.015
,,205.05712,C4_12,0.028
,,205.12432,C2_13,0.021
,,205.15752,C4_33,0.031
,,205.186,C2_21,0.019
,,205.19016,C2_43,0.02
,,205.26696,C3_32,0.019
,,205.28712,C1_13,0.027
,,205.28712,C2_21,0.03
,,205.31616,C4_22,0.018
,,205.3352,C3_31,0.023
,,205.39536,C2_44,0.026
,,205.41192,C2_13,0.017
,,205.41576,C1_13,0.033
,,205.44128,C2_44,0.021
,,205.48408,C5_42,0.014
,,205.48648,C5_34,0.018
,,205.48736,C5_24,0.011
,,205.49264,C1_34,0.016
,,205.5044,C5_34,0.018
,,205.51416,C1_44,0.039
,,205.52664,C3_31,0.025
,,205.55088,C5_21,0.018
,,205.63272,C1_13,0.031
,,205.64664,C4_22,0.019
,,205.66376,C3_31,0.032
,,205.70344,C5_44,0.03
,,205.7444,C1_13,0.03
,,205.74488,C5_34,0.024
,,205.74592,C5_24,0.016
,,205.75312,C2_13,0.023
,,205.81856,C1_13,0.018
,,205.82112,C4_12,0.018
,,205.88912,C4_12,0.016
,,205.9256,C2_21,0.022
,,205.95,C3_31,0.025
,,206.02592,C4_22,0.019
,,206.02672,C1_13,0.025
,,206.076,C2_13,0.024
,,206.17264,C5_34,0.023
,,206.1736,C5_24,0.013
,,206.2048,C4_33,0.033
,,206.2088,C5_42,0.017
,,206.32,C5_21,0.016
,,206.35784,C2_21,0.017
,,206.40336,C2_13,0.024
,,206.4708,C5_21,0.015
,,206.4796,C3_32,0.048
,,206.49576,C5_34,0.019
,,206.56384,C5_12,0.01
,,206.57128,C1_43,0.018
,,206.59504,C1_34,0.016
,,206.61312,C5_12,0.012
,,206.70304,C5_44,0.029
,,206.73656,C5_34,0.028
,,206.73752,C5_24,0.015
,,206.77272,C3_32,0.017
,,206.80104,C2_13,0.025
,,206.84064,C4_12,0.018
,,206.86728,C3_31,0.032
,,206.87112,C4_11,0.015
,,206.9548,C4_22,0.019
,,206.96192,C5_34,0.018
,,206.96544,C2_43,0.02
,,206.96688,C1_31,0.024
,,206.98072,C5_34,0.022
,,206.98184,C3_31,0.015
,,206.99496,C4_12,0.024
,,207.00688,C1_31,0.022
,,207.04696,C1_31,0.019
,,207.08008,C1_31,0.02
,,207.11032,C5_34,0.02
,,207.11096,C1_31,0.024
,,207.11128,C5_24,0.016
,,207.11712,C3_32,0.02
,,207.14488,C1_31,0.023
,,207.14592,C4_33,0.03
,,207.15288,C1_13,0.024
,,207.17288,C1_31,0.02
,,207.19688,C2_23,0.019
,,207.1976,C2_13,0.024
,,207.19936,C1_31,0.023
,,207.226,C1_31,0.019
,,207.23104,C4_21,0.02
,,207.2344,C5_42,0.017
,,207.23768,C1_44,0.037
,,207.24952,C1_31,0.02
,,207.27408,C1_31,0.02
,,207.3008,C1_31,0.023
,,207.3264,C1_31,0.021
,,207.35048,C1_31,0.022
,,207.37288,C1_31,0.021
,,207.38896,C4_11,0.013
,,207.3968,C1_31,0.019
,,207.4204,C1_43,0.022
,,207.42112,C1_31,0.025
,,207.42248,C2_21,0.025
,,207.44672,C1_31,0.02
,,207.46736,C1_31,0.021
,,207.4864,C1_31,0.023
,,207.50512,C1_31,0.02
,,207.51432,C1_13,0.017
,,207.5252,C1_31,0.023
,,207.54416,C1_31,0.02
,,207.56248,C1_31,0.019
,,207.56864,C2_13,0.031
,,207.58256,C1_31,0.021
,,207.60184,C1_31,0.019
,,207.62064,C1_31,0.02
,,207.63896,C1_31,0.021
,,207.6532,C4_12,0.022
,,207.65712,C3_32,0.023
,,207.65728,C1_31,0.021
,,207.67552,C1_31,0.02
,,207.69352,C1_31,0.02
,,207.71,C4_22,0.021
,,207.71208,C1_31,0.021
,,207.73064,C1_31,0.022
,,207.7508,C1_31,0.015
,,207.76976,C1_31,0.02
,,207.78904,C1_31,0.02
,,207.80904,C1_31,0.025
,,207.82896,C1_31,0.019
,,207.85024,C1_31,0.021
,,207.86984,C1_31,0.021
,,207.88352,C2_12,0.024
,,207.88768,C1_31,0.019
,,207.906,C1_31,0.016
,,207.9072,C4_22,0.02
,,207.92576,C1_31,0.021
,,207.92888,C2_13,0.022
,,207.93184,C5_34,0.02
,,207.9328,C5_24,0.013
,,207.94432,C1_31,0.015
,,207.94872,C4_33,0.03
,,207.9632,C1_31,0.015
,,207.98128,C1_31,0.017
,,207.98888,C2_21,0.026
,,207.99816,C1_31,0.015
