Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,2.39328,C2_31,0.046
,,2.39528,C5_33,0.025
,,2.39952,C1_31,0.035
,,2.4008,C3_33,0.062
,,2.40296,C2_31,0.046
,,2.40384,C2_23,0.027
,,2.41024,C4_14,0.02
,,2.41416,C3_31,0.028
,,2.4144,C2_31,0.042
,,2.41792,C2_32,0.042
,,2.42488,C6_42,0.028
,,2.42808,C3_32,0.116
,,2.42928,C6_23,0.018
,,2.43064,C3_43,0.036
,,2.43272,C1_22,0.033
,,2.43368,C4_24,0.065
,,2.43416,C6_31,0.049
,,2.43536,C1_11,0.038
,,2.43976,C2_43,0.029
,,2.4404,C1_31,0.028
,,2.44056,C3_33,0.037
,,2.4428,C1_21,0.039
,,2.44432,C3_43,0.038
,,2.44456,C1_42,0.205
,,2.4452,C3_33,0.039
,,2.44544,C1_11,0.067
,,2.44744,C3_33,0.048
,,2.45544,C3_33,0.043
,,2.4584,C1_11,0.028
,,2.46032,C1_41,0.019
,,2.46136,C2_31,0.044
,,2.4616,C6_42,0.019
,,2.46392,C3_42,0.028
,,2.4644,C3_43,0.046
,,2.466,C5_31,0.032
,,2.4668,C3_33,0.097
,,2.46712,C2_22,0.033
,,2.4728,C2_31,0.03
,,2.4728,C3_41,0.014
,,2.48216,C3_33,0.039
,,2.48328,C5_33,0.021
,,2.48528,C6_11,0.023
,,2.48888,C3_41,0.019
,,2.49144,C3_33,0.041
,,2.49312,C6_12,0.018
,,2.49792,C4_33,0.025
,,2.49848,C2_33,0.037
,,2.49904,C3_31,0.021
,,2.50288,C3_32,0.062
,,2.50576,C1_42,0.031
,,2.50856,C1_42,0.068
,,2.50872,C2_22,0.043
,,2.51416,C2_23,0.024
,,2.52104,C4_33,0.032
,,2.52528,C1_11,0.028
,,2.52552,C1_31,0.032
,,2.5264,C4_12,0.015
,,2.5308,C3_32,0.034
,,2.53152,C5_32,0.027
,,2.53344,C5_31,0.026
,,2.53368,C4_24,0.031
,,2.53408,C2_42,0.028
,,2.53464,C2_33,0.059
,,2.5352,C2_22,0.036
,,2.53688,C2_31,0.033
,,2.53688,C2_42,0.027
,,2.53728,C2_33,0.028
,,2.53792,C1_31,0.03
,,2.53952,C1_21,0.04
,,2.54024,C2_33,0.041
,,2.54096,C2_22,0.037
,,2.54216,C2_43,0.019
,,2.54264,C3_32,0.031
,,2.54304,C2_33,0.055
,,2.5448,C2_23,0.046
,,2.54528,C2_32,0.047
,,2.54536,C3_33,0.032
,,2.54608,C6_11,0.022
,,2.54648,C2_31,0.063
,,2.54736,C2_33,0.086
,,2.54752,C2_22,0.043
,,2.54792,C2_32,0.051
,,2.54928,C2_31,0.034
,,2.54936,C2_42,0.051
,,2.54976,C1_21,0.022
,,2.55,C2_33,0.082
,,2.55072,C2_22,0.028
,,2.55112,C2_23,0.045
,,2.5516,C2_42,0.04
,,2.5524,C2_32,0.07
,,2.55248,C2_33,0.08
,,2.55304,C2_44,0.023
,,2.55368,C2_23,0.028
,,2.55432,C2_31,0.102
,,2.55544,C2_42,0.018
,,2.55672,C2_33,0.052
,,2.55728,C2_23,0.041
,,2.55728,C2_31,0.03
,,2.55784,C2_42,0.034
,,2.55792,C2_32,0.034
,,2.55952,C2_44,0.017
,,2.55992,C2_31,0.091
,,2.56024,C2_22,0.074
,,2.5604,C2_23,0.048
,,2.56072,C2_43,0.044
,,2.56096,C2_32,0.081
,,2.5612,C2_33,0.081
,,2.56232,C2_44,0.173
,,2.5624,C2_31,0.104
,,2.56296,C2_23,0.029
,,2.56384,C2_33,0.094
,,2.56408,C2_32,0.064
,,2.56408,C2_42,0.049
,,2.56432,C2_22,0.069
,,2.5648,C2_31,0.066
,,2.56648,C2_32,0.09
,,2.5668,C2_42,0.031
,,2.56688,C2_33,0.071
,,2.56728,C2_31,0.073
,,2.56736,C2_22,0.041
,,2.56824,C2_23,0.046
,,2.56928,C2_43,0.025
,,2.56936,C2_32,0.051
,,2.56936,C2_42,0.025
,,2.56952,C2_31,0.07
,,2.5696,C2_22,0.045
,,2.56968,C2_33,0.066
,,2.57136,C2_23,0.047
,,2.57168,C2_32,0.077
,,2.57208,C2_31,0.063
,,2.57208,C2_33,0.177
,,2.5732,C2_22,0.097
,,2.57344,C2_42,0.031
,,2.57392,C2_23,0.037
,,2.57416,C2_32,0.052
,,2.57464,C2_31,0.069
,,2.57472,C2_43,0.045
,,2.57504,C5_33,0.017
,,2.57584,C2_22,0.075
,,2.57648,C2_42,0.032
,,2.57664,C2_32,0.028
,,2.57728,C2_31,0.06
,,2.57784,C2_33,0.053
,,2.578,C2_23,0.043
,,2.57856,C1_22,0.037
,,2.57992,C2_22,0.039
,,2.58016,C2_32,0.094
,,2.58048,C2_23,0.042
,,2.58056,C2_31,0.063
,,2.58104,C2_33,0.055
,,2.58104,C5_33,0.024
,,2.58152,C2_42,0.048
,,2.58264,C2_32,0.061
,,2.5828,C2_22,0.084
,,2.5828,C2_43,0.038
,,2.58328,C2_21,0.013
,,2.58328,C2_31,0.099
,,2.58336,C2_44,0.036
,,2.58344,C2_33,0.124
,,2.58416,C2_42,0.043
,,2.58496,C1_11,0.02
,,2.58536,C2_32,0.046
,,2.58576,C2_33,0.108
,,2.58608,C2_23,0.049
,,2.58632,C2_22,0.046
,,2.58648,C2_31,0.087
,,2.58664,C2_42,0.044
,,2.58752,C4_34,0.034
,,2.5876,C1_21,0.049
,,2.58768,C2_32,0.117
,,2.58784,C2_43,0.049
,,2.58816,C2_33,0.155
,,2.58848,C2_23,0.074
,,2.58896,C2_11,0.013
,,2.58904,C2_21,0.011
,,2.58912,C2_34,0.015
,,2.58944,C2_31,0.06
,,2.58944,C2_42,0.073
,,2.5896,C2_22,0.064
,,2.59016,C3_33,0.028
,,2.59024,C2_32,0.098
,,2.5908,C2_33,0.28
,,2.59088,C5_33,0.023
,,2.59128,C2_23,0.078
,,2.5916,C2_43,0.045
,,2.59192,C2_42,0.046
,,2.592,C2_31,0.129
,,2.59224,C2_34,0.017
,,2.59232,C2_22,0.073
,,2.59288,C2_32,0.127
,,2.59336,C3_42,0.073
,,2.59384,C2_33,0.151
,,2.59384,C2_43,0.044
,,2.59448,C2_41,0.011
,,2.59456,C2_31,0.164
,,2.59488,C3_32,0.059
,,2.59496,C2_42,0.108
,,2.59512,C2_22,0.072
,,2.59576,C2_23,0.081
,,2.59576,C2_32,0.079
,,2.5964,C2_44,0.026
,,2.59656,C2_33,0.177
,,2.59672,C2_43,0.101
,,2.59776,C2_42,0.062
,,2.59792,C2_31,0.15
,,2.59824,C2_32,0.099
,,2.59848,C2_22,0.093
,,2.59848,C2_23,0.076
,,2.5988,C2_33,0.142
,,2.59944,C2_34,0.019
,,2.59968,C2_43,0.039
,,2.60032,C2_44,0.028
,,2.60048,C2_31,0.102
,,2.60056,C2_32,0.196
,,2.60064,C2_42,0.077
,,2.60088,C2_22,0.098
,,2.60088,C2_23,0.108
,,2.60112,C2_33,0.307
,,2.60136,C2_24,0.012
,,2.602,C1_22,0.028
,,2.6024,C2_43,0.043
,,2.60272,C2_21,0.011
,,2.60272,C2_44,0.167
,,2.60312,C2_31,0.109
,,2.60312,C2_42,0.037
,,2.6032,C2_23,0.11
,,2.60328,C2_22,0.067
,,2.60328,C2_32,0.14
,,2.60328,C2_34,0.017
,,2.60424,C2_33,0.132
,,2.60488,C2_43,0.066
,,2.60552,C2_23,0.116
,,2.6056,C2_34,0.018
,,2.60576,C1_41,0.028
,,2.60584,C2_22,0.117
,,2.60584,C2_42,0.04
,,2.60608,C2_24,0.017
,,2.60608,C2_31,0.085
,,2.60648,C2_33,0.274
,,2.6068,C2_44,0.02
,,2.6068,C3_33,0.04
,,2.60696,C2_32,0.04
,,2.60704,C2_21,0.012
,,2.60768,C2_43,0.041
,,2.60816,C2_41,0.009
,,2.60848,C2_22,0.045
,,2.60848,C2_31,0.033
,,2.60856,C2_34,0.011
,,2.60872,C2_42,0.044
,,2.60928,C2_33,0.137
,,2.60936,C2_32,0.059
,,2.60992,C2_23,0.03
,,2.61024,C2_43,0.136
,,2.6108,C2_31,0.163
,,2.61096,C1_42,0.024
,,2.61096,C2_34,0.013
,,2.61128,C2_22,0.066
,,2.6116,C2_42,0.046
,,2.61168,C2_32,0.065
,,2.61192,C2_33,0.147
,,2.61264,C2_43,0.038
,,2.61272,C2_23,0.057
,,2.61376,C2_31,0.093
,,2.61408,C3_42,0.032
,,2.61416,C2_22,0.093
,,2.6144,C2_33,0.318
,,2.61456,C2_42,0.06
,,2.61464,C2_32,0.178
,,2.61512,C2_23,0.042
,,2.6156,C2_43,0.077
,,2.61576,C3_33,0.056
,,2.61632,C2_31,0.071
,,2.61648,C2_22,0.088
,,2.61704,C2_33,0.239
,,2.61744,C2_32,0.06
,,2.61752,C3_32,0.042
,,2.61768,C2_23,0.056
,,2.61816,C2_43,0.02
,,2.61824,C2_42,0.066
,,2.61856,C3_33,0.034
,,2.61936,C2_22,0.051
,,2.61944,C2_31,0.047
,,2.61944,C2_33,0.074
,,2.62,C2_23,0.057
,,2.62008,C2_24,0.013
,,2.62128,C2_32,0.078
,,2.62128,C2_42,0.058
,,2.622,C2_22,0.056
,,2.62208,C2_31,0.052
,,2.62216,C2_44,0.044
,,2.6228,C2_33,0.292
,,2.6232,C2_34,0.015
,,2.62352,C2_32,0.127
,,2.6236,C2_23,0.031
,,2.62392,C2_43,0.049
,,2.62432,C2_42,0.049
,,2.62464,C3_33,0.052
,,2.62528,C2_33,0.115
,,2.62536,C2_31,0.062
,,2.6256,C2_22,0.055
,,2.62584,C2_23,0.083
,,2.62608,C2_32,0.086
,,2.62656,C2_42,0.06
,,2.6272,C3_43,0.04
,,2.62776,C2_31,0.09
,,2.628,C2_33,0.121
,,2.62832,C2_43,0.042
,,2.62872,C2_32,0.084
,,2.62896,C2_42,0.061
,,2.62968,C2_23,0.03
,,2.63064,C2_22,0.108
,,2.6308,C2_33,0.097
,,2.63088,C4_33,0.033
,,2.63128,C2_31,0.068
,,2.63184,C2_32,0.094
,,2.632,C2_42,0.026
,,2.63208,C2_43,0.12
,,2.6324,C2_23,0.079
,,2.63256,C3_32,0.042
,,2.63296,C2_44,0.031
,,2.63352,C2_33,0.107
,,2.63376,C2_31,0.059
,,2.63416,C2_32,0.066
,,2.63424,C2_22,0.04
,,2.63448,C2_43,0.038
,,2.63504,C2_23,0.051
,,2.63536,C2_42,0.061
,,2.63616,C2_33,0.078
,,2.63656,C2_32,0.041
,,2.63696,C2_22,0.025
,,2.6372,C2_31,0.049
,,2.63776,C5_22,0.03
,,2.63784,C2_23,0.045
,,2.63824,C2_42,0.078
,,2.6384,C2_33,0.063
,,2.63896,C2_32,0.082
,,2.6396,C2_22,0.061
,,2.64,C2_31,0.064
,,2.6404,C2_43,0.025
,,2.6408,C2_23,0.08
,,2.6408,C2_33,0.105
,,2.6408,C2_42,0.061
,,2.64136,C3_33,0.033
,,2.64152,C2_32,0.075
,,2.64232,C2_31,0.055
,,2.64304,C2_23,0.036
,,2.6432,C2_22,0.037
,,2.6432,C2_42,0.066
,,2.64336,C2_33,0.115
,,2.64384,C2_43,0.025
,,2.64456,C2_32,0.113
,,2.64512,C2_31,0.084
,,2.6456,C2_33,0.103
,,2.64568,C2_23,0.11
,,2.64584,C2_22,0.074
,,2.64696,C2_42,0.041
,,2.64728,C2_32,0.05
,,2.64824,C2_33,0.078
,,2.64824,C3_32,0.027
,,2.6484,C2_23,0.043
,,2.64848,C4_23,0.027
,,2.64864,C2_22,0.075
,,2.64872,C2_31,0.09
,,2.6492,C2_42,0.075
,,2.65024,C2_24,0.014
,,2.65024,C2_32,0.07
,,2.65072,C2_23,0.053
,,2.65072,C2_34,0.014
,,2.65104,C2_33,0.155
,,2.65128,C2_31,0.064
,,2.65152,C2_43,0.049
,,2.65176,C1_21,0.039
,,2.65184,C3_32,0.112
,,2.65192,C2_42,0.028
,,2.6528,C1_22,0.033
,,2.6528,C2_32,0.042
,,2.6528,C2_44,0.022
,,2.65304,C2_23,0.034
,,2.65344,C2_33,0.084
,,2.65368,C2_22,0.064
,,2.65416,C2_43,0.108
,,2.6544,C6_11,0.018
,,2.6548,C3_41,0.016
,,2.65488,C2_31,0.085
,,2.65504,C2_32,0.049
,,2.65584,C3_33,0.039
,,2.656,C2_44,0.047
,,2.65632,C2_23,0.037
,,2.65632,C2_33,0.107
,,2.6564,C2_42,0.026
,,2.65712,C2_31,0.062
,,2.65712,C2_43,0.028
,,2.65728,C2_22,0.067
,,2.65728,C3_32,0.031
,,2.65856,C2_32,0.076
,,2.65888,C2_33,0.111
,,2.6596,C2_44,0.034
,,2.65976,C2_31,0.066
,,2.66,C2_42,0.05
,,2.66008,C3_31,0.032
,,2.66064,C2_23,0.053
,,2.66096,C2_43,0.024
,,2.66112,C2_22,0.067
,,2.66112,C3_41,0.02
,,2.66136,C2_33,0.061
,,2.66176,C3_33,0.034
,,2.66216,C2_32,0.106
,,2.66224,C2_42,0.045
,,2.66352,C2_22,0.077
,,2.66352,C2_23,0.058
,,2.66392,C2_43,0.035
,,2.664,C2_33,0.093
,,2.66456,C2_42,0.041
,,2.66512,C2_32,0.037
,,2.6652,C2_31,0.041
,,2.66632,C2_33,0.069
,,2.66648,C2_23,0.037
,,2.66712,C2_22,0.062
,,2.66744,C2_32,0.098
,,2.66752,C2_31,0.062
,,2.668,C2_42,0.05
,,2.668,C2_43,0.052
,,2.6688,C2_13,0.01
,,2.66968,C2_32,0.026
,,2.66976,C2_23,0.037
,,2.66976,C2_31,0.055
,,2.67016,C4_33,0.032
,,2.67024,C2_33,0.083
,,2.6704,C2_42,0.044
,,2.67048,C2_22,0.045
,,2.67056,C2_43,0.035
,,2.67224,C2_31,0.06
,,2.6724,C2_23,0.062
,,2.67248,C2_32,0.064
,,2.67296,C2_22,0.081
,,2.67304,C4_33,0.025
,,2.67352,C2_33,0.066
,,2.67376,C2_42,0.021
,,2.67496,C2_32,0.05
,,2.67504,C2_23,0.034
,,2.67528,C2_31,0.053
,,2.67584,C2_22,0.04
,,2.67608,C2_33,0.089
,,2.67728,C2_44,0.039
,,2.67736,C3_31,0.024
,,2.67744,C2_23,0.045
,,2.678,C2_31,0.057
,,2.6788,C2_33,0.051
,,2.67896,C2_22,0.037
,,2.67976,C2_42,0.079
,,2.68032,C2_32,0.079
,,2.68064,C2_23,0.066
,,2.6808,C2_43,0.047
,,2.68136,C2_33,0.036
,,2.68152,C2_31,0.065
,,2.68184,C2_22,0.034
,,2.68296,C2_42,0.028
,,2.68304,C4_33,0.033
,,2.68336,C2_23,0.039
,,2.6844,C2_31,0.092
,,2.68448,C2_33,0.105
,,2.68448,C2_43,0.029
,,2.68568,C2_32,0.063
,,2.68584,C2_22,0.041
,,2.686,C2_23,0.048
,,2.68672,C2_33,0.091
,,2.68688,C3_33,0.056
,,2.6872,C1_43,0.024
,,2.68744,C3_32,0.028
,,2.688,C2_31,0.031
,,2.68808,C3_42,0.024
,,2.68824,C2_32,0.06
,,2.68832,C2_43,0.023
,,2.6884,C2_22,0.048
,,2.68896,C2_23,0.054
,,2.6904,C2_33,0.071
,,2.69056,C1_31,0.035
,,2.69096,C2_31,0.038
,,2.69112,C2_32,0.057
,,2.69112,C2_43,0.023
,,2.69136,C2_23,0.034
,,2.69168,C2_44,0.037
,,2.69192,C2_22,0.052
,,2.69256,C1_22,0.024
,,2.69352,C4_33,0.034
,,2.69376,C2_23,0.023
,,2.69376,C2_32,0.084
,,2.69416,C2_31,0.033
,,2.69424,C2_22,0.039
,,2.69472,C2_33,0.16
,,2.69512,C1_11,0.045
,,2.69512,C1_31,0.023
,,2.69648,C2_22,0.068
,,2.69672,C2_23,0.029
,,2.6968,C2_32,0.025
,,2.69728,C2_31,0.034
,,2.69728,C2_33,0.071
,,2.69888,C2_44,0.027
,,2.69904,C2_23,0.029
,,2.69984,C2_33,0.109
,,2.7,C2_22,0.078
,,2.70008,C2_31,0.043
,,2.70032,C2_32,0.047
,,2.70128,C2_23,0.043
,,2.70184,C3_43,0.042
,,2.70224,C2_42,0.032
,,2.70232,C2_31,0.056
,,2.70288,C2_32,0.074
,,2.70296,C2_33,0.064
,,2.70384,C2_23,0.03
,,2.70392,C3_33,0.054
,,2.70456,C2_42,0.051
,,2.70504,C4_33,0.037
,,2.70512,C2_31,0.104
,,2.70576,C2_33,0.071
,,2.70616,C3_33,0.045
,,2.7064,C2_32,0.065
,,2.70648,C2_23,0.034
,,2.70712,C2_22,0.057
,,2.70728,C2_43,0.035
,,2.70752,C5_34,0.046
,,2.70824,C2_33,0.065
,,2.70864,C2_32,0.04
,,2.70872,C2_31,0.074
,,2.70872,C5_42,0.033
,,2.71064,C2_33,0.073
,,2.71096,C2_23,0.062
,,2.71112,C2_32,0.047
,,2.71136,C2_31,0.066
,,2.71136,C2_43,0.027
,,2.71288,C2_42,0.047
,,2.71296,C2_33,0.144
,,2.7132,C2_23,0.063
,,2.7136,C2_31,0.063
,,2.71384,C2_32,0.041
,,2.71392,C2_43,0.031
,,2.71432,C2_22,0.099
,,2.71464,C3_32,0.026
,,2.71544,C2_42,0.046
,,2.716,C2_33,0.054
,,2.71616,C1_41,0.025
,,2.7164,C2_32,0.035
,,2.71656,C3_42,0.071
,,2.71728,C2_23,0.051
,,2.71736,C2_31,0.051
,,2.71776,C2_43,0.028
,,2.71824,C3_32,0.046
,,2.71872,C1_22,0.052
,,2.71872,C2_33,0.205
,,2.71928,C2_42,0.031
,,2.7196,C2_32,0.053
,,2.72008,C2_23,0.037
,,2.72008,C2_43,0.016
,,2.7204,C2_31,0.034
,,2.72064,C2_22,0.041
,,2.72096,C3_41,0.015
,,2.72208,C2_32,0.09
,,2.72208,C2_42,0.061
,,2.72224,C2_33,0.089
,,2.72368,C2_31,0.083
,,2.72384,C2_22,0.036
,,2.72456,C2_32,0.076
,,2.7248,C2_43,0.144
,,2.72504,C2_42,0.052
,,2.7252,C3_41,0.024
,,2.7252,C3_42,0.029
,,2.72536,C2_33,0.187
,,2.72608,C1_33,0.02
,,2.7264,C2_23,0.046
,,2.72648,C4_33,0.083
,,2.72656,C2_31,0.045
,,2.72704,C2_32,0.096
,,2.7276,C2_22,0.047
,,2.72792,C2_42,0.049
,,2.72808,C2_33,0.159
,,2.72856,C2_43,0.044
,,2.7288,C2_31,0.049
,,2.72912,C2_23,0.038
,,2.72936,C2_24,0.012
,,2.72944,C2_34,0.01
,,2.73048,C2_33,0.144
,,2.73064,C2_42,0.037
,,2.73128,C2_32,0.078
,,2.73144,C2_22,0.051
,,2.73216,C2_23,0.062
,,2.73232,C2_43,0.031
,,2.73264,C1_42,0.061
,,2.73312,C2_33,0.18
,,2.7332,C2_31,0.027
,,2.73368,C2_42,0.02
,,2.73432,C2_34,0.018
,,2.73464,C2_32,0.04
,,2.73464,C2_43,0.036
,,2.73504,C2_23,0.036
,,2.73528,C2_44,0.042
,,2.73544,C2_22,0.038
,,2.73584,C2_33,0.114
,,2.73592,C2_31,0.072
,,2.7372,C2_43,0.03
,,2.73752,C2_42,0.03
,,2.73832,C2_33,0.082
,,2.7384,C2_31,0.062
,,2.73848,C2_23,0.051
,,2.73864,C4_33,0.026
,,2.73888,C2_32,0.036
,,2.7392,C2_22,0.056
,,2.7408,C2_23,0.032
,,2.74088,C2_33,0.09
,,2.74104,C2_42,0.023
,,2.74128,C2_31,0.04
,,2.7416,C2_32,0.061
,,2.74272,C2_22,0.086
,,2.74328,C2_33,0.043
,,2.74336,C2_43,0.051
,,2.74384,C2_23,0.044
,,2.744,C2_31,0.036
,,2.74416,C2_44,0.039
,,2.74448,C2_32,0.077
,,2.74456,C2_42,0.031
,,2.74616,C2_33,0.086
,,2.7464,C2_31,0.045
,,2.74672,C3_42,0.05
,,2.7468,C2_22,0.054
,,2.74696,C3_33,0.057
,,2.74704,C2_32,0.05
,,2.74736,C2_42,0.034
,,2.74752,C2_43,0.031
,,2.74784,C2_23,0.024
,,2.74864,C2_33,0.054
,,2.74904,C2_31,0.051
,,2.74928,C2_32,0.06
,,2.74944,C2_22,0.058
,,2.75088,C2_23,0.053
,,2.75112,C2_33,0.048
,,2.75128,C2_42,0.03
,,2.75168,C2_31,0.04
,,2.75208,C2_32,0.037
,,2.75272,C3_33,0.05
,,2.75376,C2_23,0.029
,,2.75384,C2_22,0.08
,,2.75416,C4_23,0.026
,,2.75464,C2_32,0.062
,,2.75504,C2_33,0.059
,,2.7556,C2_42,0.05
,,2.75584,C3_33,0.054
,,2.75624,C2_23,0.06
,,2.7564,C2_31,0.053
,,2.75688,C3_42,0.071
,,2.75704,C2_32,0.061
,,2.75808,C3_32,0.063
,,2.75848,C2_42,0.034
,,2.75848,C3_33,0.032
,,2.7588,C2_33,0.059
,,2.7592,C2_23,0.034
,,2.75936,C2_32,0.062
,,2.76016,C2_22,0.054
,,2.76016,C2_31,0.053
,,2.7616,C2_33,0.065
,,2.76248,C2_31,0.031
,,2.76272,C2_22,0.071
,,2.76328,C2_23,0.037
,,2.76384,C2_32,0.067
,,2.7644,C6_21,0.021
,,2.76552,C2_23,0.027
,,2.76568,C2_31,0.087
,,2.76616,C2_33,0.063
,,2.76672,C2_22,0.044
,,2.76688,C2_42,0.026
,,2.76712,C2_32,0.085
,,2.76856,C2_33,0.048
,,2.7688,C2_23,0.031
,,2.77048,C2_31,0.033
,,2.77056,C3_33,0.03
,,2.77096,C2_33,0.073
,,2.77152,C2_22,0.043
,,2.77216,C2_23,0.02
,,2.77296,C2_31,0.04
,,2.77336,C2_33,0.051
,,2.77376,C2_43,0.04
,,2.77488,C2_23,0.035
,,2.77528,C2_32,0.052
,,2.77576,C3_43,0.027
,,2.77584,C2_31,0.064
,,2.77712,C3_31,0.054
,,2.77768,C2_33,0.055
,,2.77776,C2_32,0.039
,,2.7788,C2_23,0.027
,,2.77888,C3_41,0.015
,,2.7792,C2_31,0.032
,,2.77968,C3_42,0.028
,,2.7808,C2_33,0.097
,,2.78312,C2_31,0.055
,,2.78312,C2_32,0.039
,,2.78328,C2_22,0.042
,,2.784,C3_44,0.012
,,2.78488,C1_41,0.022
,,2.78496,C2_42,0.042
,,2.78584,C2_32,0.04
,,2.78616,C2_31,0.03
,,2.78632,C2_43,0.026
,,2.78872,C1_42,0.028
,,2.78872,C2_33,0.035
,,2.79128,C2_22,0.046
,,2.7924,C2_33,0.044
,,2.79248,C2_23,0.032
,,2.79544,C3_33,0.046
,,2.79672,C2_32,0.046
,,2.79744,C2_42,0.04
,,2.79768,C2_33,0.063
,,2.7996,C2_32,0.027
,,2.79976,C4_12,0.023
,,2.8008,C3_33,0.039
,,2.80216,C2_23,0.034
,,2.80224,C3_44,0.012
,,2.8024,C1_43,0.035
,,2.8024,C2_22,0.043
,,2.80272,C2_33,0.042
,,2.80376,C2_43,0.033
,,2.80408,C2_31,0.034
,,2.80648,C2_33,0.047
,,2.80712,C2_42,0.024
,,2.8076,C2_23,0.024
,,2.80856,C2_31,0.028
,,2.80936,C1_11,0.042
,,2.80936,C2_32,0.039
,,2.81056,C1_41,0.017
,,2.81064,C3_32,0.129
,,2.81104,C3_43,0.034
,,2.81144,C2_23,0.037
,,2.81176,C2_32,0.032
,,2.81272,C3_33,0.038
,,2.81272,C6_42,0.026
,,2.81296,C2_33,0.156
,,2.81344,C3_32,0.041
,,2.81408,C2_32,0.039
,,2.81416,C1_22,0.046
,,2.81424,C2_22,0.039
,,2.81432,C4_42,0.02
,,2.81584,C2_23,0.023
,,2.81672,C2_31,0.033
,,2.81688,C5_33,0.022
,,2.81832,C2_22,0.031
,,2.81896,C2_31,0.048
,,2.82024,C2_23,0.032
,,2.82104,C2_33,0.048
,,2.82192,C2_43,0.025
,,2.8228,C2_44,0.034
,,2.82416,C2_33,0.044
,,2.82488,C2_23,0.041
,,2.82496,C2_31,0.046
,,2.828,C2_23,0.05
,,2.82912,C2_22,0.034
,,2.82984,C1_22,0.043
,,2.83,C2_33,0.048
,,2.8324,C3_31,0.024
,,2.83272,C3_32,0.062
,,2.83448,C1_42,0.026
,,2.83616,C3_31,0.02
,,2.83696,C2_22,0.042
,,2.8392,C2_23,0.061
,,2.84208,C2_31,0.037
,,2.84272,C2_22,0.026
,,2.84512,C2_23,0.018
,,2.84824,C2_31,0.033
,,2.85176,C3_31,0.027
,,2.8576,C5_31,0.026
,,2.86136,C2_33,0.046
,,2.86144,C2_31,0.044
,,2.86304,C2_32,0.045
,,2.8636,C2_22,0.044
,,2.86376,C2_23,0.031
,,2.86456,C1_43,0.013
,,2.86928,C1_31,0.031
,,2.87088,C2_23,0.038
,,2.8732,C2_23,0.026
,,2.876,C1_21,0.035
,,2.87832,C1_11,0.03
,,2.8788,C4_14,0.019
,,2.88104,C2_32,0.041
,,2.88168,C1_11,0.061
,,2.88216,C2_43,0.134
,,2.88456,C2_32,0.06
,,2.88664,C2_22,0.038
,,2.88736,C3_33,0.102
,,2.88768,C2_32,0.037
,,2.8892,C2_22,0.057
,,2.88952,C4_33,0.031
,,2.89272,C2_42,0.031
,,2.89384,C2_33,0.061
,,2.89568,C2_31,0.047
,,2.896,C4_23,0.023
,,2.8964,C2_33,0.101
,,2.89744,C2_32,0.057
,,2.89896,C2_33,0.042
,,2.89984,C3_42,0.03
,,2.9,C2_32,0.043
,,2.90168,C2_22,0.029
,,2.90456,C2_44,0.035
,,2.90488,C3_43,0.045
,,2.9096,C2_31,0.022
,,2.91096,C2_22,0.032
,,2.91168,C1_22,0.026
,,2.91192,C2_43,0.032
,,2.91416,C4_33,0.043
,,2.91464,C2_33,0.051
,,2.91584,C2_22,0.044
,,2.91872,C1_11,0.043
,,2.91936,C2_22,0.053
,,2.92336,C2_43,0.029
,,2.92568,C2_23,0.023
,,2.92656,C6_32,0.02
,,2.92688,C2_22,0.032
,,2.9328,C2_23,0.039
,,2.94288,C2_33,0.026
,,2.94488,C2_22,0.051
,,2.9524,C6_21,0.045
,,2.95944,C1_31,0.04
,,2.95976,C1_42,0.054
,,2.96816,C3_31,0.032
,,2.96872,C5_34,0.063
,,2.97008,C3_41,0.019
,,2.97328,C3_32,0.112
,,2.98304,C3_33,0.041
,,2.98552,C1_22,0.024
,,2.98864,C2_33,0.066
,,2.98952,C3_33,0.042
,,2.99152,C1_42,0.034
,,2.99536,C2_31,0.047
,,2.99656,C1_41,0.031
,,2.99872,C5_33,0.015
,,3.0008,C4_34,0.029
,,3.0028,C2_22,0.037
,,3.00368,C2_32,0.047
,,3.00544,C2_33,0.136
,,3.00856,C1_31,0.034
,,3.00896,C3_33,0.047
,,3.00944,C2_32,0.025
,,3.00952,C2_23,0.031
,,3.00992,C4_33,0.083
,,3.01056,C1_22,0.051
,,3.01184,C2_23,0.022
,,3.0124,C3_31,0.032
,,3.0156,C4_34,0.037
,,3.01888,C1_22,0.062
,,3.02104,C3_33,0.048
,,3.02472,C1_41,0.028
,,3.02552,C3_44,0.014
,,3.02712,C1_21,0.055
,,3.03744,C3_33,0.044
,,3.03968,C3_31,0.023
,,3.04224,C6_42,0.017
,,3.04328,C3_33,0.033
,,3.04552,C2_31,0.037
,,3.04928,C4_24,0.051
,,3.05008,C3_33,0.037
,,3.0524,C5_33,0.024
,,3.05648,C4_33,0.048
,,3.05736,C3_32,0.042
,,3.058,C1_42,0.063
,,3.05864,C3_43,0.025
,,3.06144,C6_11,0.022
,,3.06248,C5_34,0.03
,,3.06368,C1_22,0.043
,,3.06848,C1_43,0.031
,,3.0696,C4_33,0.035
,,3.07208,C4_14,0.019
,,3.07304,C4_33,0.039
,,3.07568,C4_33,0.035
,,3.07632,C6_23,0.022
,,3.08144,C4_33,0.065
,,3.0816,C4_14,0.021
,,3.082,C3_33,0.054
,,3.08256,C3_42,0.03
,,3.08368,C2_31,0.056
