Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,119.86584,C5_42,0.03
,,119.8844,C5_32,0.048
,,119.88784,C5_42,0.021
,,119.91752,C1_43,0.027
,,119.94112,C5_42,0.03
,,119.94264,C1_11,0.021
,,120.00096,C3_33,0.039
,,120.0912,C3_13,0.026
,,120.13304,C2_23,0.021
,,120.15144,C1_43,0.018
,,120.16944,C1_33,0.02
,,120.24296,C3_33,0.023
,,120.24632,C5_43,0.034
,,120.27776,C2_34,0.018
,,120.28608,C5_43,0.021
,,120.30552,C5_32,0.037
,,120.32376,C3_33,0.04
,,120.32552,C1_22,0.027
,,120.344,C2_33,0.022
,,120.4056,C6_22,0.021
,,120.43704,C2_23,0.025
,,120.43952,C1_43,0.018
,,120.47696,C5_42,0.038
,,120.496,C5_32,0.045
,,120.49984,C5_42,0.039
,,120.53752,C6_22,0.021
,,120.58952,C2_23,0.03
,,120.60968,C5_43,0.06
,,120.63944,C1_43,0.024
,,120.63976,C3_33,0.041
,,120.6708,C1_43,0.021
,,120.67648,C1_43,0.021
,,120.6904,C1_43,0.02
,,120.70352,C6_22,0.021
,,120.71016,C5_32,0.044
,,120.7944,C2_23,0.022
,,120.7992,C5_33,0.013
,,120.80136,C5_42,0.036
,,120.83176,C1_42,0.015
,,120.83992,C1_43,0.017
,,120.86096,C1_43,0.022
,,120.90096,C1_42,0.016
,,120.90824,C5_32,0.047
,,120.93896,C6_22,0.038
,,120.964,C5_42,0.035
,,120.98008,C5_42,0.028
,,120.99672,C5_43,0.023
,,120.99952,C5_42,0.041
,,121.0116,C3_33,0.038
,,121.01272,C1_43,0.029
,,121.02432,C2_23,0.027
,,121.02688,C1_22,0.027
,,121.0848,C1_43,0.022
,,121.11536,C5_42,0.032
,,121.17376,C5_32,0.045
,,121.17792,C3_13,0.045
,,121.17808,C1_43,0.023
,,121.20088,C6_22,0.021
,,121.24664,C5_42,0.028
,,121.26472,C1_33,0.023
,,121.26896,C3_43,0.021
,,121.3132,C1_33,0.018
,,121.32712,C2_23,0.019
,,121.3568,C1_43,0.02
,,121.37808,C3_42,0.017
,,121.38312,C1_43,0.02
,,121.39848,C3_33,0.038
,,121.44056,C1_22,0.023
,,121.48816,C1_43,0.084
,,121.49136,C5_32,0.045
,,121.55736,C1_43,0.02
,,121.57648,C1_43,0.019
,,121.62504,C5_42,0.035
,,121.63416,C2_23,0.028
,,121.64664,C5_42,0.029
,,121.66256,C5_42,0.03
,,121.66656,C5_42,0.03
,,121.68552,C1_43,0.02
,,121.70072,C6_22,0.027
,,121.70648,C1_23,0.022
,,121.74368,C5_32,0.043
,,121.76104,C2_23,0.024
,,121.76168,C1_43,0.02
,,121.7712,C1_33,0.017
,,121.77632,C3_33,0.042
,,121.91776,C1_43,0.024
,,121.95472,C5_43,0.021
,,121.96568,C5_32,0.045
,,121.98624,C1_43,0.017
,,122.00064,C2_23,0.053
,,122.02472,C6_22,0.02
,,122.06896,C6_22,0.028
,,122.07128,C1_43,0.025
,,122.08744,C1_43,0.022
,,122.1276,C1_22,0.016
,,122.13072,C2_23,0.03
,,122.17864,C3_33,0.038
,,122.2432,C1_43,0.024
,,122.25248,C1_43,0.022
,,122.26472,C3_13,0.042
,,122.27128,C5_42,0.051
,,122.28584,C1_43,0.019
,,122.28864,C6_22,0.026
,,122.30144,C5_32,0.046
,,122.30424,C5_42,0.042
,,122.34168,C1_43,0.017
,,122.35184,C5_42,0.032
,,122.3768,C5_43,0.029
,,122.408,C2_23,0.021
,,122.4268,C1_33,0.02
,,122.44824,C2_23,0.017
,,122.4564,C2_33,0.027
,,122.45656,C5_43,0.033
,,122.45776,C1_43,0.024
,,122.4696,C5_32,0.039
,,122.50512,C1_43,0.019
,,122.51192,C3_13,0.02
,,122.54216,C3_33,0.039
,,122.56648,C5_42,0.069
,,122.576,C6_22,0.028
,,122.588,C5_43,0.066
,,122.59672,C1_33,0.018
,,122.6224,C5_32,0.042
,,122.646,C2_23,0.029
,,122.65432,C1_43,0.024
,,122.7008,C5_42,0.048
,,122.75768,C1_22,0.024
,,122.8108,C5_42,0.038
,,122.83248,C5_42,0.04
,,122.83872,C5_32,0.044
,,122.86464,C2_23,0.023
,,122.91184,C5_42,0.031
,,122.91296,C2_23,0.023
,,122.92536,C6_22,0.018
,,122.92936,C1_43,0.022
,,122.93264,C3_33,0.033
,,122.9376,C5_32,0.044
,,122.93968,C1_33,0.018
,,122.99584,C3_43,0.011
,,123.00608,C5_42,0.03
,,123.12056,C5_42,0.041
,,123.16752,C3_33,0.04
,,123.18832,C1_43,0.021
,,123.20096,C1_43,0.019
,,123.26928,C5_42,0.056
,,123.2764,C1_43,0.022
,,123.27728,C5_42,0.03
,,123.29496,C5_42,0.047
,,123.29768,C5_32,0.04
,,123.31016,C2_23,0.028
,,123.31368,C5_42,0.047
,,123.32264,C5_42,0.026
,,123.32448,C6_22,0.017
,,123.34,C1_43,0.018
,,123.34608,C6_22,0.021
,,123.37632,C6_22,0.03
,,123.38704,C5_42,0.068
,,123.39368,C1_43,0.02
,,123.39848,C1_43,0.022
,,123.40472,C3_43,0.018
,,123.42024,C5_32,0.05
,,123.44808,C3_13,0.023
,,123.48704,C5_42,0.027
,,123.49864,C1_43,0.023
,,123.50936,C5_42,0.035
,,123.5312,C1_43,0.018
,,123.56008,C1_43,0.024
,,123.58192,C5_32,0.043
,,123.62688,C5_43,0.028
,,123.65488,C2_23,0.032
,,123.66296,C5_43,0.039
,,123.67752,C2_23,0.017
,,123.68728,C5_42,0.039
,,123.70512,C1_43,0.018
,,123.71624,C2_23,0.021
,,123.73672,C5_43,0.027
,,123.75928,C6_22,0.02
,,123.79776,C1_43,0.022
,,123.8008,C2_33,0.027
,,123.80944,C5_32,0.04
,,123.87512,C2_23,0.031
,,123.88368,C1_22,0.018
,,123.89128,C3_33,0.038
,,123.89808,C1_43,0.017
,,123.90632,C5_42,0.035
,,123.9372,C1_43,0.023
,,123.9768,C5_32,0.026
,,124.00984,C3_42,0.021
,,124.01336,C3_33,0.037
,,124.02536,C5_42,0.034
,,124.0432,C5_43,0.026
,,124.04744,C5_42,0.03
,,124.056,C1_43,0.023
,,124.06984,C1_43,0.018
,,124.09624,C1_43,0.019
,,124.09776,C6_22,0.02
,,124.11384,C5_42,0.042
,,124.11656,C5_32,0.054
,,124.12296,C2_23,0.024
,,124.1884,C3_42,0.014
,,124.21016,C1_43,0.021
,,124.28824,C1_22,0.024
,,124.30968,C5_43,0.053
,,124.34704,C5_42,0.032
,,124.3968,C1_43,0.018
,,124.45056,C5_32,0.043
,,124.4656,C5_42,0.039
,,124.47232,C5_43,0.027
,,124.47512,C3_33,0.036
,,124.50728,C6_22,0.025
,,124.54344,C5_43,0.027
,,124.54592,C2_33,0.021
,,124.55704,C5_42,0.065
,,124.56296,C2_23,0.021
,,124.5752,C5_42,0.029
,,124.57552,C1_43,0.023
,,124.61576,C2_23,0.031
,,124.69088,C5_42,0.03
,,124.72984,C1_43,0.024
,,124.73976,C5_32,0.043
,,124.76952,C1_42,0.016
,,124.82416,C6_22,0.027
,,124.9004,C5_42,0.034
,,124.91224,C1_43,0.018
,,124.91576,C3_33,0.039
,,124.96872,C6_22,0.023
,,124.98928,C1_43,0.08
,,125.01096,C2_23,0.021
,,125.0128,C1_43,0.018
,,125.04128,C1_43,0.025
,,125.05496,C1_43,0.02
,,125.1016,C5_42,0.032
,,125.11048,C1_43,0.019
,,125.11792,C1_43,0.015
,,125.13448,C1_43,0.016
,,125.19624,C5_42,0.037
,,125.19952,C1_43,0.018
,,125.25136,C2_23,0.018
,,125.26408,C5_42,0.034
,,125.27344,C1_43,0.019
,,125.28816,C5_43,0.027
,,125.28848,C6_22,0.022
,,125.30104,C5_33,0.011
,,125.31008,C5_42,0.032
,,125.32776,C2_23,0.028
,,125.34952,C5_43,0.024
,,125.3592,C1_43,0.021
,,125.39256,C5_42,0.034
,,125.40248,C3_33,0.045
,,125.4208,C6_22,0.022
,,125.48176,C5_43,0.061
,,125.518,C1_43,0.022
,,125.54424,C5_42,0.032
,,125.55152,C6_22,0.021
,,125.57472,C5_32,0.049
,,125.60248,C2_23,0.02
,,125.63936,C5_42,0.026
,,125.64416,C5_42,0.029
,,125.66,C1_43,0.081
,,125.67008,C3_33,0.04
,,125.67072,C5_42,0.024
,,125.70704,C6_22,0.032
,,125.71432,C5_32,0.05
,,125.71736,C5_43,0.025
,,125.75184,C2_33,0.035
,,125.76608,C5_43,0.025
,,125.828,C6_22,0.02
,,125.84576,C1_43,0.016
,,125.84832,C5_42,0.043
,,125.86056,C1_43,0.023
,,125.8624,C6_22,0.02
,,125.88128,C1_43,0.022
,,125.90112,C5_42,0.052
,,125.91168,C5_42,0.036
,,125.94512,C3_13,0.035
,,125.9696,C1_43,0.015
,,126.0072,C5_32,0.047
,,126.01008,C5_32,0.049
,,126.02568,C3_23,0.012
,,126.05688,C5_42,0.039
,,126.09272,C2_23,0.031
,,126.10168,C3_33,0.036
,,126.12656,C1_22,0.022
,,126.14624,C5_42,0.026
,,126.1472,C1_43,0.02
,,126.1504,C1_43,0.02
,,126.15432,C2_23,0.023
,,126.1572,C6_22,0.037
,,126.15816,C1_43,0.02
,,126.2316,C5_42,0.034
,,126.30648,C5_42,0.045
,,126.31352,C5_42,0.037
,,126.3236,C5_43,0.026
,,126.3328,C5_42,0.034
,,126.36048,C6_22,0.028
,,126.37456,C5_43,0.025
,,126.3752,C1_43,0.022
,,126.3868,C5_32,0.042
,,126.3888,C3_42,0.016
,,126.42536,C1_33,0.02
,,126.4892,C5_42,0.032
,,126.55896,C5_43,0.025
,,126.57584,C5_32,0.038
,,126.58168,C2_23,0.027
,,126.58872,C1_43,0.022
,,126.59288,C2_23,0.034
,,126.6184,C3_33,0.04
,,126.6272,C5_42,0.03
,,126.6384,C2_33,0.025
,,126.63872,C6_22,0.021
,,126.64632,C1_43,0.024
,,126.65248,C5_43,0.025
,,126.71984,C6_22,0.023
,,126.75064,C5_42,0.033
,,126.78784,C1_43,0.02
,,126.82088,C5_42,0.038
,,126.846,C5_32,0.042
,,126.88736,C1_43,0.021
,,126.9028,C1_22,0.02
,,126.96184,C1_43,0.019
,,126.99456,C5_42,0.04
,,127.01296,C3_33,0.041
,,127.02432,C5_42,0.032
,,127.03224,C5_42,0.038
,,127.03616,C2_23,0.021
,,127.04216,C6_22,0.027
,,127.15528,C2_23,0.032
,,127.16048,C5_32,0.03
,,127.16968,C5_43,0.062
,,127.17048,C5_42,0.024
,,127.19936,C3_13,0.039
,,127.21088,C5_42,0.029
,,127.25008,C5_42,0.036
,,127.25744,C1_22,0.024
,,127.31544,C6_22,0.026
,,127.35184,C3_33,0.041
,,127.3548,C5_32,0.029
,,127.36096,C1_43,0.019
,,127.38736,C1_43,0.018
,,127.40472,C1_43,0.018
,,127.42824,C1_43,0.019
,,127.43784,C5_42,0.039
,,127.44896,C5_42,0.028
,,127.44944,C6_22,0.017
,,127.48432,C5_42,0.036
,,127.50552,C5_42,0.037
,,127.52328,C5_42,0.029
,,127.55776,C1_43,0.02
,,127.57776,C5_42,0.028
,,127.59344,C1_43,0.021
,,127.62272,C5_32,0.04
,,127.64272,C5_42,0.038
,,127.6808,C2_33,0.034
,,127.68312,C6_22,0.02
,,127.68872,C1_43,0.021
,,127.70224,C2_23,0.03
,,127.70856,C1_43,0.014
,,127.72256,C1_22,0.021
,,127.80032,C1_43,0.024
,,127.8116,C2_41,0.011
,,127.81624,C1_33,0.02
,,127.82408,C1_43,0.02
,,127.8528,C3_33,0.041
,,127.85288,C5_43,0.019
,,127.87224,C5_42,0.041
,,127.90888,C2_33,0.023
,,127.93816,C2_23,0.025
,,127.96824,C2_23,0.02
,,127.96888,C1_43,0.02
,,127.99784,C1_43,0.023
,,128.00864,C1_43,0.019
,,128.05792,C5_32,0.053
,,128.07104,C1_22,0.022
,,128.07456,C6_22,0.027
,,128.09512,C2_33,0.024
,,128.12064,C5_42,0.037
,,128.13512,C6_22,0.021
,,128.14392,C5_42,0.023
,,128.17712,C5_42,0.025
,,128.23592,C1_43,0.019
,,128.28416,C3_33,0.041
,,128.31584,C6_22,0.023
,,128.33008,C5_42,0.039
,,128.35792,C5_43,0.059
,,128.392,C2_33,0.025
,,128.3948,C2_23,0.021
,,128.44088,C5_32,0.043
,,128.4596,C1_43,0.019
,,128.47648,C2_23,0.029
,,128.48368,C1_43,0.019
,,128.52488,C1_43,0.019
,,128.53144,C3_42,0.019
,,128.57304,C5_42,0.059
,,128.61416,C1_43,0.024
,,128.62584,C5_32,0.038
,,128.6436,C1_22,0.021
,,128.68616,C2_34,0.017
,,128.7004,C1_43,0.021
,,128.706,C1_43,0.021
,,128.7116,C6_22,0.02
,,128.73584,C2_23,0.02
,,128.78424,C5_42,0.045
,,128.80936,C5_42,0.031
,,128.80968,C5_43,0.025
,,128.82016,C1_43,0.017
,,128.84488,C5_42,0.031
,,128.84512,C1_43,0.02
,,128.84512,C5_43,0.029
,,128.86328,C1_43,0.016
,,128.9168,C1_43,0.023
,,128.94984,C1_43,0.017
,,128.96528,C1_33,0.018
,,128.9864,C3_33,0.035
,,129.0332,C5_42,0.027
,,129.05736,C6_22,0.022
,,129.09344,C2_23,0.031
,,129.10288,C1_43,0.019
,,129.11312,C1_43,0.024
,,129.15128,C1_43,0.017
,,129.19272,C1_43,0.02
,,129.21376,C3_33,0.04
,,129.26192,C5_42,0.036
,,129.28968,C5_42,0.04
,,129.31168,C1_43,0.027
,,129.31192,C5_42,0.033
,,129.3236,C2_23,0.02
,,129.38096,C1_43,0.016
,,129.38304,C6_22,0.022
,,129.4016,C5_42,0.034
,,129.49928,C5_42,0.034
,,129.51496,C1_43,0.021
,,129.5616,C5_42,0.037
,,129.58376,C3_33,0.039
,,129.59824,C3_43,0.013
,,129.65272,C5_43,0.063
,,129.67008,C1_43,0.024
,,129.6792,C6_22,0.019
,,129.70496,C5_42,0.026
,,129.74376,C3_42,0.024
,,129.75024,C1_43,0.023
,,129.84968,C2_23,0.033
,,129.8596,C3_33,0.038
,,129.86792,C1_43,0.019
,,129.87504,C5_43,0.025
,,130.01768,C2_23,0.024
,,130.04488,C5_42,0.048
,,130.04832,C5_32,0.047
,,130.0712,C5_42,0.043
,,130.106,C1_43,0.021
,,130.14256,C3_33,0.04
,,130.14296,C1_43,0.018
,,130.16008,C3_13,0.026
,,130.16456,C5_42,0.072
,,130.19024,C5_42,0.038
,,130.2392,C1_43,0.023
,,130.25296,C3_13,0.038
,,130.27152,C1_43,0.019
,,130.2804,C1_43,0.021
,,130.29792,C1_43,0.02
,,130.3116,C5_42,0.032
,,130.36952,C2_33,0.032
,,130.3724,C1_22,0.021
,,130.41936,C6_22,0.024
,,130.45,C1_33,0.02
,,130.5344,C5_42,0.048
,,130.55936,C5_42,0.027
,,130.55976,C3_33,0.027
,,130.56968,C3_33,0.039
,,130.57032,C5_42,0.049
,,130.57392,C1_43,0.02
,,130.57744,C5_43,0.062
,,130.59952,C5_43,0.034
,,130.60256,C5_42,0.039
,,130.61304,C1_43,0.026
,,130.64768,C1_43,0.018
,,130.64984,C5_43,0.025
,,130.7056,C2_44,0.01
,,130.70824,C1_43,0.029
,,130.7516,C1_22,0.02
,,130.76144,C6_22,0.016
,,130.78672,C2_23,0.019
,,130.79536,C2_23,0.033
,,130.81488,C5_42,0.035
,,130.84616,C6_22,0.038
,,130.864,C1_43,0.02
,,130.89472,C2_23,0.026
,,130.91056,C1_43,0.021
,,130.92328,C3_33,0.042
,,130.93312,C1_43,0.02
,,130.93472,C5_42,0.03
,,130.94344,C2_33,0.02
,,130.95264,C5_32,0.033
,,130.96064,C1_43,0.021
,,130.96504,C5_32,0.034
,,130.96904,C1_43,0.081
,,131.058,C5_42,0.031
,,131.096,C5_43,0.066
,,131.13992,C1_43,0.025
,,131.14896,C6_22,0.022
,,131.17024,C2_33,0.033
,,131.18832,C1_43,0.023
,,131.19488,C2_23,0.018
,,131.2068,C5_32,0.05
,,131.21512,C5_42,0.03
,,131.27608,C1_43,0.017
,,131.27992,C1_42,0.018
,,131.28072,C5_42,0.033
,,131.28136,C1_22,0.02
,,131.29448,C3_33,0.036
,,131.2972,C2_23,0.03
,,131.31224,C5_42,0.049
,,131.32088,C5_43,0.025
,,131.3484,C5_32,0.046
,,131.3692,C5_42,0.074
,,131.37992,C5_42,0.031
,,131.40528,C1_43,0.018
,,131.43528,C1_43,0.021
,,131.47384,C6_22,0.028
,,131.50288,C5_42,0.035
,,131.5116,C5_42,0.04
,,131.53632,C1_43,0.023
,,131.55072,C5_32,0.046
,,131.6436,C5_43,0.025
,,131.67248,C2_33,0.019
,,131.68176,C1_33,0.019
,,131.68224,C3_33,0.044
,,131.76304,C2_33,0.019
,,131.76328,C6_22,0.021
,,131.78648,C2_23,0.028
,,131.80992,C5_42,0.033
,,131.85328,C3_13,0.024
,,131.87464,C5_42,0.04
,,131.89296,C5_42,0.034
,,131.92824,C1_43,0.021
,,131.93,C5_43,0.027
,,131.95,C5_42,0.043
,,131.9656,C1_43,0.02
,,131.97384,C5_43,0.019
,,131.9796,C5_32,0.047
,,131.9936,C5_42,0.037
,,132.1364,C1_43,0.018
,,132.14656,C1_43,0.023
,,132.17056,C2_23,0.019
,,132.17392,C1_43,0.023
,,132.22032,C3_33,0.04
,,132.25992,C5_42,0.035
,,132.26392,C5_42,0.028
,,132.29,C1_43,0.022
,,132.29224,C5_32,0.046
,,132.32536,C3_13,0.022
,,132.36112,C2_23,0.032
,,132.37472,C3_43,0.01
,,132.37824,C5_42,0.031
,,132.38096,C3_13,0.023
,,132.39912,C5_42,0.042
,,132.40608,C6_22,0.025
,,132.46704,C1_43,0.023
,,132.48344,C3_13,0.038
,,132.53968,C1_43,0.021
,,132.56176,C1_22,0.022
,,132.61856,C1_43,0.025
,,132.62352,C3_33,0.044
,,132.63536,C1_43,0.019
,,132.63784,C5_42,0.032
,,132.67016,C5_32,0.047
,,132.71888,C6_22,0.019
,,132.74016,C2_33,0.017
,,132.74528,C1_43,0.021
,,132.77088,C5_43,0.034
,,132.77968,C1_43,0.021
,,132.82256,C5_42,0.035
,,132.84872,C5_32,0.044
,,132.8532,C1_43,0.016
,,132.85768,C1_44,0.011
,,132.87112,C2_23,0.016
,,132.87616,C1_22,0.017
,,132.88512,C1_43,0.019
,,132.94216,C5_42,0.05
,,132.95512,C1_43,0.02
,,132.95672,C5_42,0.033
,,133.0024,C3_33,0.038
,,133.08632,C6_22,0.024
,,133.11096,C1_43,0.019
,,133.12184,C5_42,0.042
,,133.13592,C1_43,0.019
,,133.14912,C5_42,0.035
,,133.15552,C5_32,0.045
,,133.15632,C5_33,0.012
,,133.15816,C2_23,0.019
,,133.21512,C2_23,0.028
,,133.30464,C2_23,0.02
,,133.31968,C5_43,0.023
,,133.32976,C2_23,0.019
,,133.34528,C1_43,0.022
,,133.34912,C1_43,0.017
,,133.35088,C5_43,0.027
,,133.36976,C1_43,0.022
,,133.40584,C5_43,0.029
,,133.41352,C6_22,0.022
,,133.45248,C5_32,0.046
,,133.45504,C6_22,0.043
,,133.49384,C1_43,0.021
,,133.52,C5_42,0.03
,,133.53408,C1_43,0.024
,,133.56984,C1_43,0.023
,,133.62776,C5_42,0.035
,,133.66312,C2_23,0.018
,,133.66368,C5_42,0.032
,,133.6876,C6_22,0.023
,,133.70176,C5_32,0.047
,,133.71288,C2_23,0.032
,,133.7324,C2_23,0.037
,,133.73352,C2_33,0.024
,,133.75008,C1_22,0.021
,,133.75288,C6_22,0.021
,,133.7816,C5_43,0.026
,,133.79312,C6_22,0.028
,,133.79456,C3_33,0.039
,,133.81928,C1_43,0.02
,,133.83784,C1_43,0.018
,,133.85712,C5_32,0.056
,,133.87608,C5_42,0.029
,,133.88088,C5_42,0.039
,,133.88472,C1_43,0.019
,,133.91424,C1_43,0.018
,,133.93336,C2_23,0.018
,,133.9648,C5_43,0.026
,,133.9864,C5_42,0.032
,,134.0044,C5_42,0.031
,,134.0308,C1_43,0.017
,,134.06024,C2_23,0.017
,,134.06096,C6_22,0.025
,,134.06328,C5_42,0.071
,,134.08104,C5_42,0.025
,,134.10272,C1_42,0.016
,,134.1144,C3_13,0.039
,,134.118,C5_42,0.029
,,134.14904,C2_23,0.021
,,134.17,C1_43,0.02
,,134.21744,C1_43,0.021
,,134.24544,C2_23,0.031
,,134.27872,C5_32,0.039
,,134.33896,C6_22,0.023
,,134.35072,C3_33,0.038
,,134.37824,C1_43,0.02
,,134.42304,C3_31,0.008
,,134.4696,C5_32,0.04
,,134.572,C1_43,0.024
,,134.6412,C5_32,0.042
,,134.66248,C1_33,0.022
,,134.66864,C2_23,0.021
,,134.7008,C5_42,0.036
,,134.72352,C3_13,0.023
,,134.73096,C3_33,0.037
,,134.73112,C5_42,0.033
,,134.74704,C1_43,0.02
,,134.7696,C2_23,0.032
,,134.83048,C5_42,0.033
,,134.8608,C6_22,0.026
,,134.8812,C5_32,0.04
,,134.94888,C1_43,0.017
,,134.98216,C5_42,0.028
,,135.13192,C3_33,0.037
,,135.14648,C6_22,0.024
,,135.15832,C5_32,0.042
,,135.1652,C3_23,0.01
,,135.19976,C2_23,0.023
,,135.20864,C1_43,0.023
,,135.23272,C5_42,0.051
,,135.27768,C5_42,0.037
,,135.29448,C1_43,0.019
,,135.30624,C2_23,0.028
,,135.32688,C5_43,0.026
,,135.3648,C1_33,0.02
,,135.37312,C1_43,0.017
,,135.43824,C1_22,0.022
,,135.49464,C6_22,0.022
,,135.502,C5_42,0.031
,,135.58496,C1_43,0.02
,,135.58752,C2_23,0.02
,,135.62368,C5_42,0.056
,,135.62608,C5_42,0.033
,,135.62672,C5_43,0.024
,,135.65512,C5_32,0.036
,,135.66552,C5_43,0.03
,,135.67056,C1_43,0.024
,,135.71624,C5_42,0.03
,,135.72008,C5_43,0.035
,,135.7268,C5_42,0.031
,,135.7424,C5_32,0.031
,,135.7432,C5_42,0.028
,,135.78672,C5_42,0.031
,,135.79104,C5_43,0.039
,,135.79648,C5_32,0.05
,,135.7992,C6_22,0.024
,,135.8048,C5_32,0.027
,,135.8072,C5_43,0.026
,,135.80936,C5_42,0.039
,,135.8188,C5_42,0.035
,,135.81896,C5_43,0.03
,,135.8212,C5_43,0.051
,,135.82328,C5_42,0.063
,,135.83224,C5_43,0.022
,,135.83728,C5_42,0.024
,,135.8376,C5_43,0.046
,,135.83944,C1_43,0.024
,,135.84064,C5_32,0.042
,,135.85024,C5_42,0.045
,,135.85744,C5_42,0.042
,,135.85944,C5_43,0.022
,,135.86264,C5_42,0.055
,,135.86792,C1_43,0.025
,,135.86824,C5_42,0.066
,,135.87064,C5_33,0.012
,,135.87408,C5_42,0.04
,,135.87536,C2_23,0.034
,,135.87792,C3_33,0.041
,,135.88248,C5_42,0.037
,,135.88752,C5_43,0.031
,,135.8884,C1_43,0.019
,,135.89192,C5_42,0.035
,,135.89816,C5_42,0.025
,,135.9044,C5_43,0.035
,,135.91144,C5_42,0.045
,,135.91528,C2_23,0.02
,,135.91528,C5_42,0.043
,,135.91832,C5_32,0.026
,,135.91848,C5_42,0.037
,,135.92584,C5_32,0.051
,,135.93456,C5_42,0.042
,,135.94616,C5_42,0.029
,,135.9524,C5_42,0.049
,,135.9528,C5_32,0.034
,,135.95792,C5_43,0.027
,,135.96256,C5_42,0.026
,,135.97768,C5_43,0.035
,,135.99944,C5_32,0.025
,,136.00104,C5_42,0.032
,,136.0128,C5_43,0.034
,,136.02496,C5_43,0.031
,,136.0316,C3_13,0.035
,,136.04248,C5_42,0.039
,,136.04792,C5_32,0.042
,,136.05296,C1_43,0.027
,,136.06744,C5_42,0.036
,,136.06976,C5_43,0.033
,,136.07304,C5_32,0.027
,,136.09336,C5_42,0.038
,,136.09952,C5_32,0.033
,,136.10024,C1_43,0.021
,,136.10944,C5_32,0.042
,,136.11248,C5_42,0.057
,,136.11592,C5_42,0.035
,,136.12432,C5_42,0.047
,,136.12656,C6_22,0.022
,,136.13416,C5_43,0.029
,,136.13632,C5_32,0.049
,,136.14168,C5_42,0.046
,,136.1592,C5_32,0.038
,,136.16456,C5_43,0.022
,,136.17112,C5_42,0.029
,,136.18752,C5_32,0.095
,,136.1952,C5_42,0.039
,,136.24072,C5_32,0.044
,,136.2936,C5_32,0.042
,,136.30048,C1_43,0.022
,,136.30112,C6_22,0.022
,,136.30272,C5_32,0.037
,,136.30488,C2_23,0.023
,,136.30912,C3_33,0.045
,,136.31232,C1_42,0.02
,,136.31456,C5_42,0.034
,,136.32744,C1_43,0.017
,,136.33032,C2_23,0.03
,,136.34344,C2_23,0.036
,,136.35,C2_23,0.019
,,136.35344,C1_43,0.018
,,136.36336,C5_42,0.039
,,136.38248,C2_33,0.024
,,136.4504,C5_42,0.036
,,136.4684,C2_23,0.028
,,136.51736,C1_43,0.019
,,136.54944,C1_43,0.023
,,136.56232,C5_43,0.033
,,136.60904,C5_32,0.051
,,136.62976,C5_42,0.036
,,136.63288,C1_43,0.023
,,136.67896,C1_22,0.022
,,136.68832,C5_42,0.035
,,136.69776,C1_43,0.019
,,136.70104,C5_32,0.03
,,136.71632,C5_42,0.036
,,136.72368,C6_22,0.021
,,136.72968,C2_23,0.016
,,136.74968,C3_33,0.038
,,136.8116,C5_43,0.059
,,136.85728,C1_43,0.018
,,136.86264,C1_43,0.017
,,136.872,C5_42,0.057
,,136.88936,C5_42,0.034
,,136.89128,C1_43,0.017
,,136.90136,C2_23,0.026
,,136.9024,C2_33,0.029
,,137.00544,C2_33,0.019
,,137.0932,C5_42,0.034
,,137.12968,C5_42,0.027
,,137.1408,C6_22,0.022
,,137.1644,C2_23,0.035
,,137.16512,C3_33,0.04
,,137.19616,C1_43,0.027
,,137.232,C1_43,0.019
,,137.2976,C5_42,0.036
,,137.31832,C1_43,0.026
,,137.35976,C1_43,0.023
,,137.38496,C2_23,0.031
,,137.38888,C2_23,0.02
,,137.39768,C1_43,0.018
,,137.4044,C5_42,0.035
,,137.42368,C5_42,0.032
,,137.42888,C6_22,0.024
,,137.46216,C5_42,0.041
,,137.46712,C5_42,0.037
,,137.50016,C5_42,0.028
,,137.50688,C1_43,0.024
,,137.59576,C1_43,0.017
,,137.60496,C3_33,0.034
,,137.61768,C5_42,0.035
,,137.62032,C1_43,0.024
,,137.68632,C1_43,0.018
,,137.70424,C4_22,0.011
,,137.71456,C1_33,0.018
,,137.72176,C2_23,0.025
,,137.77584,C1_43,0.029
,,137.78224,C5_42,0.034
,,137.8032,C5_42,0.043
,,137.83224,C5_42,0.035
,,137.8764,C1_43,0.021
,,137.88296,C5_42,0.041
,,137.89728,C6_22,0.022
,,137.97016,C3_33,0.036
,,137.98064,C6_22,0.036
,,138.02248,C2_23,0.025
,,138.02592,C2_23,0.038
,,138.03928,C1_43,0.022
,,138.07304,C2_23,0.021
,,138.11288,C1_43,0.018
,,138.13336,C1_43,0.018
,,138.15848,C5_42,0.028
,,138.17472,C1_43,0.019
,,138.24912,C6_22,0.023
,,138.2572,C5_42,0.038
,,138.30448,C2_23,0.028
,,138.30552,C1_43,0.02
,,138.3084,C1_43,0.019
,,138.34296,C5_42,0.03
,,138.35704,C3_33,0.041
,,138.4332,C2_23,0.029
,,138.49192,C3_43,0.01
,,138.50632,C5_42,0.04
,,138.508,C1_22,0.021
,,138.52096,C5_42,0.033
,,138.52408,C1_43,0.02
,,138.56952,C5_42,0.029
,,138.66992,C1_43,0.022
,,138.67312,C6_22,0.022
,,138.678,C1_33,0.018
,,138.70008,C3_33,0.038
,,138.7024,C5_43,0.058
,,138.73384,C6_22,0.023
,,138.83088,C1_43,0.075
,,138.85664,C5_42,0.026
,,138.88496,C3_13,0.037
,,138.90608,C5_32,0.049
,,138.95624,C2_33,0.02
,,138.96424,C6_22,0.022
