Investigator,Ghislaine,Time (s),Electrode,Amplitude(mV)
,,270.27512,B1_41,0.009
,,270.31856,B3_11,0.015
,,270.34336,B3_11,0.013
,,270.37112,B3_11,0.014
,,270.40432,B3_11,0.014
,,270.43792,B3_11,0.015
,,270.46664,B1_14,0.016
,,270.51224,B3_11,0.016
,,270.52896,B3_32,0.017
,,270.73896,B1_14,0.019
,,270.77016,B2_42,0.015
,,270.82496,B3_31,0.016
,,270.86024,B1_11,0.025
,,270.8804,B3_32,0.015
,,271.31104,B3_21,0.014
,,271.6732,B1_14,0.019
,,271.90336,B3_21,0.014
,,271.94112,B3_33,0.019
,,272.00136,B2_33,0.02
,,272.3744,B1_11,0.031
,,272.50704,B1_43,0.014
,,272.97848,B1_14,0.015
,,273.08928,B3_32,0.018
,,273.12504,B3_31,0.016
,,273.2768,B3_31,0.017
,,273.33056,B3_14,0.016
,,273.3576,B3_31,0.016
,,273.44472,B1_43,0.012
,,273.68384,B3_32,0.012
,,273.7168,B2_33,0.029
,,273.75712,B3_31,0.017
,,273.79072,B3_13,0.013
,,273.82096,B3_21,0.015
,,273.9844,B3_13,0.013
,,274.05064,B3_21,0.016
,,274.33656,B3_32,0.017
,,274.63136,B2_33,0.021
,,274.70776,B1_11,0.023
,,274.86096,B3_11,0.018
,,274.89264,B3_32,0.015
,,274.89448,B1_43,0.013
,,274.96384,B3_12,0.021
,,274.96392,B3_13,0.034
,,274.96616,B3_13,0.015
,,275.12656,B3_11,0.023
,,275.12736,B1_43,0.014
,,275.16408,B3_13,0.016
,,275.39368,B1_43,0.012
,,275.56968,B1_43,0.013
,,275.848,B3_13,0.025
,,275.84968,B3_21,0.016
,,275.9212,B1_43,0.013
,,275.97288,B2_42,0.016
,,275.97408,B1_43,0.012
,,276.05048,B3_14,0.019
,,276.2028,B1_14,0.022
,,276.24248,B1_43,0.011
,,276.2644,B3_13,0.024
,,276.26608,B3_21,0.017
,,276.40376,B3_21,0.015
,,276.42864,B3_41,0.01
,,276.44128,B1_13,0.014
,,276.47072,B3_22,0.013
,,276.49448,B3_21,0.012
,,276.5352,B3_13,0.028
,,276.53696,B3_21,0.014
,,276.60048,B3_21,0.013
,,276.82808,B3_21,0.015
,,276.82848,B3_13,0.027
,,277.07152,B3_21,0.021
,,277.14912,B3_13,0.031
,,277.1508,B3_21,0.015
,,277.37568,B3_21,0.013
,,277.67,B3_13,0.027
,,277.67184,B3_21,0.018
,,277.68368,B1_11,0.027
,,277.82176,B3_24,0.023
,,277.89528,B3_14,0.02
,,278.23816,B3_13,0.012
,,278.29272,B1_14,0.022
,,278.31848,B2_33,0.024
,,278.47336,B3_34,0.015
,,278.83736,B3_32,0.021
,,278.846,B3_24,0.026
,,278.86536,B1_43,0.012
,,278.94024,B1_13,0.014
,,279.32368,B3_11,0.013
,,279.35168,B3_11,0.011
,,279.3772,B3_11,0.016
,,279.4948,B3_11,0.013
,,279.79968,B3_13,0.014
,,279.814,B3_21,0.016
,,279.95072,B3_21,0.014
,,279.978,B3_13,0.011
,,280.00936,B3_32,0.016
,,280.17616,B2_33,0.017
,,280.20176,B3_21,0.013
,,280.3068,B1_43,0.014
,,280.32728,B3_14,0.014
,,280.33656,B3_11,0.013
,,280.38688,B3_21,0.016
,,280.57912,B3_21,0.013
,,280.97192,B3_13,0.014
,,281.22272,B3_12,0.021
,,281.2228,B3_13,0.033
,,281.55504,B1_43,0.011
,,281.60344,B2_33,0.025
,,281.72608,B3_34,0.017
,,281.92816,B3_33,0.022
,,282.05312,B3_13,0.014
,,282.07608,B1_13,0.017
,,282.34952,B1_13,0.016
,,282.75976,B1_43,0.011
,,282.76032,B1_13,0.016
,,282.81528,B3_31,0.016
,,282.98392,B3_14,0.014
,,283.0048,B1_14,0.014
,,283.20912,B3_31,0.014
,,283.2424,B1_14,0.024
,,283.27104,B2_33,0.021
,,283.45808,B3_21,0.018
,,283.4772,B1_14,0.023
,,283.59032,B3_21,0.015
,,283.62696,B3_21,0.017
,,283.6792,B3_11,0.014
,,283.72696,B1_14,0.017
,,283.7988,B1_11,0.029
,,283.84784,B3_21,0.015
,,283.95112,B3_21,0.018
,,284.19384,B1_14,0.015
,,284.21704,B3_21,0.013
,,284.2216,B3_11,0.013
,,284.25416,B3_13,0.014
,,284.26864,B3_21,0.015
,,284.35392,B3_41,0.012
,,284.35472,B3_32,0.019
,,284.42512,B1_43,0.011
,,284.45352,B2_13,0.021
,,284.61712,B1_43,0.016
,,284.69824,B1_14,0.017
,,284.8344,B1_43,0.013
,,284.86672,B1_43,0.012
,,284.96728,B1_43,0.013
,,285.07888,B1_43,0.012
,,285.25152,B1_43,0.013
,,285.27216,B3_41,0.012
,,285.27312,B3_32,0.016
,,285.53312,B1_14,0.017
,,285.79736,B1_11,0.026
,,285.93496,B3_21,0.016
,,285.97664,B1_43,0.011
,,286.0188,B5_21,0.014
,,286.1428,B5_21,0.014
,,286.18472,B5_21,0.017
,,286.2256,B5_21,0.014
,,286.26264,B5_21,0.014
,,286.29208,B3_13,0.015
,,286.2932,B1_44,0.012
,,286.346,B5_21,0.015
,,286.3924,B5_21,0.015
,,286.41992,B3_34,0.013
,,286.43432,B5_21,0.014
,,286.4828,B5_21,0.013
,,286.53312,B5_21,0.012
,,286.57472,B5_21,0.014
,,286.59696,B1_12,0.015
,,286.61688,B3_13,0.012
,,286.6212,B1_12,0.013
,,286.6232,B5_21,0.013
,,286.67312,B5_21,0.017
,,286.7268,B5_21,0.014
,,286.73448,B1_43,0.012
,,286.78904,B5_21,0.017
,,286.8488,B5_21,0.017
,,286.8944,B3_21,0.015
,,286.89848,B5_21,0.016
,,286.95504,B5_21,0.015
,,287.00992,B5_21,0.015
,,287.02488,B3_32,0.014
,,287.12448,B5_21,0.015
,,287.16336,B3_31,0.014
,,287.23632,B5_21,0.014
,,287.25424,B3_21,0.013
,,287.28584,B5_21,0.012
,,287.5188,B3_21,0.013
,,288.15352,B3_21,0.013
,,288.304,B3_13,0.013
,,288.37152,B3_14,0.016
,,288.49384,B3_21,0.018
,,288.50416,B3_11,0.02
,,288.5404,B1_11,0.028
,,288.58096,B3_13,0.016
,,288.60112,B2_33,0.026
,,288.83048,B1_12,0.028
,,289.36568,B3_11,0.011
,,289.49312,B3_21,0.013
,,289.496,B2_13,0.03
,,289.75832,B3_21,0.015
,,289.97376,B3_21,0.014
,,290.20256,B3_21,0.014
,,290.26088,B3_14,0.019
,,290.32384,B3_21,0.014
,,290.32672,B2_13,0.015
,,290.43576,B3_21,0.017
,,290.6616,B3_13,0.014
,,290.94088,B1_43,0.012
,,290.94352,B3_21,0.013
,,290.98336,B1_14,0.023
,,291.10392,B3_11,0.015
,,291.23184,B3_32,0.018
,,291.23536,B3_44,0.022
,,291.27256,B3_11,0.018
,,291.48512,B1_11,0.03
,,291.5136,B1_14,0.013
,,291.55184,B3_13,0.014
,,291.58392,B3_31,0.017
,,291.7076,B1_13,0.017
,,291.82328,B3_44,0.016
,,291.86544,B3_24,0.024
,,292.12792,B3_14,0.02
,,292.1448,B1_43,0.012
,,292.16984,B2_42,0.02
,,292.2988,B1_43,0.011
,,292.36792,B1_43,0.013
,,292.5,B1_43,0.015
,,292.61112,B2_33,0.027
,,292.65648,B3_21,0.013
,,292.7384,B3_21,0.014
,,292.83848,B3_21,0.012
,,293.00896,B1_11,0.015
,,293.65928,B1_13,0.014
,,293.66,B1_43,0.014
,,293.76048,B2_42,0.012
,,293.88648,B3_44,0.017
,,294.01288,B3_21,0.013
,,294.16896,B3_34,0.013
,,294.18648,B1_14,0.022
,,294.44224,B3_32,0.016
,,294.5236,B1_43,0.012
,,294.55944,B1_14,0.02
,,294.81984,B3_34,0.014
,,294.95696,B1_43,0.013
,,295.01704,B1_11,0.028
,,295.1292,B2_42,0.012
,,295.23568,B3_31,0.015
,,295.31168,B1_43,0.01
,,295.37216,B3_22,0.013
,,295.8792,B3_31,0.019
,,296.11672,B2_33,0.019
,,296.18928,B1_14,0.017
,,296.46024,B1_13,0.016
,,296.46376,B1_14,0.016
,,296.50816,B3_21,0.016
,,296.52424,B3_41,0.012
,,296.5292,B3_42,0.018
,,296.66312,B1_14,0.016
,,296.86976,B1_14,0.017
,,296.93056,B3_34,0.013
,,296.99072,B3_21,0.016
,,297.03792,B3_34,0.014
,,297.1184,B3_21,0.019
,,297.14104,B1_14,0.021
,,297.22672,B1_21,0.012
,,297.37272,B3_21,0.015
,,297.62416,B3_21,0.014
,,297.74848,B3_21,0.015
,,297.79584,B3_31,0.018
,,297.81992,B3_21,0.012
,,297.89304,B3_22,0.014
,,297.97104,B3_13,0.014
,,298.24816,B3_21,0.018
,,298.54368,B3_11,0.02
,,298.62952,B1_14,0.014
,,298.67912,B3_24,0.014
,,298.87344,B3_21,0.014
,,298.94672,B1_14,0.015
,,299.03984,B3_11,0.011
,,299.4744,B3_11,0.011
,,299.49992,B1_14,0.015
,,299.5544,B3_11,0.015
,,299.72408,B1_43,0.01
,,299.72976,B3_11,0.027
,,299.73016,B3_12,0.012
,,299.7316,B3_14,0.018
,,299.73216,B3_13,0.019
,,299.7368,B3_13,0.018
,,299.73704,B3_12,0.012
,,299.74056,B3_12,0.024
,,299.74088,B3_13,0.043
,,299.74568,B3_42,0.019
,,299.74632,B3_13,0.013
,,299.77376,B3_13,0.024
,,299.77544,B3_21,0.016
,,299.77896,B3_34,0.013
,,299.96104,B4_24,0.014
,,300.01888,B3_13,0.031
,,300.02056,B3_21,0.018
,,300.17128,B1_32,0.013
,,300.22352,B1_14,0.016
,,300.36808,B3_13,0.026
,,300.36976,B3_21,0.016
,,300.46096,B2_22,0.012
,,300.72504,B3_34,0.013
,,300.77392,B3_13,0.025
,,300.7756,B3_21,0.015
,,301.02088,B1_43,0.013
,,301.02536,B1_14,0.016
,,301.08136,B1_43,0.013
,,301.13072,B1_43,0.01
,,301.14,B3_21,0.017
,,301.23824,B3_21,0.016
,,301.31096,B1_14,0.016
,,301.39856,B3_21,0.015
,,301.48152,B3_21,0.014
,,301.60392,B1_11,0.028
,,301.62512,B1_14,0.015
,,301.73736,B3_21,0.014
,,301.99768,B1_43,0.012
,,302.2852,B3_13,0.016
,,302.81872,B3_13,0.015
,,303.04808,B1_11,0.027
,,303.15048,B1_43,0.011
,,303.19536,B1_43,0.012
,,303.34384,B3_32,0.019
,,303.70056,B3_11,0.013
,,303.79032,B1_14,0.017
,,303.794,B1_43,0.013
,,303.8088,B3_21,0.015
,,303.93832,B3_32,0.013
,,304.04376,B1_11,0.027
,,304.13112,B3_22,0.016
,,304.38304,B2_13,0.014
,,304.4132,B1_43,0.013
,,304.50024,B2_13,0.015
,,304.51168,B3_21,0.015
,,304.51616,B2_33,0.025
,,304.64784,B2_13,0.015
,,304.79568,B3_41,0.009
,,304.906,B3_32,0.014
,,305.17728,B3_11,0.016
,,305.36208,B3_13,0.015
,,305.81248,B1_43,0.013
,,305.83832,B1_14,0.015
,,305.8504,B2_33,0.027
,,305.94912,B3_34,0.014
,,305.98808,B1_43,0.014
,,306.0592,B3_34,0.012
,,306.2732,B1_14,0.015
,,306.30912,B3_24,0.028
,,306.72104,B3_44,0.018
,,306.78832,B3_21,0.013
,,306.90024,B3_21,0.014
,,307.0732,B3_21,0.017
,,307.13856,B3_11,0.019
,,307.16536,B3_21,0.018
,,307.27104,B3_21,0.014
,,307.3628,B1_11,0.025
,,307.46504,B1_13,0.014
,,307.56928,B3_21,0.012
,,307.60376,B1_14,0.017
,,307.82144,B3_21,0.014
,,307.87712,B3_13,0.016
,,307.91352,B1_14,0.017
,,307.95832,B3_14,0.021
,,308.10088,B1_43,0.011
,,308.26784,B3_11,0.016
,,308.49016,B1_13,0.017
,,308.52704,B3_11,0.018
,,308.81,B1_14,0.011
,,308.96344,B3_14,0.014
,,309.26424,B1_44,0.012
,,309.6488,B3_24,0.024
,,309.65128,B1_11,0.026
,,309.89056,B3_14,0.015
,,310.11968,B1_14,0.019
,,310.12816,B3_21,0.015
,,310.12848,B3_31,0.014
,,310.37608,B3_21,0.012
,,310.38368,B2_33,0.021
,,310.59304,B1_12,0.026
,,310.75784,B1_11,0.024
,,311.10192,B1_14,0.018
,,311.19632,B3_11,0.015
,,311.21504,B3_11,0.015
,,311.26864,B3_11,0.015
,,311.27264,B2_42,0.016
,,311.29776,B3_11,0.016
,,311.35584,B3_11,0.016
,,311.3944,B3_11,0.016
,,311.73248,B1_24,0.013
,,311.80496,B1_43,0.012
,,312.08376,B1_44,0.012
,,312.21408,B3_14,0.016
,,312.3232,B3_21,0.012
,,312.61424,B3_21,0.013
,,312.70064,B3_32,0.014
,,312.7076,B3_21,0.015
,,312.78032,B3_21,0.013
,,312.82768,B1_43,0.011
,,312.86632,B3_21,0.012
,,313.22928,B1_11,0.022
,,313.27728,B3_14,0.018
,,313.32072,B3_14,0.02
,,313.36888,B3_14,0.016
,,313.38536,B3_33,0.018
,,313.45896,B3_21,0.015
,,313.4988,B3_14,0.018
,,313.55848,B3_13,0.013
,,313.61544,B3_14,0.018
,,313.65008,B3_11,0.014
,,313.68096,B3_13,0.014
,,313.68552,B3_21,0.017
,,313.7044,B3_14,0.015
,,313.71808,B3_21,0.015
,,313.75912,B3_21,0.015
,,314.06336,B3_21,0.015
,,314.21288,B3_43,0.015
,,314.27128,B2_33,0.021
,,314.35584,B2_33,0.022
,,314.81408,B3_34,0.013
,,315.1632,B3_34,0.013
,,315.242,B3_34,0.016
,,315.45064,B3_21,0.015
,,315.48704,B1_14,0.012
,,315.49128,B3_34,0.015
,,315.5308,B3_21,0.015
,,315.6084,B3_34,0.014
,,315.66776,B3_32,0.016
,,315.77464,B3_34,0.015
,,315.792,B3_21,0.014
,,315.92344,B3_21,0.012
,,316.01048,B3_21,0.016
,,316.21968,B1_43,0.011
,,316.2236,B3_13,0.015
,,316.67768,B1_43,0.012
,,316.95616,B3_44,0.017
,,316.98744,B1_14,0.02
,,317.44288,B1_14,0.016
,,317.45424,B6_23,0.017
,,317.61,B1_43,0.011
,,317.71408,B1_43,0.014
,,317.7508,B1_14,0.022
,,317.7812,B3_21,0.016
,,317.78944,B3_21,0.012
,,317.8072,B1_43,0.013
,,317.81664,B3_14,0.012
,,317.84784,B3_21,0.017
,,317.88264,B1_43,0.012
,,317.96144,B2_13,0.014
,,318.1524,B1_43,0.011
,,318.2192,B1_43,0.013
,,318.26976,B3_21,0.015
,,318.27184,B1_14,0.017
,,318.29,B1_43,0.013
,,318.33424,B1_12,0.013
,,318.41856,B3_21,0.014
,,318.89808,B3_33,0.02
,,319.08728,B1_44,0.012
,,319.40152,B1_31,0.014
,,319.51344,B3_21,0.013
,,319.642,B1_14,0.017
,,319.78432,B3_11,0.014
,,319.99488,B2_13,0.015
,,320.07504,B3_13,0.014
,,320.0808,B1_43,0.013
,,320.6244,B1_43,0.01
,,320.88152,B3_41,0.009
,,321.18208,B1_14,0.016
,,321.22136,B3_42,0.016
,,321.22296,B3_13,0.016
,,321.22464,B3_21,0.016
,,321.22984,B3_12,0.018
,,321.22992,B3_13,0.035
,,321.23616,B3_42,0.016
,,321.24696,B3_22,0.014
,,321.24872,B3_41,0.01
,,321.24944,B3_32,0.012
,,321.25096,B3_13,0.025
,,321.25264,B3_21,0.017
,,321.34992,B3_31,0.016
,,321.54568,B3_13,0.026
,,321.54736,B3_21,0.018
,,321.72288,B3_11,0.015
,,321.73392,B1_14,0.017
,,321.76528,B3_21,0.015
,,321.86424,B3_13,0.028
,,321.86592,B3_21,0.018
,,321.88872,B3_21,0.017
,,322.09728,B3_21,0.014
,,322.25848,B3_21,0.016
,,322.28008,B3_13,0.029
,,322.28176,B3_21,0.02
,,322.41368,B3_11,0.019
,,322.49048,B3_13,0.014
,,322.5204,B3_21,0.013
,,322.768,B3_32,0.02
,,322.9444,B1_14,0.016
,,323.07168,B3_21,0.022
,,323.23832,B3_11,0.015
,,323.6316,B3_21,0.018
,,323.704,B1_24,0.017
,,323.70736,B1_24,0.017
,,323.71272,B1_14,0.018
,,323.71568,B1_43,0.011
,,323.71656,B1_24,0.021
,,323.71968,B1_14,0.015
,,323.97328,B3_21,0.015
,,323.98656,B3_11,0.017
,,324.002,B1_43,0.015
,,324.05664,B3_11,0.014
,,324.10976,B1_14,0.019
,,324.1448,B2_33,0.026
,,324.1796,B3_21,0.016
,,324.24648,B3_21,0.015
,,324.38832,B1_43,0.012
,,324.426,B1_43,0.014
,,324.68,B1_13,0.013
,,324.81336,B3_31,0.019
,,324.8352,B2_33,0.023
,,324.86448,B1_43,0.015
,,325.05624,B1_14,0.015
,,325.17296,B3_21,0.014
,,325.18776,B1_14,0.018
,,325.37976,B3_11,0.02
,,325.39696,B3_11,0.017
,,325.80432,B1_14,0.014
,,326.08328,B1_43,0.012
,,326.22392,B1_43,0.013
,,326.49376,B3_34,0.016
,,326.62872,B3_34,0.014
,,326.79152,B1_14,0.016
,,326.816,B3_31,0.017
,,326.986,B1_11,0.014
,,326.98744,B3_14,0.018
,,326.99496,B3_13,0.014
,,327.24328,B3_21,0.014
,,327.38496,B3_21,0.014
,,327.5088,B3_11,0.019
,,327.95632,B3_21,0.022
,,328.02896,B3_13,0.015
,,328.03456,B2_33,0.021
,,328.20288,B3_11,0.02
,,328.222,B2_33,0.021
,,328.61344,B5_21,0.014
,,328.82456,B5_21,0.013
,,328.89832,B5_21,0.013
,,328.94008,B5_21,0.016
,,328.98128,B5_21,0.018
,,329.03552,B5_21,0.017
,,329.07904,B5_21,0.012
,,329.13144,B5_21,0.014
,,329.22384,B5_21,0.013
,,329.2852,B5_21,0.014
,,329.38616,B5_21,0.016
,,329.44056,B5_21,0.016
,,329.54336,B5_21,0.015
,,329.57064,B3_21,0.015
,,329.5944,B5_21,0.015
,,329.652,B5_21,0.013
,,329.99768,B1_14,0.023
,,330.74928,B3_44,0.017
,,330.75752,B1_14,0.019
,,331.13592,B1_14,0.019
,,331.30216,B2_33,0.028
,,331.38256,B1_14,0.017
,,331.47352,B3_34,0.013
,,331.51224,B3_11,0.013
,,331.5368,B3_11,0.02
,,331.69232,B1_14,0.019
,,331.89264,B2_33,0.022
,,332.18456,B1_31,0.011
,,332.19592,B1_14,0.017
,,332.25104,B1_43,0.013
,,332.58648,B3_24,0.028
,,332.88184,B1_43,0.012
,,333.06728,B2_33,0.015
,,333.36824,B3_34,0.013
,,333.432,B3_34,0.014
,,333.44808,B1_43,0.012
,,333.49824,B3_33,0.021
,,333.65208,B3_34,0.013
,,333.97016,B3_34,0.016
,,334.29328,B3_34,0.018
,,334.30472,B3_31,0.016
,,334.43896,B3_34,0.013
,,334.55424,B3_13,0.011
,,334.56712,B1_43,0.011
,,335.55184,B1_43,0.014
,,335.73376,B3_11,0.019
,,335.97192,B3_11,0.016
,,335.99648,B2_33,0.021
,,336.38552,B3_14,0.017
,,336.63656,B1_14,0.011
,,336.6892,B3_21,0.015
,,336.948,B3_21,0.014
,,337.1708,B3_21,0.012
,,337.39184,B3_41,0.01
,,337.43856,B3_11,0.011
,,337.48368,B3_21,0.012
,,337.56992,B3_13,0.015
,,338.0732,B3_43,0.013
,,338.27448,B1_11,0.027
,,338.28624,B2_33,0.023
,,338.29072,B3_21,0.017
,,338.32352,B3_13,0.012
,,338.36784,B3_11,0.016
,,338.37304,B2_33,0.021
,,338.3904,B3_11,0.015
,,338.42552,B3_11,0.016
,,338.44488,B3_41,0.011
,,338.50472,B3_11,0.012
,,338.928,B1_43,0.01
,,339.2644,B1_14,0.022
,,339.47888,B3_21,0.022
,,339.48704,B3_13,0.013
,,339.54464,B3_21,0.012
,,339.59016,B1_14,0.02
,,339.60664,B3_21,0.013
,,339.6536,B3_21,0.014
,,339.86336,B3_43,0.015
,,340.05624,B3_21,0.014
,,340.06504,B1_14,0.017
,,340.46336,B3_11,0.015
,,340.51304,B3_44,0.018
,,340.65344,B1_11,0.014
,,340.7012,B1_14,0.017
,,340.83952,B1_43,0.011
,,340.87,B3_21,0.014
,,340.93896,B3_34,0.012
,,341.00656,B3_21,0.014
,,341.08816,B1_14,0.017
,,341.18896,B3_21,0.015
,,341.25192,B3_34,0.014
,,341.32424,B3_21,0.014
,,341.56376,B1_14,0.017
,,341.76536,B3_13,0.013
,,341.822,B1_14,0.015
,,341.91248,B3_34,0.014
,,342.1468,B1_14,0.016
,,342.14992,B2_42,0.014
,,342.48696,B3_13,0.013
,,342.5748,B1_14,0.016
,,342.7048,B3_11,0.018
,,342.8892,B3_13,0.014
,,343.05944,B3_21,0.014
,,343.08808,B1_14,0.016
,,343.20888,B3_21,0.015
,,343.392,B1_14,0.014
,,343.41208,B3_21,0.014
,,343.52344,B3_32,0.015
,,343.77464,B2_33,0.026
,,343.786,B3_21,0.013
,,343.86344,B3_21,0.018
,,344.53176,B3_21,0.015
,,344.5944,B3_11,0.014
,,344.61984,B3_21,0.016
,,344.9836,B3_11,0.014
,,345.02168,B3_11,0.015
,,345.09656,B1_14,0.019
,,345.21616,B3_21,0.013
,,345.49664,B1_43,0.011
,,345.62576,B1_14,0.012
,,346.0364,B3_31,0.015
,,346.27016,B1_43,0.01
,,346.27384,B3_41,0.01
,,346.27464,B3_32,0.018
,,346.2832,B1_13,0.016
,,346.31536,B1_14,0.015
,,346.6616,B1_43,0.012
,,346.94224,B1_14,0.017
,,347.0068,B1_24,0.02
,,347.04248,B3_11,0.015
,,347.10288,B2_33,0.025
,,347.53104,B1_14,0.016
,,347.87976,B3_21,0.016
,,347.96192,B3_24,0.023
,,348.00688,B3_21,0.014
,,348.31456,B3_21,0.019
,,348.4428,B3_21,0.012
,,348.51144,B3_21,0.015
,,348.61136,B1_14,0.018
,,348.64384,B1_14,0.016
,,348.66472,B3_11,0.013
,,348.67336,B2_42,0.014
,,348.81424,B3_21,0.017
,,348.94464,B3_11,0.022
,,348.95288,B1_11,0.023
,,349.04232,B3_41,0.011
,,349.04312,B3_32,0.015
,,349.0432,B1_14,0.016
,,349.06856,B1_43,0.012
,,349.87656,B1_11,0.028
,,350.17168,B3_11,0.019
,,350.33416,B3_14,0.023
,,350.40016,B3_14,0.022
,,350.4484,B3_14,0.018
,,350.54552,B3_14,0.02
,,350.6112,B3_14,0.019
,,350.64792,B3_21,0.018
,,350.87392,B3_21,0.017
,,350.89352,B1_14,0.02
,,350.93936,B3_11,0.015
,,350.95712,B1_13,0.012
,,351.2588,B3_21,0.014
,,351.28752,B1_14,0.016
,,351.40312,B1_11,0.029
,,351.44056,B3_14,0.015
,,351.60704,B1_14,0.017
,,351.63608,B1_43,0.012
,,351.86152,B2_33,0.021
,,351.9292,B1_14,0.016
,,352.00144,B3_11,0.015
,,352.12184,B3_11,0.012
,,352.2348,B3_14,0.015
,,352.67672,B3_21,0.019
,,353.78408,B3_11,0.014
,,354.1668,B3_13,0.015
,,354.17104,B3_41,0.009
,,354.17256,B3_14,0.014
,,354.17304,B3_12,0.025
,,354.17336,B3_13,0.035
,,354.17552,B3_42,0.019
,,354.17704,B3_13,0.018
,,354.17808,B3_12,0.015
,,354.1792,B3_23,0.014
,,354.17944,B3_22,0.013
,,354.19136,B3_13,0.023
,,354.19848,B3_24,0.025
,,354.2192,B3_13,0.026
,,354.22104,B3_21,0.016
,,354.47168,B3_21,0.014
,,354.49976,B3_12,0.01
,,354.5032,B3_13,0.029
,,354.50496,B3_21,0.018
,,354.63712,B3_21,0.016
,,354.64904,B1_43,0.01
,,354.68416,B3_21,0.018
,,354.69104,B3_44,0.016
,,354.71648,B3_21,0.014
,,354.80352,B3_21,0.014
,,354.898,B3_21,0.014
,,354.89832,B3_31,0.017
,,354.94672,B3_21,0.016
,,354.99624,B3_11,0.012
,,355.07792,B3_21,0.018
,,355.27784,B3_31,0.017
,,355.44856,B3_21,0.016
,,355.726,B3_11,0.013
,,355.99088,B3_41,0.009
,,355.99176,B3_32,0.017
,,356.26936,B3_41,0.008
,,356.52632,B3_13,0.016
,,356.5384,B1_43,0.011
,,356.76728,B3_31,0.015
,,356.81352,B3_21,0.014
,,357.0448,B3_11,0.019
,,357.09912,B1_43,0.012
,,357.63752,B1_11,0.019
,,357.69824,B2_33,0.027
,,357.90216,B1_14,0.024
,,358.20712,B3_21,0.013
,,358.24976,B1_14,0.015
,,358.36632,B3_31,0.017
,,358.41912,B1_11,0.013
,,358.47472,B1_24,0.019
,,358.51616,B3_21,0.013
,,358.5764,B1_14,0.02
,,358.792,B3_21,0.013
,,358.83624,B2_33,0.014
,,358.84072,B1_14,0.017
,,358.90288,B3_11,0.01
,,358.93256,B3_13,0.013
,,358.93864,B3_44,0.016
,,358.95192,B3_21,0.016
,,359.0808,B3_21,0.012
,,359.204,B3_21,0.014
,,359.26712,B1_43,0.014
,,359.4076,B1_43,0.014
,,359.42992,B3_41,0.009
,,359.50896,B3_21,0.014
,,359.52616,B1_43,0.012
,,359.57688,B1_43,0.012
,,359.63024,B3_34,0.013
,,359.91032,B2_33,0.023
,,359.97344,B1_43,0.012
,,359.98336,B1_43,0.012
,,360.1668,B1_43,0.013
,,360.26568,B1_43,0.011
,,360.26824,B3_11,0.018
,,360.57176,B1_43,0.015
,,360.8736,B1_43,0.012
,,361.05992,B3_13,0.013
,,361.08792,B3_31,0.016
,,361.59176,B1_43,0.013
,,361.64496,B1_14,0.021
,,361.65544,B3_31,0.014
,,361.72824,B1_43,0.013
,,361.73216,B3_11,0.019
,,361.80096,B1_43,0.011
,,361.94856,B1_43,0.012
,,362.188,B3_31,0.019
,,362.28696,B3_22,0.014
,,362.40416,B3_11,0.02
,,362.45584,B3_13,0.015
,,362.55224,B1_43,0.011
,,363.13592,B1_14,0.017
,,363.4276,B3_11,0.018
,,363.4924,B3_21,0.015
,,363.532,B2_42,0.015
,,363.57528,B3_21,0.016
,,363.71616,B1_14,0.019
,,363.98088,B1_14,0.017
,,364.002,B3_21,0.012
,,364.19728,B1_43,0.01
,,364.20824,B1_14,0.015
,,364.21688,B3_11,0.014
,,364.29248,B1_43,0.015
,,364.60032,B3_13,0.014
,,364.67232,B1_14,0.013
,,364.8024,B1_14,0.015
,,364.82256,B1_44,0.014
,,364.97008,B3_24,0.014
,,365.00264,B1_13,0.013
,,365.04232,B1_43,0.013
,,365.44016,B3_32,0.017
,,365.48408,B3_31,0.017
,,365.5424,B1_44,0.016
,,365.92584,B1_43,0.012
,,365.96248,B3_11,0.012
,,366.25792,B1_43,0.011
,,366.94976,B3_21,0.013
,,367.2212,B3_11,0.017
,,367.24424,B3_21,0.014
,,367.37944,B3_21,0.016
,,367.4756,B3_11,0.019
,,367.52368,B3_11,0.018
,,367.71944,B2_33,0.022
,,367.74688,B3_21,0.014
,,367.78464,B1_14,0.015
,,367.828,B1_14,0.011
,,367.89752,B3_31,0.016
,,367.92864,B1_24,0.019
,,368.29984,B1_11,0.012
,,368.31344,B3_13,0.017
,,368.31456,B3_23,0.013
,,368.32144,B3_12,0.014
,,368.44552,B3_21,0.014
,,369.03424,B1_43,0.013
,,369.2972,B3_14,0.021
,,369.66192,B3_21,0.018
,,369.7132,B3_21,0.013
,,369.75336,B3_21,0.018
,,370.12848,B3_31,0.016
,,370.35576,B1_14,0.011
,,370.62888,B1_43,0.012
,,370.75888,B3_34,0.011
,,370.79224,B1_14,0.019
,,370.86896,B3_34,0.013
,,370.89632,B1_14,0.014
,,371.23584,B1_14,0.017
,,371.32864,B3_34,0.015
,,371.344,B1_43,0.012
,,371.75648,B3_34,0.012
,,371.89424,B3_34,0.013
,,371.94944,B3_22,0.013
,,372.07856,B1_14,0.016
,,372.1012,B1_43,0.013
,,372.29424,B5_21,0.013
,,372.36384,B5_21,0.014
,,372.38704,B3_21,0.012
,,372.39368,B5_21,0.015
,,372.40328,B3_14,0.016
,,372.42928,B5_21,0.014
,,372.4636,B5_21,0.011
,,372.49856,B5_21,0.018
