Investigator,ghislaine,Time (s),Electrode,Amplitude(mV),,,,,,,,,,,,,,,,,,,,
,,113.93616,A5_13,0.04,,,,,,,,,,,,,,,,,,,,
,,113.96544,B6_23,0.024,,,,,,,,,,,,,,,,,,,,
,,113.98072,C2_33,0.012,,,,,,,,,,,,,,,,,,,,
,,113.99576,A2_33,0.017,,,,,,,,,,,,,,,,,,,,
,,114.02728,C1_24,0.022,,,,,,,,,,,,,,,,,,,,
,,114.03104,C2_33,0.022,,,,,,,,,,,,,,,,,,,,
,,114.10896,A5_13,0.04,,,,,,,,,,,,,,,,,,,,
,,114.10976,A5_14,0.021,,,,,,,,,,,,,,,,,,,,
,,114.18456,A1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,114.1944,C1_33,0.023,,,,,,,,,,,,,,,,,,,,
,,114.27528,A5_13,0.035,,,,,,,,,,,,,,,,,,,,
,,114.27608,A5_14,0.017,,,,,,,,,,,,,,,,,,,,
,,114.30104,C1_33,0.018,,,,,,,,,,,,,,,,,,,,
,,114.45936,A5_13,0.036,,,,,,,,,,,,,,,,,,,,
,,114.45968,C1_33,0.025,,,,,,,,,,,,,,,,,,,,
,,114.47168,A1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,114.60992,C2_33,0.019,,,,,,,,,,,,,,,,,,,,
,,114.63696,A5_13,0.035,,,,,,,,,,,,,,,,,,,,
,,114.63744,A5_14,0.021,,,,,,,,,,,,,,,,,,,,
,,114.66448,A5_24,0.028,,,,,,,,,,,,,,,,,,,,
,,114.66496,A5_23,0.029,,,,,,,,,,,,,,,,,,,,
,,114.77408,C1_24,0.019,,,,,,,,,,,,,,,,,,,,
,,114.80304,A1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,114.80808,A6_31,0.017,,,,,,,,,,,,,,,,,,,,
,,114.8156,A5_13,0.036,,,,,,,,,,,,,,,,,,,,
,,114.8164,A5_14,0.021,,,,,,,,,,,,,,,,,,,,
,,114.95272,A5_12,0.018,,,,,,,,,,,,,,,,,,,,
,,114.99352,A5_13,0.039,,,,,,,,,,,,,,,,,,,,
,,114.99424,A5_14,0.02,,,,,,,,,,,,,,,,,,,,
,,115.01624,C2_33,0.021,,,,,,,,,,,,,,,,,,,,
,,115.04288,C1_12,0.017,,,,,,,,,,,,,,,,,,,,
,,115.06696,A1_31,0.022,,,,,,,,,,,,,,,,,,,,
,,115.08696,A6_44,0.02,,,,,,,,,,,,,,,,,,,,
,,115.16264,A5_13,0.037,,,,,,,,,,,,,,,,,,,,
,,115.16336,A5_14,0.017,,,,,,,,,,,,,,,,,,,,
,,115.17256,A1_31,0.015,,,,,,,,,,,,,,,,,,,,
,,115.30432,C2_33,0.02,,,,,,,,,,,,,,,,,,,,
,,115.31632,B6_23,0.023,,,,,,,,,,,,,,,,,,,,
,,115.33984,A1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,115.34048,A5_13,0.039,,,,,,,,,,,,,,,,,,,,
,,115.3412,A5_14,0.022,,,,,,,,,,,,,,,,,,,,
,,115.5184,A5_13,0.037,,,,,,,,,,,,,,,,,,,,
,,115.51912,A5_14,0.018,,,,,,,,,,,,,,,,,,,,
,,115.53312,C2_33,0.011,,,,,,,,,,,,,,,,,,,,
,,115.54288,C1_33,0.013,,,,,,,,,,,,,,,,,,,,
,,115.54872,A1_31,0.017,,,,,,,,,,,,,,,,,,,,
,,115.64088,A1_31,0.017,,,,,,,,,,,,,,,,,,,,
,,115.6432,C2_33,0.012,,,,,,,,,,,,,,,,,,,,
,,115.67712,A1_21,0.016,,,,,,,,,,,,,,,,,,,,
,,115.69472,A5_13,0.038,,,,,,,,,,,,,,,,,,,,
,,115.69544,A5_14,0.019,,,,,,,,,,,,,,,,,,,,
,,115.72,C1_34,0.023,,,,,,,,,,,,,,,,,,,,
,,115.72552,A1_21,0.015,,,,,,,,,,,,,,,,,,,,
,,115.75792,C2_33,0.02,,,,,,,,,,,,,,,,,,,,
,,115.80232,C1_24,0.021,,,,,,,,,,,,,,,,,,,,
,,115.846,A2_33,0.019,,,,,,,,,,,,,,,,,,,,
,,115.87992,A1_31,0.027,,,,,,,,,,,,,,,,,,,,
,,115.88072,B1_22,0.013,,,,,,,,,,,,,,,,,,,,
,,115.8812,B1_12,0.015,,,,,,,,,,,,,,,,,,,,
,,115.8852,B1_22,0.014,,,,,,,,,,,,,,,,,,,,
,,115.88784,A5_13,0.035,,,,,,,,,,,,,,,,,,,,
,,115.88856,A5_14,0.021,,,,,,,,,,,,,,,,,,,,
,,116.06504,A5_13,0.035,,,,,,,,,,,,,,,,,,,,
,,116.06576,A5_14,0.019,,,,,,,,,,,,,,,,,,,,
,,116.09432,A1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,116.1184,B6_11,0.019,,,,,,,,,,,,,,,,,,,,
,,116.1484,C2_33,0.019,,,,,,,,,,,,,,,,,,,,
,,116.24488,B1_32,0.016,,,,,,,,,,,,,,,,,,,,
,,116.25992,A5_13,0.035,,,,,,,,,,,,,,,,,,,,
,,116.26064,A5_14,0.018,,,,,,,,,,,,,,,,,,,,
,,116.31064,C2_33,0.019,,,,,,,,,,,,,,,,,,,,
,,116.33024,A6_21,0.022,,,,,,,,,,,,,,,,,,,,
,,116.34624,A1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,116.43016,A5_13,0.039,,,,,,,,,,,,,,,,,,,,
,,116.43072,A5_14,0.02,,,,,,,,,,,,,,,,,,,,
,,116.53664,B1_32,0.013,,,,,,,,,,,,,,,,,,,,
,,116.54312,A1_31,0.022,,,,,,,,,,,,,,,,,,,,
,,116.59,B1_13,0.017,,,,,,,,,,,,,,,,,,,,
,,116.60592,A5_13,0.037,,,,,,,,,,,,,,,,,,,,
,,116.63192,C1_33,0.026,,,,,,,,,,,,,,,,,,,,
,,116.68552,C2_33,0.022,,,,,,,,,,,,,,,,,,,,
,,116.70312,C1_33,0.019,,,,,,,,,,,,,,,,,,,,
,,116.71736,B1_32,0.015,,,,,,,,,,,,,,,,,,,,
,,116.76616,C2_31,0.02,,,,,,,,,,,,,,,,,,,,
,,116.7872,A5_13,0.037,,,,,,,,,,,,,,,,,,,,
,,116.788,A5_14,0.018,,,,,,,,,,,,,,,,,,,,
,,116.88016,A5_12,0.017,,,,,,,,,,,,,,,,,,,,
,,116.96344,A5_13,0.038,,,,,,,,,,,,,,,,,,,,
,,116.964,A5_14,0.021,,,,,,,,,,,,,,,,,,,,
,,117.0544,A1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,117.082,C1_24,0.022,,,,,,,,,,,,,,,,,,,,
,,117.09208,C2_33,0.018,,,,,,,,,,,,,,,,,,,,
,,117.13928,A5_13,0.035,,,,,,,,,,,,,,,,,,,,
,,117.14008,A5_14,0.016,,,,,,,,,,,,,,,,,,,,
,,117.30288,A1_31,0.014,,,,,,,,,,,,,,,,,,,,
,,117.32152,A5_13,0.038,,,,,,,,,,,,,,,,,,,,
,,117.32224,A5_14,0.02,,,,,,,,,,,,,,,,,,,,
,,117.33584,A1_31,0.027,,,,,,,,,,,,,,,,,,,,
,,117.39896,C2_33,0.018,,,,,,,,,,,,,,,,,,,,
,,117.50848,A5_13,0.039,,,,,,,,,,,,,,,,,,,,
,,117.5092,A5_14,0.021,,,,,,,,,,,,,,,,,,,,
,,117.5496,A5_12,0.018,,,,,,,,,,,,,,,,,,,,
,,117.65152,A1_24,0.017,,,,,,,,,,,,,,,,,,,,
,,117.65216,A1_33,0.017,,,,,,,,,,,,,,,,,,,,
,,117.67544,A1_31,0.018,,,,,,,,,,,,,,,,,,,,
,,117.68384,A5_13,0.039,,,,,,,,,,,,,,,,,,,,
,,117.68456,A5_14,0.018,,,,,,,,,,,,,,,,,,,,
,,117.69144,A1_33,0.013,,,,,,,,,,,,,,,,,,,,
,,117.83864,C2_33,0.02,,,,,,,,,,,,,,,,,,,,
,,117.8812,A5_13,0.038,,,,,,,,,,,,,,,,,,,,
,,117.88192,A5_14,0.018,,,,,,,,,,,,,,,,,,,,
,,118.00448,C1_33,0.024,,,,,,,,,,,,,,,,,,,,
,,118.03744,A1_31,0.019,,,,,,,,,,,,,,,,,,,,
,,118.04528,C1_32,0.018,,,,,,,,,,,,,,,,,,,,
,,118.04776,A6_11,0.068,,,,,,,,,,,,,,,,,,,,
,,118.0508,C2_33,0.015,,,,,,,,,,,,,,,,,,,,
,,118.06816,A5_13,0.036,,,,,,,,,,,,,,,,,,,,
,,118.06888,A5_14,0.017,,,,,,,,,,,,,,,,,,,,
,,118.12584,C1_33,0.019,,,,,,,,,,,,,,,,,,,,
,,118.18864,A1_31,0.016,,,,,,,,,,,,,,,,,,,,
,,118.224,C2_33,0.019,,,,,,,,,,,,,,,,,,,,
,,118.25736,A5_13,0.036,,,,,,,,,,,,,,,,,,,,
,,118.258,A5_14,0.019,,,,,,,,,,,,,,,,,,,,
,,118.35832,A1_31,0.022,,,,,,,,,,,,,,,,,,,,
,,118.40488,A6_12,0.019,,,,,,,,,,,,,,,,,,,,
,,118.41424,A2_32,0.022,,,,,,,,,,,,,,,,,,,,
,,118.43416,A5_13,0.038,,,,,,,,,,,,,,,,,,,,
,,118.43496,A5_14,0.017,,,,,,,,,,,,,,,,,,,,
,,118.51816,A6_44,0.019,,,,,,,,,,,,,,,,,,,,
,,118.53048,C1_32,0.015,,,,,,,,,,,,,,,,,,,,
,,118.61288,A5_13,0.037,,,,,,,,,,,,,,,,,,,,
,,118.6136,A5_14,0.018,,,,,,,,,,,,,,,,,,,,
,,118.7528,C2_33,0.015,,,,,,,,,,,,,,,,,,,,
,,118.79192,A5_13,0.037,,,,,,,,,,,,,,,,,,,,
,,118.79296,C2_33,0.02,,,,,,,,,,,,,,,,,,,,
,,118.89912,B1_12,0.021,,,,,,,,,,,,,,,,,,,,
,,118.95896,A1_31,0.025,,,,,,,,,,,,,,,,,,,,
,,118.97976,C1_33,0.019,,,,,,,,,,,,,,,,,,,,
,,118.98264,A5_13,0.04,,,,,,,,,,,,,,,,,,,,
,,118.98312,A5_14,0.02,,,,,,,,,,,,,,,,,,,,
,,119.02016,B6_23,0.022,,,,,,,,,,,,,,,,,,,,
,,119.1148,A6_12,0.027,,,,,,,,,,,,,,,,,,,,
,,119.11792,C2_33,0.018,,,,,,,,,,,,,,,,,,,,
,,119.13576,A6_12,0.012,,,,,,,,,,,,,,,,,,,,
,,119.17104,A5_13,0.038,,,,,,,,,,,,,,,,,,,,
,,119.17184,A5_14,0.02,,,,,,,,,,,,,,,,,,,,
,,119.18312,A6_21,0.022,,,,,,,,,,,,,,,,,,,,
,,119.21296,A1_31,0.019,,,,,,,,,,,,,,,,,,,,
,,119.21784,A6_11,0.07,,,,,,,,,,,,,,,,,,,,
,,119.25304,A6_11,0.07,,,,,,,,,,,,,,,,,,,,
,,119.25904,A6_43,0.017,,,,,,,,,,,,,,,,,,,,
,,119.2752,A6_12,0.02,,,,,,,,,,,,,,,,,,,,
,,119.27808,A6_21,0.023,,,,,,,,,,,,,,,,,,,,
,,119.28704,A6_21,0.023,,,,,,,,,,,,,,,,,,,,
,,119.29576,A6_31,0.018,,,,,,,,,,,,,,,,,,,,
,,119.30216,A6_12,0.022,,,,,,,,,,,,,,,,,,,,
,,119.3032,A6_11,0.017,,,,,,,,,,,,,,,,,,,,
,,119.30864,A6_43,0.023,,,,,,,,,,,,,,,,,,,,
,,119.3148,A6_12,0.016,,,,,,,,,,,,,,,,,,,,
,,119.31744,A6_21,0.019,,,,,,,,,,,,,,,,,,,,
,,119.32136,A6_12,0.018,,,,,,,,,,,,,,,,,,,,
,,119.32328,A6_11,0.024,,,,,,,,,,,,,,,,,,,,
,,119.32432,A2_32,0.024,,,,,,,,,,,,,,,,,,,,
,,119.32584,A6_11,0.032,,,,,,,,,,,,,,,,,,,,
,,119.33544,A6_11,0.021,,,,,,,,,,,,,,,,,,,,
,,119.336,A6_21,0.039,,,,,,,,,,,,,,,,,,,,
,,119.33968,A6_11,0.035,,,,,,,,,,,,,,,,,,,,
,,119.34176,A6_34,0.02,,,,,,,,,,,,,,,,,,,,
,,119.34176,A6_31,0.024,,,,,,,,,,,,,,,,,,,,
,,119.34464,A6_12,0.022,,,,,,,,,,,,,,,,,,,,
,,119.34808,A6_21,0.037,,,,,,,,,,,,,,,,,,,,
,,119.3504,A6_21,0.03,,,,,,,,,,,,,,,,,,,,
,,119.35232,A6_31,0.019,,,,,,,,,,,,,,,,,,,,
,,119.35504,A6_12,0.016,,,,,,,,,,,,,,,,,,,,
,,119.35552,A6_43,0.016,,,,,,,,,,,,,,,,,,,,
,,119.35592,A6_44,0.021,,,,,,,,,,,,,,,,,,,,
,,119.35704,A6_21,0.026,,,,,,,,,,,,,,,,,,,,
,,119.3608,A6_14,0.032,,,,,,,,,,,,,,,,,,,,
,,119.36104,A6_44,0.027,,,,,,,,,,,,,,,,,,,,
,,119.36136,A6_24,0.014,,,,,,,,,,,,,,,,,,,,
,,119.36192,A6_12,0.02,,,,,,,,,,,,,,,,,,,,
,,119.3644,B2_32,0.022,,,,,,,,,,,,,,,,,,,,
,,119.36448,A5_13,0.039,,,,,,,,,,,,,,,,,,,,
,,119.36472,A6_11,0.081,,,,,,,,,,,,,,,,,,,,
,,119.36568,A6_21,0.027,,,,,,,,,,,,,,,,,,,,
,,119.36616,A6_43,0.014,,,,,,,,,,,,,,,,,,,,
,,119.3684,A6_34,0.017,,,,,,,,,,,,,,,,,,,,
,,119.36856,A6_12,0.028,,,,,,,,,,,,,,,,,,,,
,,119.36888,A6_43,0.014,,,,,,,,,,,,,,,,,,,,
,,119.37024,A6_31,0.029,,,,,,,,,,,,,,,,,,,,
,,119.37152,A6_21,0.04,,,,,,,,,,,,,,,,,,,,
,,119.37272,A6_23,0.03,,,,,,,,,,,,,,,,,,,,
,,119.3756,A6_21,0.048,,,,,,,,,,,,,,,,,,,,
,,119.37752,A6_43,0.021,,,,,,,,,,,,,,,,,,,,
,,119.37768,A6_42,0.023,,,,,,,,,,,,,,,,,,,,
,,119.3784,A6_13,0.015,,,,,,,,,,,,,,,,,,,,
,,119.38016,A6_12,0.026,,,,,,,,,,,,,,,,,,,,
,,119.38048,A6_23,0.034,,,,,,,,,,,,,,,,,,,,
,,119.3832,A6_23,0.02,,,,,,,,,,,,,,,,,,,,
,,119.38352,A6_21,0.018,,,,,,,,,,,,,,,,,,,,
,,119.38656,A6_12,0.032,,,,,,,,,,,,,,,,,,,,
,,119.38776,A6_21,0.028,,,,,,,,,,,,,,,,,,,,
,,119.38848,A6_34,0.026,,,,,,,,,,,,,,,,,,,,
,,119.38848,A6_11,0.023,,,,,,,,,,,,,,,,,,,,
,,119.3888,A6_31,0.02,,,,,,,,,,,,,,,,,,,,
,,119.38904,A6_43,0.015,,,,,,,,,,,,,,,,,,,,
,,119.38904,A6_12,0.02,,,,,,,,,,,,,,,,,,,,
,,119.3916,A6_12,0.022,,,,,,,,,,,,,,,,,,,,
,,119.39232,A6_21,0.038,,,,,,,,,,,,,,,,,,,,
,,119.39264,A6_31,0.022,,,,,,,,,,,,,,,,,,,,
,,119.39424,A6_12,0.028,,,,,,,,,,,,,,,,,,,,
,,119.39456,A6_23,0.027,,,,,,,,,,,,,,,,,,,,
,,119.39624,A6_22,0.022,,,,,,,,,,,,,,,,,,,,
,,119.3964,A6_24,0.019,,,,,,,,,,,,,,,,,,,,
,,119.39656,A6_12,0.023,,,,,,,,,,,,,,,,,,,,
,,119.39728,A6_31,0.023,,,,,,,,,,,,,,,,,,,,
,,119.39776,A6_11,0.025,,,,,,,,,,,,,,,,,,,,
,,119.39888,A6_33,0.016,,,,,,,,,,,,,,,,,,,,
,,119.39896,A6_44,0.018,,,,,,,,,,,,,,,,,,,,
,,119.4,A6_31,0.027,,,,,,,,,,,,,,,,,,,,
,,119.40136,A6_44,0.028,,,,,,,,,,,,,,,,,,,,
,,119.40208,A6_23,0.023,,,,,,,,,,,,,,,,,,,,
,,119.40288,A6_12,0.023,,,,,,,,,,,,,,,,,,,,
,,119.40328,A6_43,0.014,,,,,,,,,,,,,,,,,,,,
,,119.40376,A6_33,0.017,,,,,,,,,,,,,,,,,,,,
,,119.40384,A6_21,0.037,,,,,,,,,,,,,,,,,,,,
,,119.40616,A6_12,0.016,,,,,,,,,,,,,,,,,,,,
,,119.40696,A6_11,0.068,,,,,,,,,,,,,,,,,,,,
,,119.40856,A6_44,0.024,,,,,,,,,,,,,,,,,,,,
,,119.40856,A6_43,0.022,,,,,,,,,,,,,,,,,,,,
,,119.40856,A6_34,0.027,,,,,,,,,,,,,,,,,,,,
,,119.40864,A6_12,0.02,,,,,,,,,,,,,,,,,,,,
,,119.40944,A6_33,0.018,,,,,,,,,,,,,,,,,,,,
,,119.41048,A6_14,0.032,,,,,,,,,,,,,,,,,,,,
,,119.412,A6_11,0.125,,,,,,,,,,,,,,,,,,,,
,,119.41264,A6_31,0.025,,,,,,,,,,,,,,,,,,,,
,,119.4128,A6_12,0.024,,,,,,,,,,,,,,,,,,,,
,,119.41328,A6_21,0.049,,,,,,,,,,,,,,,,,,,,
,,119.41456,A6_34,0.02,,,,,,,,,,,,,,,,,,,,
,,119.41576,A6_33,0.022,,,,,,,,,,,,,,,,,,,,
,,119.41584,A6_23,0.028,,,,,,,,,,,,,,,,,,,,
,,119.4168,A6_44,0.02,,,,,,,,,,,,,,,,,,,,
,,119.418,A6_11,0.045,,,,,,,,,,,,,,,,,,,,
,,119.41824,A6_23,0.021,,,,,,,,,,,,,,,,,,,,
,,119.41856,A6_31,0.023,,,,,,,,,,,,,,,,,,,,
,,119.41888,A6_33,0.017,,,,,,,,,,,,,,,,,,,,
,,119.41896,A6_24,0.015,,,,,,,,,,,,,,,,,,,,
,,119.4192,A6_44,0.02,,,,,,,,,,,,,,,,,,,,
,,119.42072,A6_34,0.025,,,,,,,,,,,,,,,,,,,,
,,119.42152,A6_21,0.018,,,,,,,,,,,,,,,,,,,,
,,119.42184,A6_23,0.027,,,,,,,,,,,,,,,,,,,,
,,119.42184,A6_12,0.032,,,,,,,,,,,,,,,,,,,,
,,119.42208,A6_24,0.018,,,,,,,,,,,,,,,,,,,,
,,119.42248,A6_44,0.023,,,,,,,,,,,,,,,,,,,,
,,119.42336,A6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,119.424,A6_31,0.023,,,,,,,,,,,,,,,,,,,,
,,119.4244,A6_24,0.021,,,,,,,,,,,,,,,,,,,,
,,119.42456,A6_43,0.017,,,,,,,,,,,,,,,,,,,,
,,119.42456,A6_22,0.028,,,,,,,,,,,,,,,,,,,,
,,119.42472,A6_32,0.022,,,,,,,,,,,,,,,,,,,,
,,119.42496,A6_12,0.032,,,,,,,,,,,,,,,,,,,,
,,119.42656,A6_14,0.028,,,,,,,,,,,,,,,,,,,,
,,119.42696,A6_44,0.025,,,,,,,,,,,,,,,,,,,,
,,119.4272,A6_22,0.026,,,,,,,,,,,,,,,,,,,,
,,119.4276,A6_12,0.022,,,,,,,,,,,,,,,,,,,,
,,119.42816,A6_43,0.024,,,,,,,,,,,,,,,,,,,,
,,119.42936,A6_21,0.024,,,,,,,,,,,,,,,,,,,,
,,119.42976,A6_31,0.029,,,,,,,,,,,,,,,,,,,,
,,119.43072,A6_44,0.018,,,,,,,,,,,,,,,,,,,,
,,119.43088,A6_12,0.026,,,,,,,,,,,,,,,,,,,,
,,119.43136,A6_34,0.023,,,,,,,,,,,,,,,,,,,,
,,119.4316,A6_11,0.018,,,,,,,,,,,,,,,,,,,,
,,119.43208,A6_21,0.057,,,,,,,,,,,,,,,,,,,,
,,119.43296,A6_32,0.026,,,,,,,,,,,,,,,,,,,,
,,119.43312,A6_12,0.02,,,,,,,,,,,,,,,,,,,,
,,119.43344,A6_44,0.021,,,,,,,,,,,,,,,,,,,,
,,119.4336,A6_34,0.024,,,,,,,,,,,,,,,,,,,,
,,119.43448,A6_11,0.033,,,,,,,,,,,,,,,,,,,,
,,119.4348,A6_42,0.025,,,,,,,,,,,,,,,,,,,,
,,119.43512,A6_43,0.016,,,,,,,,,,,,,,,,,,,,
,,119.43544,A6_21,0.036,,,,,,,,,,,,,,,,,,,,
,,119.43592,A6_12,0.03,,,,,,,,,,,,,,,,,,,,
,,119.436,A6_23,0.029,,,,,,,,,,,,,,,,,,,,
,,119.43608,A6_33,0.022,,,,,,,,,,,,,,,,,,,,
,,119.43648,A6_32,0.023,,,,,,,,,,,,,,,,,,,,
,,119.4372,A6_42,0.023,,,,,,,,,,,,,,,,,,,,
,,119.43752,A6_31,0.031,,,,,,,,,,,,,,,,,,,,
,,119.43832,A6_43,0.018,,,,,,,,,,,,,,,,,,,,
,,119.43848,A6_23,0.023,,,,,,,,,,,,,,,,,,,,
,,119.4392,A6_32,0.02,,,,,,,,,,,,,,,,,,,,
,,119.43992,A6_12,0.021,,,,,,,,,,,,,,,,,,,,
,,119.43992,A6_11,0.08,,,,,,,,,,,,,,,,,,,,
,,119.44,A6_31,0.021,,,,,,,,,,,,,,,,,,,,
,,119.44,A1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,119.44096,A6_24,0.026,,,,,,,,,,,,,,,,,,,,
,,119.44248,A6_23,0.023,,,,,,,,,,,,,,,,,,,,
,,119.44272,A6_21,0.026,,,,,,,,,,,,,,,,,,,,
,,119.4428,A6_11,0.025,,,,,,,,,,,,,,,,,,,,
,,119.44344,A6_44,0.032,,,,,,,,,,,,,,,,,,,,
,,119.44368,A6_24,0.021,,,,,,,,,,,,,,,,,,,,
,,119.44504,A6_34,0.02,,,,,,,,,,,,,,,,,,,,
,,119.44528,A6_11,0.016,,,,,,,,,,,,,,,,,,,,
,,119.4456,A6_23,0.023,,,,,,,,,,,,,,,,,,,,
,,119.44584,A6_31,0.025,,,,,,,,,,,,,,,,,,,,
,,119.44616,A6_21,0.026,,,,,,,,,,,,,,,,,,,,
,,119.4464,A6_12,0.035,,,,,,,,,,,,,,,,,,,,
,,119.44696,A6_32,0.035,,,,,,,,,,,,,,,,,,,,
,,119.44752,A6_11,0.068,,,,,,,,,,,,,,,,,,,,
,,119.44912,A6_12,0.017,,,,,,,,,,,,,,,,,,,,
,,119.4492,A6_44,0.025,,,,,,,,,,,,,,,,,,,,
,,119.45,A6_31,0.026,,,,,,,,,,,,,,,,,,,,
,,119.45032,A6_43,0.032,,,,,,,,,,,,,,,,,,,,
,,119.45048,A6_21,0.027,,,,,,,,,,,,,,,,,,,,
,,119.45056,A6_22,0.021,,,,,,,,,,,,,,,,,,,,
,,119.45056,A6_11,0.015,,,,,,,,,,,,,,,,,,,,
,,119.45072,A6_14,0.023,,,,,,,,,,,,,,,,,,,,
,,119.45192,A6_12,0.026,,,,,,,,,,,,,,,,,,,,
,,119.452,A6_32,0.017,,,,,,,,,,,,,,,,,,,,
,,119.45216,A6_42,0.023,,,,,,,,,,,,,,,,,,,,
,,119.45232,A6_31,0.026,,,,,,,,,,,,,,,,,,,,
,,119.4524,A6_44,0.025,,,,,,,,,,,,,,,,,,,,
,,119.45352,A6_11,0.077,,,,,,,,,,,,,,,,,,,,
,,119.45376,A6_21,0.039,,,,,,,,,,,,,,,,,,,,
,,119.45472,A6_33,0.019,,,,,,,,,,,,,,,,,,,,
,,119.45496,A6_23,0.036,,,,,,,,,,,,,,,,,,,,
,,119.45536,A6_12,0.031,,,,,,,,,,,,,,,,,,,,
,,119.45552,A6_42,0.026,,,,,,,,,,,,,,,,,,,,
,,119.45592,A6_22,0.026,,,,,,,,,,,,,,,,,,,,
,,119.45656,A6_11,0.043,,,,,,,,,,,,,,,,,,,,
,,119.4568,A6_31,0.021,,,,,,,,,,,,,,,,,,,,
,,119.45696,A6_32,0.019,,,,,,,,,,,,,,,,,,,,
,,119.4576,A6_33,0.014,,,,,,,,,,,,,,,,,,,,
,,119.45768,A6_21,0.093,,,,,,,,,,,,,,,,,,,,
,,119.45816,A6_43,0.015,,,,,,,,,,,,,,,,,,,,
,,119.45888,A6_24,0.015,,,,,,,,,,,,,,,,,,,,
,,119.45888,A6_22,0.019,,,,,,,,,,,,,,,,,,,,
,,119.45968,A6_44,0.021,,,,,,,,,,,,,,,,,,,,
,,119.46024,A6_33,0.023,,,,,,,,,,,,,,,,,,,,
,,119.46048,A6_12,0.033,,,,,,,,,,,,,,,,,,,,
,,119.46096,A6_21,0.049,,,,,,,,,,,,,,,,,,,,
,,119.46152,A6_42,0.027,,,,,,,,,,,,,,,,,,,,
,,119.4616,A6_32,0.025,,,,,,,,,,,,,,,,,,,,
,,119.46192,A6_11,0.07,,,,,,,,,,,,,,,,,,,,
,,119.462,A6_23,0.036,,,,,,,,,,,,,,,,,,,,
,,119.4624,A6_44,0.042,,,,,,,,,,,,,,,,,,,,
,,119.46264,A6_33,0.029,,,,,,,,,,,,,,,,,,,,
,,119.46272,A6_31,0.033,,,,,,,,,,,,,,,,,,,,
,,119.4632,A6_43,0.022,,,,,,,,,,,,,,,,,,,,
,,119.4636,A6_21,0.021,,,,,,,,,,,,,,,,,,,,
,,119.46488,A6_13,0.02,,,,,,,,,,,,,,,,,,,,
,,119.46504,A6_12,0.053,,,,,,,,,,,,,,,,,,,,
,,119.46552,A6_33,0.023,,,,,,,,,,,,,,,,,,,,
,,119.46552,A6_31,0.019,,,,,,,,,,,,,,,,,,,,
,,119.46592,A6_34,0.027,,,,,,,,,,,,,,,,,,,,
,,119.46736,A6_44,0.028,,,,,,,,,,,,,,,,,,,,
,,119.46768,A6_21,0.048,,,,,,,,,,,,,,,,,,,,
,,119.468,A6_43,0.031,,,,,,,,,,,,,,,,,,,,
,,119.46824,A6_34,0.047,,,,,,,,,,,,,,,,,,,,
,,119.46872,A6_11,0.029,,,,,,,,,,,,,,,,,,,,
,,119.46888,A6_33,0.02,,,,,,,,,,,,,,,,,,,,
,,119.46904,A6_12,0.023,,,,,,,,,,,,,,,,,,,,
,,119.46944,A6_32,0.028,,,,,,,,,,,,,,,,,,,,
,,119.4696,A6_31,0.031,,,,,,,,,,,,,,,,,,,,
,,119.47024,A6_43,0.025,,,,,,,,,,,,,,,,,,,,
,,119.47056,A6_44,0.026,,,,,,,,,,,,,,,,,,,,
,,119.47056,A6_21,0.017,,,,,,,,,,,,,,,,,,,,
,,119.472,A6_42,0.026,,,,,,,,,,,,,,,,,,,,
,,119.47264,A6_12,0.022,,,,,,,,,,,,,,,,,,,,
,,119.47312,A6_43,0.026,,,,,,,,,,,,,,,,,,,,
,,119.4732,A6_32,0.031,,,,,,,,,,,,,,,,,,,,
,,119.47344,A6_21,0.038,,,,,,,,,,,,,,,,,,,,
,,119.47344,A6_11,0.039,,,,,,,,,,,,,,,,,,,,
,,119.47552,A6_43,0.026,,,,,,,,,,,,,,,,,,,,
,,119.47552,A6_31,0.031,,,,,,,,,,,,,,,,,,,,
,,119.4756,A6_34,0.041,,,,,,,,,,,,,,,,,,,,
,,119.4764,A6_11,0.077,,,,,,,,,,,,,,,,,,,,
,,119.47664,A6_13,0.024,,,,,,,,,,,,,,,,,,,,
,,119.47672,A6_12,0.024,,,,,,,,,,,,,,,,,,,,
,,119.47744,A6_44,0.024,,,,,,,,,,,,,,,,,,,,
,,119.47752,A6_33,0.016,,,,,,,,,,,,,,,,,,,,
,,119.478,A6_43,0.023,,,,,,,,,,,,,,,,,,,,
,,119.47816,A6_34,0.014,,,,,,,,,,,,,,,,,,,,
,,119.47912,A6_31,0.019,,,,,,,,,,,,,,,,,,,,
,,119.47952,A6_21,0.05,,,,,,,,,,,,,,,,,,,,
,,119.48,A6_44,0.022,,,,,,,,,,,,,,,,,,,,
,,119.48,A6_24,0.02,,,,,,,,,,,,,,,,,,,,
,,119.48,A6_23,0.029,,,,,,,,,,,,,,,,,,,,
,,119.48032,A6_33,0.02,,,,,,,,,,,,,,,,,,,,
